geoid (zcta),state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
52755,ia,-91.43112,41.4785,1942,16,30,14,87.5
52756,ia,-90.53967,41.73072,1622,12,23,11,91.7
52757,ia,-90.37932,41.80386,142,12,23,11,91.7
52758,ia,-90.43935,41.74578,134,12,24,12,100
52760,ia,-91.09908,41.58172,717,15,28,13,86.7
52761,ia,-91.0585,41.43871,15148,17,32,15,88.2
52765,ia,-90.87149,41.72548,735,13,25,12,92.3
52766,ia,-91.29612,41.46613,1265,17,31,14,82.4
52767,ia,-90.4222,41.56566,232,13,26,13,100
52768,ia,-90.38986,41.69897,1213,12,24,12,100
52769,ia,-90.84655,41.61021,983,13,26,13,100
52772,ia,-91.14063,41.75037,5006,13,24,11,84.6
52773,ia,-90.75669,41.62198,1949,13,25,12,92.3
52774,ia,-90.59524,41.90696,110,10,20,10,100
52776,ia,-91.2701,41.57746,3344,15,29,14,93.3
52777,ia,-90.85612,41.85404,1731,12,24,12,100
52778,ia,-90.9926,41.6059,3214,14,27,13,92.9
52801,ia,-90.57449,41.52079,297,13,26,13,100
52802,ia,-90.63498,41.49751,5090,14,27,13,92.9
52803,ia,-90.55607,41.53871,9121,13,26,13,100
52804,ia,-90.67858,41.53259,10367,13,26,13,100
52806,ia,-90.62589,41.58969,10155,13,25,12,92.3
52807,ia,-90.51682,41.61067,4929,12,25,13,108.3
53001,wi,-88.05511,43.60613,1380,6,10,4,66.7
53002,wi,-88.35697,43.4701,1582,6,11,5,83.3
53003,wi,-88.50968,43.20657,101,7,13,6,85.7
53004,wi,-87.87808,43.49949,1964,4,8,4,100
53005,wi,-88.09924,43.06261,7972,8,14,6,75
53006,wi,-88.53645,43.62009,1433,5,10,5,100
53007,wi,-88.0712,43.10838,796,8,14,6,75
53010,wi,-88.27704,43.60985,5682,6,11,5,83.3
53011,wi,-88.07896,43.65816,1983,6,10,4,66.7
53012,wi,-88.03769,43.31468,7507,5,10,5,100
53013,wi,-87.85097,43.56634,2230,4,7,3,75
53014,wi,-88.17505,44.02433,6437,6,10,4,66.7
53015,wi,-87.78658,43.90802,2157,3,7,4,133.3
53016,wi,-88.71444,43.31069,188,7,13,6,85.7
53017,wi,-88.25544,43.20381,2485,6,10,4,66.7
53018,wi,-88.39207,43.04708,2952,7,13,6,85.7
53019,wi,-88.31258,43.69406,1688,5,10,5,100
53020,wi,-88.01049,43.86341,3650,5,9,4,80
53021,wi,-88.00162,43.49466,2411,6,10,4,66.7
53022,wi,-88.11352,43.23062,6215,6,10,4,66.7
53023,wi,-88.10639,43.78231,1446,6,10,4,66.7
53024,wi,-87.93055,43.33213,6474,4,8,4,100
53027,wi,-88.37298,43.31791,9420,6,11,5,83.3
53029,wi,-88.34689,43.14519,7979,7,13,6,85.7
53031,wi,-87.91563,43.63914,17,6,10,4,66.7
53032,wi,-88.62613,43.45042,2502,6,11,5,83.3
53033,wi,-88.25569,43.23611,2636,5,10,5,100
53034,wi,-88.60912,43.34066,1155,7,13,6,85.7
53035,wi,-88.5451,43.39211,1552,6,11,5,83.3
53036,wi,-88.57684,43.17008,1777,8,15,7,87.5
53037,wi,-88.16244,43.31227,3324,6,10,4,66.7
53038,wi,-88.78704,43.08337,2242,9,16,7,77.8
53039,wi,-88.71293,43.37,3019,7,12,5,71.4
53040,wi,-88.19073,43.5208,4120,6,11,5,83.3
53042,wi,-87.98166,43.95132,4691,5,9,4,80
53044,wi,-87.78227,43.74232,1305,4,8,4,100
53045,wi,-88.15148,43.06089,7081,7,12,5,71.4
53046,wi,-88.16177,43.15221,496,6,10,4,66.7
53047,wi,-88.63012,43.25712,42,8,14,6,75
53048,wi,-88.45128,43.57947,1604,6,11,5,83.3
53049,wi,-88.28655,43.88523,2518,5,10,5,100
53050,wi,-88.54777,43.51166,3809,6,11,5,83.3
53051,wi,-88.1227,43.14875,13388,7,12,5,71.4
53057,wi,-88.24521,43.78931,1589,6,10,4,66.7
53058,wi,-88.40345,43.11003,1351,7,13,6,85.7
53059,wi,-88.52972,43.28862,1260,7,12,5,71.4
53061,wi,-88.12166,43.94409,3300,6,11,5,83.3
53063,wi,-87.79844,43.96363,1677,3,6,3,100
53065,wi,-88.56883,43.68396,2009,5,10,5,100
53066,wi,-88.48992,43.11313,15630,8,14,6,75
53069,wi,-88.43304,43.11372,402,7,13,6,85.7
53070,wi,-87.80642,43.62017,3191,4,6,2,50
53072,wi,-88.26661,43.08111,8522,7,13,6,85.7
53073,wi,-87.98877,43.75212,8303,5,9,4,80
53074,wi,-87.88074,43.42533,5194,4,7,3,75
53075,wi,-87.99128,43.56636,2324,6,10,4,66.7
53076,wi,-88.20703,43.2684,1966,5,10,5,100
53078,wi,-88.46009,43.31939,1252,6,11,5,83.3
53079,wi,-88.18454,43.80909,1536,6,10,4,66.7
53080,wi,-87.98743,43.40943,2458,5,9,4,80
53081,wi,-87.73584,43.71026,17739,3,7,4,133.3
53083,wi,-87.76595,43.81767,10007,4,8,4,100
53085,wi,-87.8512,43.73591,6591,4,8,4,100
53086,wi,-88.27197,43.32337,3458,6,10,4,66.7
53088,wi,-88.30067,44.07006,254,5,9,4,80
53089,wi,-88.23478,43.14718,6814,6,11,5,83.3
53090,wi,-88.18525,43.45568,7936,6,11,5,83.3
53091,wi,-88.43668,43.4961,1189,6,11,5,83.3
53092,wi,-87.95074,43.22123,7239,5,9,4,80
53093,wi,-87.94228,43.65999,1408,5,9,4,80
53094,wi,-88.73035,43.14563,8836,9,16,7,77.8
53095,wi,-88.15787,43.38903,10329,6,11,5,83.3
53097,wi,-88.00465,43.24614,2692,6,10,4,66.7
53098,wi,-88.71308,43.24959,5894,9,15,6,66.7
53103,wi,-88.21372,42.88165,1859,8,14,6,75
53104,wi,-88.03501,42.55727,2625,7,14,7,100
53105,wi,-88.27986,42.66415,14280,9,16,7,77.8
53108,wi,-87.94644,42.81979,1881,5,10,5,100
53110,wi,-87.86102,42.94693,5620,4,8,4,100
53114,wi,-88.75082,42.59731,1669,9,17,8,88.9
53115,wi,-88.67311,42.65543,9282,10,17,7,70
53118,wi,-88.49085,42.97131,3019,9,15,6,66.7
53119,wi,-88.48552,42.8849,2694,9,16,7,77.8
53120,wi,-88.41663,42.80061,5229,10,17,7,70
53121,wi,-88.52932,42.70882,11362,10,18,8,80
53122,wi,-88.08678,43.04809,2218,8,14,6,75
53125,wi,-88.56178,42.54786,2395,10,18,8,80
53126,wi,-87.99666,42.78836,3964,6,11,5,83.3
53128,wi,-88.33954,42.53081,5528,10,17,7,70
53129,wi,-88.00006,42.938,4386,6,12,6,100
53130,wi,-88.04891,42.94103,2446,7,13,6,85.7
53132,wi,-88.01087,42.8856,10434,6,11,5,83.3
53137,wi,-88.66872,43.00567,1336,9,16,7,77.8
53139,wi,-88.11955,42.68595,2071,8,14,6,75
53140,wi,-87.82916,42.62178,8822,4,7,3,75
53142,wi,-87.94232,42.54275,11188,5,10,5,100
53143,wi,-87.8295,42.56094,7477,4,8,4,100
53144,wi,-87.9232,42.61952,7794,5,9,4,80
53146,wi,-88.15884,42.97189,3449,7,13,6,85.7
53147,wi,-88.45148,42.57097,11784,11,20,9,81.8
53149,wi,-88.34106,42.87777,8246,9,16,7,77.8
53150,wi,-88.12766,42.88429,9438,8,13,5,62.5
53151,wi,-88.09872,42.9741,10226,7,13,6,85.7
53153,wi,-88.40787,42.93381,954,9,15,6,66.7
53154,wi,-87.89815,42.8798,10059,4,8,4,100
53156,wi,-88.59077,42.88766,1993,9,16,7,77.8
53158,wi,-87.88552,42.52434,7557,5,9,4,80
53167,wi,-88.2253,42.74122,171,9,15,6,66.7
53168,wi,-88.13144,42.58199,4934,8,15,7,87.5
53170,wi,-88.16139,42.55197,1116,8,15,7,87.5
53172,wi,-87.8594,42.91187,6523,4,8,4,100
53177,wi,-87.9354,42.70246,2943,5,10,5,100
53178,wi,-88.59833,43.02243,1603,9,16,7,77.8
53179,wi,-88.13127,42.51321,3354,8,15,7,87.5
53181,wi,-88.2446,42.5163,4488,9,16,7,77.8
53182,wi,-88.04168,42.6989,3560,7,14,7,100
53183,wi,-88.37323,43.00426,1155,8,14,6,75
53184,wi,-88.60668,42.53108,2276,10,18,8,80
53185,wi,-88.19531,42.79491,8637,8,14,6,75
53186,wi,-88.20314,43.02334,9444,8,13,5,62.5
53188,wi,-88.29139,43.02215,10793,8,14,6,75
53189,wi,-88.2822,42.95325,9252,8,14,6,75
53190,wi,-88.73338,42.80593,7564,9,16,7,77.8
53191,wi,-88.54524,42.57945,2379,11,19,8,72.7
53192,wi,-88.1869,42.50525,155,8,15,7,87.5
53195,wi,-88.49018,42.51399,63,10,18,8,80
53202,wi,-87.89486,43.04395,2168,5,8,3,60
53203,wi,-87.91613,43.03872,187,5,8,3,60
53204,wi,-87.92548,43.01828,7681,5,8,3,60
53205,wi,-87.93379,43.05347,2496,5,9,4,80
53206,wi,-87.9337,43.07513,8601,5,10,5,100
53207,wi,-87.89864,42.97632,12717,5,8,3,60
53208,wi,-87.96566,43.04664,7918,6,10,4,66.7
53209,wi,-87.94712,43.12841,13782,6,10,4,66.7
53210,wi,-87.97377,43.06884,7589,6,11,5,83.3
53211,wi,-87.88196,43.08241,7838,4,8,4,100
53212,wi,-87.90848,43.07465,7936,5,9,4,80
53213,wi,-88.00152,43.04881,8807,7,12,5,71.4
53214,wi,-88.01466,43.02077,11055,7,12,5,71.4
53215,wi,-87.94683,42.99922,13122,5,9,4,80
53216,wi,-87.97638,43.08639,9963,6,12,6,100
53217,wi,-87.91268,43.15582,10368,5,9,4,80
53218,wi,-87.99314,43.11474,11476,7,12,5,71.4
53219,wi,-87.99226,42.9955,11803,6,11,5,83.3
53220,wi,-87.99136,42.9652,7047,6,12,6,100
53221,wi,-87.94394,42.95406,9558,5,10,5,100
53222,wi,-88.03553,43.08242,8906,8,14,6,75
53223,wi,-87.9905,43.16341,7010,6,12,6,100
53224,wi,-88.03958,43.1633,4442,7,13,6,85.7
53225,wi,-88.04186,43.11496,5509,8,14,6,75
53226,wi,-88.04218,43.04944,6216,8,14,6,75
53227,wi,-88.04253,42.99563,6701,8,13,5,62.5
53228,wi,-88.04339,42.96684,3989,7,13,6,85.7
53233,wi,-87.93384,43.03692,1172,5,9,4,80
53235,wi,-87.86871,42.97314,2887,4,8,4,100
53295,wi,-87.9761,43.02247,5,5,10,5,100
53402,wi,-87.81609,42.79704,12991,3,7,4,133.3
53403,wi,-87.81536,42.68831,9617,3,7,4,133.3
53404,wi,-87.81128,42.75386,4801,3,7,4,133.3
53405,wi,-87.82542,42.72611,9700,3,7,4,133.3
53406,wi,-87.86487,42.72985,8611,4,8,4,100
53501,wi,-89.0655,42.60621,14,10,19,9,90
53502,wi,-89.4419,42.73289,2427,9,17,8,88.9
53503,wi,-89.95616,43.1393,2426,7,14,7,100
53504,wi,-89.86003,42.7042,2916,8,16,8,100
53505,wi,-88.8189,42.65696,255,9,17,8,88.9
53506,wi,-90.2877,43.15082,2168,7,13,6,85.7
53507,wi,-89.90262,43.00235,2739,6,12,6,100
53508,wi,-89.56425,42.86883,3886,8,14,6,75
53510,wi,-90.31825,42.73729,1510,7,14,7,100
53511,wi,-89.09499,42.54558,19480,10,18,8,80
53515,wi,-89.75134,43.11686,1959,6,13,7,116.7
53516,wi,-89.86333,42.80167,3100,7,15,8,114.3
53517,wi,-89.83173,43.03594,1845,6,12,6,100
53518,wi,-90.594,43.24519,2287,8,15,7,87.5
53520,wi,-89.35854,42.59969,4992,9,18,9,100
53521,wi,-89.4027,42.84111,2258,7,13,6,85.7
53522,wi,-89.79022,42.5564,996,8,17,9,112.5
53523,wi,-89.03204,42.98408,3740,9,15,6,66.7
53525,wi,-88.85534,42.54797,2101,9,17,8,88.9
53526,wi,-90.34364,42.9741,528,5,11,6,120
53527,wi,-89.19265,43.0617,4623,7,14,7,100
53528,wi,-89.6388,43.11867,3200,6,12,6,100
53529,wi,-89.51551,43.24151,1533,6,12,6,100
53530,wi,-90.10587,42.69384,5000,8,15,7,87.5
53531,wi,-89.10167,43.06124,2936,8,15,7,87.5
53532,wi,-89.32467,43.24903,7076,6,12,6,100
53533,wi,-90.14677,42.99397,7136,6,12,6,100
53534,wi,-89.08748,42.84999,8228,9,16,7,77.8
53536,wi,-89.26548,42.76194,4265,8,15,7,87.5
53537,wi,-89.21051,42.6724,362,10,19,9,90
53538,wi,-88.86439,42.92089,9992,9,16,7,77.8
53540,wi,-90.28491,43.22926,132,7,14,7,100
53541,wi,-90.02936,42.56615,1701,8,16,8,100
53543,wi,-90.36073,43.05435,2641,6,12,6,100
53544,wi,-89.91447,42.88254,1388,7,14,7,100
53545,wi,-89.04051,42.7355,8952,11,19,8,72.7
53546,wi,-88.94912,42.65266,11460,11,19,8,72.7
53548,wi,-89.12871,42.68536,8181,11,19,8,72.7
53549,wi,-88.77676,42.99113,5200,9,16,7,77.8
53550,wi,-89.49341,42.55963,1547,8,16,8,100
53551,wi,-88.91611,43.0816,4367,10,17,7,70
53553,wi,-90.30217,42.90784,503,6,12,6,100
53554,wi,-90.45064,42.90148,1496,7,14,7,100
53555,wi,-89.55908,43.32155,5658,7,13,6,85.7
53556,wi,-90.24297,43.23809,2363,7,14,7,100
53557,wi,-88.79874,43.34212,325,8,14,6,75
53558,wi,-89.2827,43.00374,5047,7,14,7,100
53559,wi,-89.07994,43.16522,3384,8,14,6,75
53560,wi,-89.75669,43.19327,3026,7,13,6,85.7
53561,wi,-89.64148,43.39963,2353,7,13,6,85.7
53562,wi,-89.54159,43.11643,8462,6,12,6,100
53563,wi,-88.93363,42.79167,5280,9,17,8,88.9
53565,wi,-90.1651,42.8391,6784,6,13,7,116.7
53566,wi,-89.64888,42.60869,9119,8,16,8,100
53569,wi,-90.43314,42.98164,1591,6,13,7,116.7
53570,wi,-89.61866,42.73922,2872,8,16,8,100
53571,wi,-89.35327,43.27802,146,7,13,6,85.7
53572,wi,-89.73561,42.96144,6232,6,12,6,100
53573,wi,-90.46751,43.18538,4222,7,14,7,100
53574,wi,-89.65017,42.81656,2340,7,14,7,100
53575,wi,-89.39002,42.93373,6944,7,13,6,85.7
53576,wi,-89.23482,42.62424,1216,9,17,8,88.9
53577,wi,-90.07104,43.31432,1487,7,13,6,85.7
53578,wi,-89.77609,43.32209,3358,7,14,7,100
53579,wi,-88.87892,43.29013,1485,8,15,7,87.5
53580,wi,-90.37804,42.85982,748,7,14,7,100
53581,wi,-90.41142,43.37272,9702,7,14,7,100
53582,wi,-89.99178,43.01837,1503,6,12,6,100
53583,wi,-89.80014,43.25424,3989,7,13,6,85.7
53585,wi,-88.71559,42.52963,1252,9,17,8,88.9
53586,wi,-90.22668,42.57311,3218,7,15,8,114.3
53587,wi,-89.90321,42.57813,1734,8,16,8,100
53588,wi,-90.07965,43.19262,5190,7,13,6,85.7
53589,wi,-89.21279,42.92693,9533,8,14,6,75
53590,wi,-89.20594,43.20078,14665,6,12,6,100
53593,wi,-89.57813,42.98451,11286,6,12,6,100
53594,wi,-88.97217,43.18705,3324,9,16,7,77.8
53597,wi,-89.45692,43.18257,7913,6,12,6,100
53598,wi,-89.33761,43.20618,1428,6,12,6,100
53599,wi,-89.86003,42.64768,62,9,17,8,88.9
53702,wi,-88.23064,43.06093,3,8,13,5,62.5
53703,wi,-89.37705,43.07983,3651,7,13,6,85.7
53704,wi,-89.3473,43.13689,13119,6,12,6,100
53705,wi,-89.46333,43.07363,6378,7,12,5,71.4
53706,wi,-89.41059,43.0748,36,7,13,6,85.7
53711,wi,-89.40921,43.01505,15190,7,13,6,85.7
53713,wi,-89.38561,43.03714,3657,7,13,6,85.7
53714,wi,-89.31225,43.09868,5356,7,13,6,85.7
53715,wi,-89.39727,43.06033,1991,7,13,6,85.7
53716,wi,-89.31401,43.06446,7168,7,13,6,85.7
53717,wi,-89.51962,43.07383,2836,6,12,6,100
53718,wi,-89.27338,43.09839,5272,7,13,6,85.7
53719,wi,-89.50152,43.02753,6781,6,12,6,100
53726,wi,-89.4225,43.06978,1099,7,13,6,85.7
53792,wi,-89.43064,43.07756,1,7,13,6,85.7
53801,wi,-91.06959,42.92506,2071,9,17,8,88.9
53802,wi,-90.88856,42.80579,83,9,17,8,88.9
53803,wi,-90.35369,42.55949,1080,8,17,9,112.5
53804,wi,-90.90785,42.87495,1721,8,15,7,87.5
53805,wi,-90.68729,43.14472,5759,8,15,7,87.5
53806,wi,-90.93027,42.73846,2661,10,18,8,80
53807,wi,-90.47017,42.61174,4824,8,16,8,100
53808,wi,-90.59307,42.62611,517,8,17,9,112.5
53809,wi,-90.63363,42.99376,3919,7,14,7,100
53810,wi,-90.9995,42.82151,988,8,16,8,100
53811,wi,-90.51389,42.53602,2675,9,17,8,88.9
53813,wi,-90.71955,42.84393,5889,8,15,7,87.5
53816,wi,-90.85439,42.97885,1736,7,14,7,100
53817,wi,-90.96767,42.94509,160,7,14,7,100
53818,wi,-90.48893,42.74737,8302,8,16,8,100
53820,wi,-90.71113,42.69557,3623,9,18,9,100
53821,wi,-91.05839,43.05201,6551,10,19,9,90
53825,wi,-90.59058,42.91822,971,7,15,8,114.3
53826,wi,-90.91347,43.12235,1419,9,17,8,88.9
53827,wi,-90.83354,43.05208,906,8,15,7,87.5
53901,wi,-89.48645,43.55707,9364,8,14,6,75
53910,wi,-89.80451,43.89015,3418,6,11,5,83.3
53911,wi,-89.36303,43.32545,1490,7,13,6,85.7
53913,wi,-89.72882,43.49601,11017,7,13,6,85.7
53916,wi,-88.85943,43.45547,10399,7,13,6,85.7
53919,wi,-88.77597,43.7348,2530,6,11,5,83.3
53920,wi,-89.59602,43.66696,714,7,13,6,85.7
53922,wi,-88.7098,43.5246,1023,6,12,6,100
53923,wi,-89.13718,43.57355,2494,7,12,5,71.4
53924,wi,-90.25623,43.48544,1999,6,12,6,100
53925,wi,-89.05209,43.33474,5657,7,14,7,100
53926,wi,-89.21166,43.67073,1577,8,14,6,75
53928,wi,-89.15359,43.42635,76,7,13,6,85.7
53929,wi,-90.2844,43.75091,3037,5,10,5,100
53930,wi,-89.49072,43.6835,1474,7,14,7,100
53931,wi,-88.85987,43.74158,154,6,11,5,83.3
53932,wi,-89.0671,43.42085,1959,7,13,6,85.7
53933,wi,-88.88298,43.57309,2483,7,12,5,71.4
53934,wi,-89.81915,43.98194,8209,6,11,5,83.3
53935,wi,-89.06696,43.58859,200,6,12,6,100
53936,wi,-89.70867,43.87433,2870,5,10,5,100
53937,wi,-90.15233,43.38662,1342,6,12,6,100
53939,wi,-89.1306,43.69168,210,7,13,6,85.7
53941,wi,-90.1377,43.57394,5155,6,12,6,100
53943,wi,-90.03058,43.39382,1314,6,12,6,100
53944,wi,-89.92578,43.68668,3153,6,12,6,100
53946,wi,-89.02486,43.71576,5482,7,12,5,71.4
53947,wi,-89.13995,43.74677,215,7,13,6,85.7
53948,wi,-90.04819,43.77531,7199,6,11,5,83.3
53949,wi,-89.33589,43.78296,8904,7,13,6,85.7
53950,wi,-90.13636,43.90181,6330,6,11,5,83.3
53951,wi,-89.87219,43.39199,2319,6,13,7,116.7
53952,wi,-89.59852,43.78323,5192,6,12,6,100
53953,wi,-89.46814,43.77264,254,7,13,6,85.7
53954,wi,-89.31313,43.55254,4921,7,14,7,100
53955,wi,-89.40619,43.40406,4581,7,13,6,85.7
53956,wi,-89.01822,43.54181,3074,7,12,5,71.4
53959,wi,-89.99902,43.53422,7882,7,13,6,85.7
53960,wi,-89.23354,43.42133,3130,7,13,6,85.7
53961,wi,-89.93562,43.46256,913,6,13,7,116.7
53963,wi,-88.74391,43.63945,5883,6,11,5,83.3
53964,wi,-89.50934,43.90959,4883,6,11,5,83.3
53965,wi,-89.7556,43.67535,11476,7,12,5,71.4
53968,wi,-90.2291,43.64265,2659,5,11,6,120
53969,wi,-89.3043,43.49392,210,7,14,7,100
54001,wi,-92.38721,45.33476,7277,4,8,4,100
54002,wi,-92.37134,44.96251,3997,5,10,5,100
54003,wi,-92.43924,44.79026,906,6,12,6,100
54004,wi,-92.12589,45.30863,2544,4,7,3,75
54005,wi,-92.23201,45.23564,2762,4,8,4,100
54006,wi,-92.65028,45.59161,1036,5,9,4,80
54007,wi,-92.35799,45.1883,1411,5,9,4,80
54009,wi,-92.57798,45.35279,2148,5,10,5,100
54010,wi,-92.46563,44.73432,30,6,12,6,100
54011,wi,-92.45861,44.71611,4846,6,12,6,100
54013,wi,-92.23065,45.08089,3113,5,9,4,80
54014,wi,-92.56767,44.64665,2264,7,14,7,100
54015,wi,-92.45625,44.96468,2225,5,11,6,120
54016,wi,-92.69323,44.97894,13972,7,14,7,100
54017,wi,-92.52062,45.1189,10301,6,11,5,83.3
54020,wi,-92.65081,45.27891,5594,6,12,6,100
54021,wi,-92.70976,44.73905,3933,6,13,7,116.7
54022,wi,-92.60812,44.84792,10499,6,12,6,100
54023,wi,-92.55493,44.98114,2429,6,12,6,100
54024,wi,-92.64643,45.49739,5387,5,9,4,80
54025,mn,-92.68939,45.14311,4199,8,14,6,86.6
54026,wi,-92.5305,45.22608,1853,5,11,6,120
54027,wi,-92.19591,44.92415,1070,5,10,5,100
54028,wi,-92.27951,44.95433,1827,5,10,5,100
54082,wi,-92.75135,45.07197,1350,8,15,7,87.5
54101,wi,-88.06276,44.78961,2257,3,5,2,66.7
54102,wi,-87.98365,45.5001,3242,2,5,3,150
54103,wi,-88.50157,45.65034,1538,1,2,1,100
54104,wi,-88.26249,45.44819,6276,2,4,2,100
54106,wi,-88.45863,44.48472,4185,5,8,3,60
54107,wi,-88.4474,44.69818,3187,4,8,4,100
54110,wi,-88.07538,44.18831,3694,6,10,4,66.7
54111,wi,-88.38449,44.81457,2265,4,8,4,100
54112,wi,-88.04584,45.04582,2328,2,4,2,100
54113,wi,-88.30641,44.26417,1599,5,9,4,80
54114,wi,-88.12948,45.25284,12172,2,5,3,150
54115,wi,-88.09194,44.40463,17837,4,8,4,100
54119,wi,-88.16742,45.61152,2335,2,4,2,100
54120,wi,-88.49612,45.76088,1714,1,2,1,100
54121,wi,-88.31981,45.86473,7456,1,3,2,200
54123,wi,-88.143,44.21129,168,5,9,4,80
54124,wi,-88.36667,44.90708,3840,4,7,3,75
54125,wi,-88.37506,45.60066,1633,1,2,1,100
54126,wi,-88.03123,44.29008,2916,5,9,4,80
54127,wi,-88.2696,44.79639,44,4,7,3,75
54128,wi,-88.80488,44.86849,2167,4,7,3,75
54129,wi,-88.20043,44.13196,3100,5,9,4,80
54130,wi,-88.24168,44.31236,12775,5,9,4,80
54135,wi,-88.62654,44.92489,3783,4,8,4,100
54136,wi,-88.33888,44.26827,2630,5,9,4,80
54137,wi,-88.25502,44.75681,1082,4,7,3,75
54138,wi,-88.42997,45.32941,2529,2,4,2,100
54139,wi,-88.07504,44.95602,3118,2,5,3,150
54140,wi,-88.31132,44.28664,3132,5,9,4,80
54141,wi,-87.99562,44.73242,1921,2,5,3,150
54143,wi,-87.69673,45.08436,8279,2,4,2,100
54149,wi,-88.48297,45.19972,3420,2,5,3,150
54150,wi,-88.84347,44.98714,637,3,6,3,100
54151,wi,-87.98806,45.72487,4676,2,5,3,150
54153,wi,-87.91775,44.9019,5554,2,4,2,100
54154,wi,-88.18843,44.86804,4047,3,6,3,100
54155,wi,-88.19816,44.52251,3078,4,7,3,75
54156,wi,-88.0129,45.62475,4459,2,5,3,150
54157,wi,-87.81028,45.04799,4124,2,4,2,100
54159,wi,-87.82775,45.19396,1989,2,3,1,50
54160,wi,-88.10047,44.12053,157,6,10,4,66.7
54161,wi,-88.15939,45.12332,4440,3,5,2,66.7
54162,wi,-88.27929,44.66273,5393,4,8,4,100
54165,wi,-88.32053,44.51881,4991,4,8,4,100
54166,wi,-88.63248,44.77713,12504,5,9,4,80
54169,wi,-88.27791,44.17645,1504,5,9,4,80
54170,wi,-88.57598,44.51357,4140,5,9,4,80
54171,wi,-88.1167,44.71736,2024,3,6,3,100
54173,wi,-88.03176,44.64348,2055,2,4,2,100
54174,wi,-88.4295,45.03769,4820,3,7,4,133.3
54175,wi,-88.623,45.30654,2972,2,3,1,50
54177,wi,-87.88794,45.35539,6463,2,5,3,150
54180,wi,-88.17474,44.32638,1309,5,9,4,80
54201,wi,-87.49146,44.62104,4392,1,2,1,100
54202,wi,-87.13831,45.0772,3361,1,2,1,100
54204,wi,-87.62029,44.75868,2122,1,3,2,200
54205,wi,-87.62522,44.6009,1833,2,4,2,100
54207,wi,-87.98502,44.08779,125,4,7,3,75
54208,wi,-87.79668,44.36408,4503,3,6,3,100
54209,wi,-87.27004,45.01161,4005,1,2,1,100
54210,wi,-87.03301,45.25182,2838,1,1,0,0
54211,wi,-87.16765,45.15935,1132,1,2,1,100
54212,wi,-87.22861,45.12113,3149,1,2,1,100
54213,wi,-87.52148,44.69963,1387,1,3,2,200
54214,wi,-87.71302,44.19754,202,1,3,2,200
54216,wi,-87.57644,44.43883,5109,2,4,2,100
54217,wi,-87.71537,44.55187,5744,2,4,2,100
54220,wi,-87.72681,44.09621,18737,2,4,2,100
54227,wi,-87.80782,44.28014,1391,3,5,2,66.7
54228,wi,-87.64874,44.27675,2256,2,4,2,100
54229,wi,-87.8231,44.56155,2754,4,7,3,75
54230,wi,-87.9129,44.15773,4585,4,7,3,75
54232,wi,-87.92428,44.0074,375,4,8,4,100
54234,wi,-87.09234,45.18273,3580,1,1,0,0
54235,wi,-87.37404,44.84088,18113,1,2,1,100
54241,wi,-87.59166,44.21838,8293,1,3,2,200
54245,wi,-87.89611,44.02709,2127,4,7,3,75
54246,wi,-86.89731,45.3753,2316,1,1,0,0
54247,wi,-87.78512,44.19704,1919,2,5,3,150
54301,wi,-88.02033,44.48208,8590,4,6,2,50
54302,wi,-87.97616,44.50769,8442,4,7,3,75
54303,wi,-88.05004,44.53875,8963,3,6,3,100
54304,wi,-88.06785,44.49396,10495,4,6,2,50
54307,wi,-88.03664,44.47043,1,4,7,3,75
54311,wi,-87.89608,44.48328,12670,4,8,4,100
54313,wi,-88.11043,44.58594,15643,3,6,3,100
54401,wi,-89.70676,44.96559,14321,2,5,3,150
54403,wi,-89.51355,45.03149,12162,2,4,2,100
54405,wi,-90.28744,44.96139,1825,2,5,3,150
54406,wi,-89.31085,44.4096,3297,4,7,3,75
54407,wi,-89.29328,44.52628,2001,4,7,3,75
54408,wi,-89.31054,45.02919,1258,2,4,2,100
54409,wi,-89.16981,45.11916,10308,2,4,2,100
54410,wi,-90.03024,44.542,2040,4,7,3,75
54411,wi,-90.02759,45.04987,5058,2,5,3,150
54412,wi,-89.98054,44.66905,2001,4,7,3,75
54413,wi,-90.13185,44.28434,416,5,9,4,80
54414,wi,-89.17886,44.95707,3687,3,5,2,66.7
54416,wi,-88.94171,44.87672,2137,3,6,3,100
54417,wi,-89.65169,45.02552,75,2,4,2,100
54418,wi,-88.94498,45.22115,2628,2,3,1,50
54420,wi,-90.35351,44.61227,1226,4,7,3,75
54421,wi,-90.295,44.89899,2579,3,5,2,66.7
54422,wi,-90.45653,44.98442,1033,2,5,3,150
54423,wi,-89.42147,44.58236,2223,3,6,3,100
54424,wi,-89.18117,45.28773,4290,1,3,2,200
54425,wi,-90.33972,45.00926,1633,2,5,3,150
54426,wi,-89.98575,44.90583,3446,3,5,2,66.7
54427,wi,-89.26013,44.82473,1405,3,5,2,66.7
54428,wi,-89.14756,45.43254,2847,1,2,1,100
54430,wi,-88.88288,45.15078,215,2,4,2,100
54433,wi,-90.81676,45.20012,3643,2,5,3,150
54435,wi,-89.43911,45.35637,4700,1,3,2,200
54436,wi,-90.42881,44.53927,2718,4,8,4,100
54437,wi,-90.63825,44.77496,3434,3,7,4,133.3
54440,wi,-89.38641,44.80889,3034,3,5,2,66.7
