tract,state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
023002701,nj,-74.28606,40.58525,1059,9,17,8,88.9
023002703,nj,-74.27946,40.57704,1665,9,17,8,88.9
023002805,nj,-74.27959,40.5672,1023,8,16,8,100
023002901,nj,-74.26708,40.56291,896,7,15,8,114.3
023002902,nj,-74.27927,40.55662,873,8,16,8,100
023003001,nj,-74.28769,40.55449,1576,8,16,8,100
023003002,nj,-74.3044,40.55182,1409,8,16,8,100
023003101,nj,-74.3254,40.55763,892,9,17,8,88.9
023003102,nj,-74.3188,40.54451,1035,9,17,8,88.9
023003201,nj,-74.31225,40.53531,1244,9,17,8,88.9
023003203,nj,-74.30629,40.52695,1228,8,16,8,100
023003300,nj,-74.2934,40.53033,1553,7,15,8,114.3
023003401,nj,-74.25584,40.55315,1420,6,13,7,116.7
023003500,nj,-74.24424,40.59111,1061,6,13,7,116.7
023003601,nj,-74.22102,40.5814,1705,6,13,7,116.7
023003700,nj,-74.23181,40.58599,1059,6,13,7,116.7
023003801,nj,-74.23389,40.57772,1558,6,13,7,116.7
023003802,nj,-74.22366,40.57053,400,6,13,7,116.7
023004000,nj,-74.27965,40.53414,1132,8,16,8,100
023004100,nj,-74.28445,40.52463,1328,7,15,8,114.3
023004200,nj,-74.27839,40.52287,1173,7,14,7,100
023004300,nj,-74.27071,40.52741,1532,8,15,7,87.5
023004400,nj,-74.27273,40.51999,1228,6,14,8,133.3
023004501,nj,-74.26593,40.52071,902,4,11,7,175
023004502,nj,-74.25764,40.52938,520,5,11,6,120
023004600,nj,-74.26302,40.51309,1289,5,11,6,120
023004700,nj,-74.28056,40.51664,1282,6,14,8,133.3
023004800,nj,-74.28352,40.50803,1564,6,14,8,133.3
023004900,nj,-74.26597,40.50728,1014,6,12,6,100
023005000,nj,-74.26916,40.50025,1108,6,13,7,116.7
023005100,nj,-74.45495,40.50356,783,9,18,9,100
023005200,nj,-74.45535,40.4964,847,9,18,9,100
023005300,nj,-74.45395,40.49201,446,9,18,9,100
023005500,nj,-74.47365,40.47911,842,9,18,9,100
023005601,nj,-74.46218,40.47828,422,9,18,9,100
023005602,nj,-74.45176,40.48753,986,9,18,9,100
023005700,nj,-74.44918,40.4797,1202,9,18,9,100
023005800,nj,-74.44402,40.48492,935,9,18,9,100
023006001,nj,-74.40665,40.48578,507,9,18,9,100
023006002,nj,-74.42863,40.48372,187,9,18,9,100
023006101,nj,-74.44752,40.47214,1321,9,18,9,100
023006103,nj,-74.4706,40.46351,1321,9,18,9,100
023006104,nj,-74.49199,40.4628,1222,9,18,9,100
023006204,nj,-74.51923,40.4383,474,9,18,9,100
023006205,nj,-74.50965,40.4489,2764,9,18,9,100
023006206,nj,-74.44375,40.45938,803,9,18,9,100
023006207,nj,-74.47357,40.45158,1833,9,18,9,100
023006208,nj,-74.49822,40.4354,1610,9,18,9,100
023006209,nj,-74.48816,40.42766,608,9,18,9,100
023006300,nj,-74.43509,40.45041,3309,9,18,9,100
023006403,nj,-74.39787,40.47325,1068,9,17,8,88.9
023006500,nj,-74.41163,40.43319,2591,9,18,9,100
023006601,nj,-74.45637,40.42754,1012,9,18,9,100
023006604,nj,-74.42364,40.39302,2656,9,18,9,100
023006605,nj,-74.43246,40.40946,1164,9,18,9,100
023006606,nj,-74.43315,40.42568,1030,9,18,9,100
023006607,nj,-74.3982,40.41195,989,9,18,9,100
023006608,nj,-74.39884,40.42564,1914,9,18,9,100
023006701,nj,-74.38087,40.41778,2033,8,16,8,100
023006703,nj,-74.37164,40.42583,2591,8,16,8,100
023006800,nj,-74.38844,40.45482,1812,8,16,8,100
023006900,nj,-74.37803,40.4488,1095,8,16,8,100
023007000,nj,-74.37152,40.4383,2512,8,16,8,100
023007101,nj,-74.36906,40.46382,1884,8,16,8,100
023007102,nj,-74.35105,40.46187,2037,8,16,8,100
023007103,nj,-74.34245,40.44198,424,8,16,8,100
023007202,nj,-74.33456,40.46825,1945,7,15,8,114.3
023007203,nj,-74.31371,40.46987,1775,7,15,8,114.3
023007301,nj,-74.31667,40.45983,1220,7,15,8,114.3
023007303,nj,-74.29959,40.4623,737,7,15,8,114.3
023007305,nj,-74.2906,40.45946,490,7,15,8,114.3
023007306,nj,-74.27874,40.45221,912,7,15,8,114.3
023007402,nj,-74.26814,40.47061,3773,7,14,7,100
023007500,nj,-74.28077,40.48943,1179,7,14,7,100
023007600,nj,-74.2735,40.48171,1978,7,14,7,100
023007702,nj,-74.34552,40.36114,1800,8,16,8,100
023007703,nj,-74.36776,40.39522,1131,8,16,8,100
023007704,nj,-74.35401,40.39536,951,8,16,8,100
023007801,nj,-74.32495,40.42216,856,8,16,8,100
023007804,nj,-74.33136,40.3917,1821,8,16,8,100
023007805,nj,-74.31993,40.39352,1479,8,16,8,100
023007806,nj,-74.32608,40.40159,1102,8,16,8,100
023007905,nj,-74.30469,40.44935,840,7,15,8,114.3
023007906,nj,-74.30001,40.41041,226,7,15,8,114.3
023007907,nj,-74.29509,40.42818,876,7,15,8,114.3
023007908,nj,-74.29008,40.44393,41,7,15,8,114.3
023007909,nj,-74.27451,40.41473,1529,6,13,7,116.7
023007910,nj,-74.26607,40.43145,1590,5,11,6,120
023007911,nj,-74.27246,40.39707,1162,6,13,7,116.7
023007913,nj,-74.30128,40.38253,1428,7,15,8,114.3
023007914,nj,-74.29134,40.39135,1402,7,15,8,114.3
023008001,nj,-74.24484,40.45683,2882,4,10,6,150
023008101,nj,-74.38989,40.39289,1719,8,17,9,112.5
023008102,nj,-74.39604,40.39887,1399,9,18,9,100
023008103,nj,-74.42379,40.37765,1015,9,18,9,100
023008204,nj,-74.46994,40.3123,3184,9,17,8,88.9
023008205,nj,-74.44756,40.31153,2606,9,17,8,88.9
023008206,nj,-74.46511,40.33391,2544,9,17,8,88.9
023008207,nj,-74.44542,40.32952,2501,9,17,8,88.9
023008209,nj,-74.37995,40.37045,1880,8,17,9,112.5
023008210,nj,-74.44733,40.35944,3859,9,18,9,100
023008211,nj,-74.40388,40.36684,2620,9,18,9,100
023008212,nj,-74.40109,40.34214,1652,9,17,8,88.9
023008213,nj,-74.40741,40.30382,8028,8,17,9,112.5
023008214,nj,-74.46293,40.27925,4239,9,17,8,88.9
023008300,nj,-74.43997,40.34935,2045,9,17,8,88.9
023008403,nj,-74.57807,40.39881,2921,9,17,8,88.9
023008404,nj,-74.56044,40.41274,1091,9,17,8,88.9
023008405,nj,-74.54398,40.42263,1718,9,18,9,100
023008406,nj,-74.52817,40.43263,1096,9,18,9,100
023008501,nj,-74.53249,40.40572,655,9,18,9,100
023008502,nj,-74.49868,40.37388,2558,9,17,8,88.9
023008504,nj,-74.58157,40.37345,2988,9,17,8,88.9
023008505,nj,-74.5154,40.38435,1542,9,17,8,88.9
023008506,nj,-74.52934,40.37897,1407,9,17,8,88.9
023008601,nj,-74.60657,40.34714,1943,9,18,9,100
023008602,nj,-74.56814,40.34322,1479,9,18,9,100
023008604,nj,-74.58358,40.3201,1628,9,18,9,100
023008605,nj,-74.57643,40.332,622,9,18,9,100
023008606,nj,-74.56428,40.33265,320,9,18,9,100
023008700,nj,-74.52016,40.31128,1619,9,17,8,88.9
023008801,nj,-74.45335,40.51959,659,9,18,9,100
023009000,nj,-74.26131,40.58466,550,7,15,8,114.3
023009101,nj,-74.23889,40.56917,933,6,13,7,116.7
023009200,nj,-74.31635,40.48759,3015,7,15,8,114.3
023009300,nj,-74.4409,40.49342,668,9,18,9,100
023009400,nj,-74.41101,40.45497,2226,9,17,8,88.9
023980000,nj,-74.21798,40.58269,141,6,13,7,116.7
023980100,nj,-74.31822,40.5106,97,7,14,7,100
023980200,nj,-74.46118,40.5214,32,9,18,9,100
025800101,nj,-73.99235,40.40773,1898,2,5,3,150
025800102,nj,-73.9844,40.39447,728,1,4,3,300
025800200,nj,-74.02427,40.42134,1948,2,6,4,200
025800400,nj,-74.05654,40.42623,1537,2,6,4,200
025800500,nj,-74.07306,40.44136,1869,2,6,4,200
025800601,nj,-74.10324,40.44578,2067,2,7,5,250
025800602,nj,-74.12205,40.4287,1362,2,7,5,250
025800701,nj,-74.12091,40.41876,1678,2,7,5,250
025800702,nj,-74.11342,40.41096,1096,2,7,5,250
025800800,nj,-74.09388,40.40527,2291,2,6,4,200
025800900,nj,-74.03535,40.38981,2393,2,6,4,200
025801000,nj,-74.08947,40.38539,1359,3,7,4,133.3
025801100,nj,-74.12603,40.39035,1633,3,8,5,166.7
025801200,nj,-74.1266,40.36654,1229,3,8,5,166.7
025801300,nj,-74.09801,40.35259,3403,2,7,5,250
025801400,nj,-74.07923,40.36527,1634,2,7,5,250
025801500,nj,-74.12822,40.33909,2059,3,8,5,166.7
025801600,nj,-74.11237,40.46404,2037,2,7,5,250
025801700,nj,-74.15588,40.46998,1522,2,6,4,200
025801800,nj,-74.16998,40.4455,2513,4,9,5,125
025801900,nj,-74.19334,40.43706,1113,4,9,5,125
025802000,nj,-74.2057,40.43025,1272,4,9,5,125
025802100,nj,-74.16446,40.43212,2039,4,9,5,125
025802200,nj,-74.14022,40.43637,1350,3,8,5,166.7
025802300,nj,-74.17399,40.42269,1449,4,9,5,125
025802400,nj,-74.19727,40.41599,2103,4,9,5,125
025802500,nj,-74.21605,40.45713,1421,4,9,5,125
025802600,nj,-74.23306,40.43406,1627,5,11,6,120
025802700,nj,-74.21876,40.41544,1390,4,10,6,150
025802800,nj,-74.21642,40.39636,1860,5,12,7,140
025802900,nj,-74.23961,40.39614,897,5,12,7,140
025803000,nj,-74.23878,40.40709,1793,5,11,6,120
025803100,nj,-74.23307,40.42162,981,5,11,6,120
025803201,nj,-74.14949,40.41573,1682,3,8,5,166.7
025803202,nj,-74.16623,40.39753,2023,5,11,6,120
025803300,nj,-74.17801,40.36353,2383,5,12,7,140
025803400,nj,-74.07638,40.34246,1427,2,6,4,200
025803500,nj,-74.06095,40.34392,1025,2,5,3,150
025803601,nj,-74.06631,40.35451,759,2,6,4,200
025803602,nj,-74.05725,40.35101,1240,2,5,3,150
025803700,nj,-74.03924,40.36183,2250,2,5,3,150
025803800,nj,-74.00945,40.35665,1194,1,5,4,400
025803900,nj,-73.99486,40.37445,1448,1,4,3,300
025804100,nj,-73.98579,40.33627,1690,1,4,3,300
025804200,nj,-74.03462,40.33573,2619,2,5,3,150
025804600,nj,-74.09944,40.29754,1249,2,7,5,250
025804801,nj,-74.10183,40.24673,4365,3,7,4,133.3
025804802,nj,-74.08365,40.24471,392,2,7,5,250
025805001,nj,-74.0654,40.29843,900,2,6,4,200
025805100,nj,-74.05382,40.28196,1808,2,5,3,150
025805300,nj,-74.01609,40.31624,2212,1,4,3,300
025805400,nj,-73.983,40.31835,1490,1,4,3,300
025805500,nj,-73.99736,40.31154,1093,1,4,3,300
025805600,nj,-73.98737,40.30839,438,1,4,3,300
025805700,nj,-74.0003,40.30267,859,1,4,3,300
025805800,nj,-73.98111,40.30041,724,1,4,3,300
025805900,nj,-73.99693,40.29592,1290,1,4,3,300
025806000,nj,-73.98606,40.28672,1441,1,4,3,300
025806100,nj,-73.99272,40.27309,1561,1,5,4,400
025806201,nj,-74.01482,40.28094,1012,1,4,3,300
025806202,nj,-74.0211,40.29345,1672,1,4,3,300
025806300,nj,-74.00827,40.25935,1348,2,6,4,200
025806400,nj,-74.02775,40.26312,2090,2,6,4,200
025806501,nj,-74.05801,40.26655,900,2,6,4,200
025806502,nj,-74.0567,40.25552,948,2,6,4,200
025806503,nj,-74.06328,40.23988,1770,2,6,4,200
025806504,nj,-74.04501,40.23995,519,2,6,4,200
025806600,nj,-74.02733,40.24032,2391,2,6,4,200
025807004,nj,-74.00165,40.228,1226,2,6,4,200
025807005,nj,-74.00879,40.2186,812,2,6,4,200
025807006,nj,-74.00304,40.22251,561,2,6,4,200
025807100,nj,-74.01719,40.22566,922,2,6,4,200
025807200,nj,-74.01692,40.21693,306,2,6,4,200
025807300,nj,-74.02214,40.21856,827,2,6,4,200
025807401,nj,-74.00433,40.21293,967,2,6,4,200
025807402,nj,-74.01138,40.21062,1225,2,6,4,200
025807500,nj,-74.0258,40.20677,971,2,6,4,200
025807600,nj,-74.0266,40.21699,962,2,6,4,200
025807700,nj,-74.04205,40.21638,1216,2,6,4,200
025807800,nj,-74.06029,40.21944,1626,2,6,4,200
025807900,nj,-74.07874,40.21953,1167,2,6,4,200
025808001,nj,-74.04318,40.19208,2176,2,6,4,200
025808002,nj,-74.0704,40.20365,832,2,6,4,200
025808100,nj,-74.03334,40.20048,1662,2,6,4,200
025808201,nj,-74.01497,40.20103,1247,2,6,4,200
025808202,nj,-74.0089,40.20288,971,2,6,4,200
025808300,nj,-74.01507,40.19134,965,2,6,4,200
025808401,nj,-74.01652,40.18268,1111,2,6,4,200
025808402,nj,-74.02876,40.17796,1658,2,6,4,200
025808501,nj,-74.05658,40.1747,1386,2,6,4,200
025808502,nj,-74.03992,40.16861,1302,2,6,4,200
025808600,nj,-74.11167,40.19325,2401,3,7,4,133.3
025808701,nj,-74.07847,40.14973,2048,3,7,4,133.3
025808702,nj,-74.11025,40.13492,1902,3,7,4,133.3
025808800,nj,-74.05793,40.13405,1792,3,7,4,133.3
025808901,nj,-74.04341,40.14891,1710,2,6,4,200
025808902,nj,-74.04181,40.1599,722,2,6,4,200
025809000,nj,-74.02622,40.17061,1004,2,6,4,200
025809100,nj,-74.02621,40.15321,1899,2,6,4,200
025809200,nj,-74.03335,40.12999,1333,2,6,4,200
025809301,nj,-74.05175,40.1245,1490,2,6,4,200
025809302,nj,-74.03159,40.10979,2427,2,6,4,200
025809400,nj,-74.0637,40.10484,2274,3,7,4,133.3
025809503,nj,-74.24682,40.37863,2350,6,12,6,100
025809504,nj,-74.22807,40.35462,842,5,12,7,140
025809505,nj,-74.2631,40.34846,1557,6,13,7,116.7
025809506,nj,-74.28873,40.36109,1429,7,15,8,114.3
025809600,nj,-74.29857,40.34006,2544,7,15,8,114.3
025809701,nj,-74.24074,40.31694,1933,5,12,7,140
025809703,nj,-74.27817,40.31891,1859,7,14,7,100
025809704,nj,-74.2584,40.29956,2057,6,13,7,116.7
025809901,nj,-74.20295,40.30937,1983,5,12,7,140
025809902,nj,-74.1582,40.29658,1936,5,11,6,120
025809903,nj,-74.14563,40.26437,7,4,9,5,125
025810001,nj,-74.34625,40.32159,1922,8,16,8,100
025810002,nj,-74.31667,40.32756,2283,8,15,7,87.5
025810003,nj,-74.33205,40.31269,1699,7,15,8,114.3
025810004,nj,-74.33167,40.29815,1376,7,15,8,114.3
025810101,nj,-74.29531,40.30787,1380,7,14,7,100
025810102,nj,-74.31125,40.28983,1641,7,15,8,114.3
025810201,nj,-74.34636,40.24902,2257,8,17,9,112.5
025810202,nj,-74.37198,40.27418,2848,8,17,9,112.5
025810300,nj,-74.36068,40.29712,717,8,15,7,87.5
025810401,nj,-74.28599,40.27726,1446,7,15,8,114.3
025810402,nj,-74.24374,40.27007,2685,7,14,7,100
025810501,nj,-74.25983,40.23993,1311,8,16,8,100
025810503,nj,-74.30978,40.24565,2172,8,17,9,112.5
025810504,nj,-74.28546,40.23384,1610,8,17,9,112.5
025810505,nj,-74.31166,40.22704,1244,9,17,8,88.9
025810600,nj,-74.32054,40.19214,2996,8,17,9,112.5
025810700,nj,-74.27104,40.26717,656,8,16,8,100
025810800,nj,-74.26792,40.25782,807,8,16,8,100
025810900,nj,-74.27892,40.25298,894,8,17,9,112.5
025811000,nj,-74.28327,40.26175,926,8,17,9,112.5
025811101,nj,-74.24642,40.22022,2710,7,15,8,114.3
025811102,nj,-74.19005,40.22711,3177,7,14,7,100
025811200,nj,-74.21118,40.16714,5399,7,15,8,114.3
025811301,nj,-74.25543,40.17865,1915,7,15,8,114.3
025811303,nj,-74.24258,40.15006,1561,9,17,8,88.9
025811304,nj,-74.23155,40.1266,1280,9,18,9,100
025811401,nj,-74.20503,40.15354,1816,8,16,8,100
025811402,nj,-74.21884,40.14973,1388,8,17,9,112.5
025811501,nj,-74.15293,40.11396,2225,7,14,7,100
025811502,nj,-74.16093,40.15817,3957,7,14,7,100
025811600,nj,-74.17008,40.19836,448,6,13,7,116.7
025811900,nj,-74.5283,40.15518,3231,10,19,9,90
025812000,nj,-74.58731,40.17779,703,10,20,10,100
025812100,nj,-74.00299,40.43937,1364,1,4,3,300
025812200,nj,-74.04532,40.30658,1602,1,5,4,400
025812300,nj,-74.06053,40.32439,1939,2,6,4,200
025812400,nj,-74.00163,40.24409,1896,2,6,4,200
025812501,nj,-74.4039,40.22026,2529,8,17,9,112.5
025812502,nj,-74.45924,40.2056,2137,8,16,8,100
025812600,nj,-74.08311,40.31377,2562,2,6,4,200
027040101,nj,-74.31104,40.93689,1265,6,14,8,133.3
027040102,nj,-74.29683,40.91242,2940,6,14,8,133.3
027040200,nj,-74.29016,40.96036,2836,6,13,7,116.7
027040301,nj,-74.31893,40.96893,1138,6,13,7,116.7
027040302,nj,-74.30511,40.9541,1294,6,13,7,116.7
027040400,nj,-74.3124,40.9921,1110,5,12,7,140
027040500,nj,-74.34099,41.00108,1075,5,11,6,120
027040600,nj,-74.3499,40.99807,1489,4,9,5,125
027040701,nj,-74.3631,40.97359,2369,4,10,6,150
027040702,nj,-74.40742,40.99491,1428,3,7,4,133.3
027040801,nj,-74.36881,40.93772,2045,6,13,7,116.7
027040803,nj,-74.34783,40.87105,2001,7,15,8,114.3
027040804,nj,-74.37433,40.90814,1453,6,13,7,116.7
027040805,nj,-74.34358,40.90728,2257,6,14,8,133.3
027040900,nj,-74.42527,40.9311,1798,4,10,6,150
027041000,nj,-74.39984,40.90328,1700,5,12,7,140
027041100,nj,-74.41573,40.90771,1152,5,11,6,120
027041200,nj,-74.44072,40.89062,1725,6,13,7,116.7
027041300,nj,-74.47078,40.91095,1932,4,10,6,150
027041400,nj,-74.49078,40.88915,2570,4,10,6,150
027041500,nj,-74.50775,40.86582,2592,4,9,5,125
027041602,nj,-74.46011,40.87417,1281,5,12,7,140
027041603,nj,-74.42082,40.87964,960,6,14,8,133.3
027041604,nj,-74.45897,40.85919,1725,6,13,7,116.7
027041605,nj,-74.50089,40.84643,1551,5,12,7,140
027041606,nj,-74.48881,40.85104,600,6,13,7,116.7
027041701,nj,-74.38788,40.88317,1374,7,14,7,100
027041702,nj,-74.37573,40.88005,1311,7,15,8,114.3
027041704,nj,-74.36382,40.86197,1196,7,15,8,114.3
027041705,nj,-74.38938,40.86786,488,7,14,7,100
027041706,nj,-74.3974,40.8809,549,6,14,8,133.3
027041801,nj,-74.42758,40.86152,488,6,13,7,116.7
027041802,nj,-74.44322,40.84854,1889,7,14,7,100
027041803,nj,-74.38961,40.84723,1792,7,15,8,114.3
027041901,nj,-74.35233,40.831,2448,8,15,7,87.5
027041902,nj,-74.37473,40.80789,2223,9,17,8,88.9
027042000,nj,-74.41512,40.82926,1816,7,15,8,114.3
027042100,nj,-74.4205,40.80756,1578,8,16,8,100
027042200,nj,-74.45431,40.82178,1854,7,14,7,100
027042301,nj,-74.48601,40.82795,984,6,13,7,116.7
027042302,nj,-74.47623,40.83805,1342,6,13,7,116.7
027042500,nj,-74.39003,40.77902,1267,9,17,8,88.9
027042601,nj,-74.41704,40.78259,608,8,17,9,112.5
027042602,nj,-74.37978,40.77248,1656,9,17,8,88.9
027042700,nj,-74.38106,40.74663,1331,9,18,9,100
027042800,nj,-74.38685,40.73369,1689,9,17,8,88.9
027042900,nj,-74.4149,40.76799,1155,9,17,8,88.9
027043000,nj,-74.4031,40.75708,1510,9,17,8,88.9
027043100,nj,-74.41594,40.74891,1157,9,17,8,88.9
027043200,nj,-74.43152,40.76291,873,9,17,8,88.9
027043301,nj,-74.4536,40.80315,1059,7,15,8,114.3
027043302,nj,-74.44914,40.78402,1576,8,15,7,87.5
027043303,nj,-74.48007,40.7737,1690,8,15,7,87.5
027043401,nj,-74.50785,40.82125,2314,6,12,6,100
027043402,nj,-74.51714,40.79541,2013,6,13,7,116.7
027043500,nj,-74.47693,40.80587,545,7,14,7,100
027043601,nj,-74.47278,40.79568,608,7,15,8,114.3
027043602,nj,-74.46352,40.79363,370,7,15,8,114.3
027043700,nj,-74.47617,40.78725,863,7,14,7,100
027043801,nj,-74.48948,40.79877,711,7,14,7,100
027043802,nj,-74.48433,40.80727,766,6,14,8,133.3
027043900,nj,-74.4079,40.73293,2148,9,17,8,88.9
027044000,nj,-74.43418,40.72595,1985,9,17,8,88.9
027044101,nj,-74.51507,40.66853,1151,9,17,8,88.9
027044102,nj,-74.4782,40.68912,2454,9,17,8,88.9
027044200,nj,-74.49993,40.74085,1971,8,16,8,100
027044300,nj,-74.5155,40.89693,2243,4,9,5,125
027044401,nj,-74.49099,40.97159,2434,3,7,4,133.3
027044403,nj,-74.50987,40.92674,2069,4,9,5,125
027044404,nj,-74.51653,40.91518,1524,4,9,5,125
027044502,nj,-74.53703,40.8923,1296,3,7,4,133.3
027044503,nj,-74.55264,40.91782,1538,3,8,5,166.7
027044504,nj,-74.54409,40.9055,1266,3,8,5,166.7
027044601,nj,-74.49055,41.0238,1874,2,6,4,200
027044602,nj,-74.53736,41.02871,2345,2,6,4,200
027044701,nj,-74.62185,40.96589,2666,2,6,4,200
027044702,nj,-74.58595,40.96223,2596,3,7,4,133.3
027044800,nj,-74.5489,40.88472,1765,3,7,4,133.3
027044900,nj,-74.56654,40.87929,1487,3,6,3,100
027045000,nj,-74.56253,40.89291,1156,3,6,3,100
027045100,nj,-74.5808,40.89985,1955,3,7,4,133.3
027045200,nj,-74.59995,40.87822,1524,2,6,4,200
027045300,nj,-74.6255,40.89635,2094,3,6,3,100
027045402,nj,-74.66599,40.905,2169,2,6,4,200
027045403,nj,-74.6431,40.90256,1266,3,7,4,133.3
027045404,nj,-74.63614,40.93098,1071,3,7,4,133.3
027045501,nj,-74.65774,40.84624,1898,2,6,4,200
027045503,nj,-74.66208,40.85704,1450,3,6,3,100
027045504,nj,-74.67775,40.87532,1581,3,7,4,133.3
027045603,nj,-74.56104,40.86701,836,3,7,4,133.3
027045701,nj,-74.61063,40.8316,2192,2,6,4,200
027045703,nj,-74.55934,40.82395,1383,4,9,5,125
027045704,nj,-74.5571,40.84234,1917,4,9,5,125
027045804,nj,-74.59427,40.7828,2282,4,10,6,150
027045901,nj,-74.69213,40.78739,706,2,6,4,200
027045903,nj,-74.69534,40.75473,1283,4,10,6,150
027045904,nj,-74.67213,40.80606,1728,3,7,4,133.3
027046000,nj,-74.70191,40.89851,1013,2,5,3,150
027046103,nj,-74.69583,40.83535,1498,2,6,4,200
027046104,nj,-74.73133,40.84179,1771,2,6,4,200
027046107,nj,-74.74827,40.86894,893,1,4,3,300
027046108,nj,-74.73553,40.88591,779,1,4,3,300
027046109,nj,-74.71725,40.87467,1514,2,5,3,150
027046110,nj,-74.76746,40.8855,2121,1,4,3,300
027046201,nj,-74.79785,40.83119,1952,2,5,3,150
027046202,nj,-74.76924,40.80992,1436,2,5,3,150
027046297,nj,-74.83496,40.78675,1495,2,6,4,200
027046298,nj,-74.76727,40.7632,2145,3,7,4,133.3
027046400,nj,-74.60028,40.76871,1903,4,9,5,125
027046500,nj,-74.57282,40.86185,2310,3,7,4,133.3
029710101,nj,-74.04524,40.0972,2043,2,6,4,200
029710102,nj,-74.04198,40.08514,1608,2,6,4,200
029711100,nj,-74.0594,40.08387,1969,3,7,4,133.3
029711200,nj,-74.08054,40.08688,1888,3,8,5,166.7
029711300,nj,-74.07273,40.0771,1720,3,8,5,166.7
029711400,nj,-74.06924,40.06754,3002,3,8,5,166.7
029713000,nj,-74.09984,40.0837,1726,4,9,5,125
029713100,nj,-74.10815,40.0922,6246,4,9,5,125
029713201,nj,-74.10542,40.11927,1249,4,9,5,125
029713202,nj,-74.12581,40.11162,2384,4,9,5,125
029713203,nj,-74.12019,40.10149,3524,4,10,6,150
029713300,nj,-74.13197,40.08626,2837,5,10,5,100
029713401,nj,-74.14201,40.08935,3199,7,14,7,100
029713402,nj,-74.1468,40.0683,2043,7,14,7,100
029713500,nj,-74.11682,40.06574,1825,4,10,6,150
029713600,nj,-74.09921,40.06891,1603,4,8,4,100
029713700,nj,-74.08487,40.05901,2411,4,8,4,100
029713800,nj,-74.0767,40.04277,3282,4,8,4,100
029713900,nj,-74.12577,40.05208,5868,4,10,6,150
029714000,nj,-74.15033,40.04485,4199,9,16,7,77.8
029714100,nj,-74.14229,40.02545,2202,5,11,6,120
029714200,nj,-74.12061,40.0326,4624,4,9,5,125
029714300,nj,-74.08946,40.02351,3737,3,7,4,133.3
029715001,nj,-74.17739,40.0869,1943,9,17,8,88.9
029715002,nj,-74.162,40.09524,1098,9,17,8,88.9
029715201,nj,-74.19528,40.10279,1442,10,18,8,80
029715202,nj,-74.20497,40.08978,685,10,18,8,80
029715301,nj,-74.20983,40.10594,1630,10,18,8,80
029715303,nj,-74.20927,40.09886,204,10,18,8,80
029715304,nj,-74.2132,40.09357,495,10,18,8,80
029715401,nj,-74.24028,40.10647,1308,10,19,9,90
029715403,nj,-74.22068,40.09781,303,10,18,8,80
029715404,nj,-74.22811,40.09519,391,10,18,8,80
029715501,nj,-74.23981,40.09478,1265,10,19,9,90
029715502,nj,-74.25019,40.0898,565,10,19,9,90
029715503,nj,-74.23701,40.0834,1106,10,19,9,90
029715600,nj,-74.21277,40.07863,1349,10,18,8,80
029715701,nj,-74.23035,40.06952,2294,10,19,9,90
029715702,nj,-74.24065,40.06165,1860,11,21,10,90.9
029715800,nj,-74.19324,40.06269,3003,10,19,9,90
029715901,nj,-74.20526,40.04538,1024,10,19,9,90
029715902,nj,-74.1852,40.04452,2988,10,18,8,80
029716000,nj,-74.16749,40.03976,3306,9,16,7,77.8
029717001,nj,-74.25339,40.136,952,9,18,9,100
029717002,nj,-74.25808,40.12659,1177,9,18,9,100
029717101,nj,-74.28466,40.15106,2764,9,17,8,88.9
029717102,nj,-74.30555,40.13266,2043,9,18,9,100
029717200,nj,-74.35461,40.14712,3846,9,18,9,100
029717300,nj,-74.41977,40.12347,2262,10,18,8,80
029717400,nj,-74.36752,40.07298,2304,10,19,9,90
029717501,nj,-74.27135,40.1108,3086,9,18,9,100
029717502,nj,-74.28145,40.08587,3752,10,19,9,90
029718000,nj,-74.49492,40.07509,3479,10,19,9,90
029720001,nj,-74.39786,39.90633,5530,11,21,10,90.9
029720102,nj,-74.3457,39.95826,1555,11,21,10,90.9
029720104,nj,-74.36729,39.96041,350,11,20,9,81.8
029720105,nj,-74.35286,39.98958,3992,11,20,9,81.8
029720106,nj,-74.31687,39.95856,852,12,21,9,75
029720107,nj,-74.34396,39.94035,658,11,21,10,90.9
029720202,nj,-74.26141,40.01619,2550,11,21,10,90.9
029720203,nj,-74.27227,40.00528,6304,11,20,9,81.8
029720204,nj,-74.25546,39.9986,9030,10,19,9,90
029720205,nj,-74.29501,40.02497,2682,12,22,10,83.3
029720206,nj,-74.27436,40.03969,3286,11,21,10,90.9
029721000,nj,-74.3206,40.01319,876,11,21,10,90.9
029722001,nj,-74.24558,40.04745,3241,12,21,9,75
029722003,nj,-74.2273,40.0237,1404,11,20,9,81.8
029722004,nj,-74.23086,40.00931,1455,9,18,9,100
029722100,nj,-74.20485,40.02285,3311,10,18,8,80
029722200,nj,-74.16936,40.02178,1798,7,14,7,100
029722300,nj,-74.1782,40.00203,1498,7,14,7,100
029722401,nj,-74.11681,40.01002,3002,3,7,4,133.3
029722402,nj,-74.13496,40.00308,3406,4,8,4,100
029722500,nj,-74.0793,39.99032,4654,2,6,4,200
029722600,nj,-74.12107,39.98469,1396,4,9,5,125
029722701,nj,-74.16412,39.98661,1669,6,13,7,116.7
029722702,nj,-74.14811,39.97632,1641,6,12,6,100
029722800,nj,-74.19202,39.97366,1596,8,16,8,100
