geoid (zcta),state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
11550,ny,-73.6201,40.70171,9807,3,7,4,133.3
11552,ny,-73.65131,40.69226,7648,4,10,6,150
11553,ny,-73.59205,40.70675,5896,2,7,5,250
11554,ny,-73.56021,40.71959,10786,2,6,4,200
11556,ny,-73.58386,40.71968,2,2,7,5,250
11557,ny,-73.69207,40.63741,2615,1,5,4,400
11558,ny,-73.64926,40.60481,3102,2,5,3,150
11559,ny,-73.71733,40.6065,2487,1,5,4,400
11560,ny,-73.59015,40.88055,2619,4,9,5,125
11561,ny,-73.64804,40.58932,9578,1,5,4,400
11563,ny,-73.67372,40.65726,6670,3,9,6,200
11565,ny,-73.67167,40.67506,3345,4,9,5,125
11566,ny,-73.5541,40.6631,12297,2,5,3,150
11568,ny,-73.59649,40.78693,1434,4,10,6,150
11569,ny,-73.58229,40.58977,986,1,4,3,300
11570,ny,-73.63856,40.6657,7657,3,7,4,133.3
11572,ny,-73.63683,40.63233,10404,1,5,4,400
11575,ny,-73.58523,40.68044,4188,2,6,4,200
11576,ny,-73.64769,40.79838,4108,5,11,6,120
11577,ny,-73.63888,40.78326,3764,5,11,6,120
11579,ny,-73.64401,40.84402,1964,4,10,6,150
11580,ny,-73.7036,40.67498,11198,4,9,5,125
11581,ny,-73.71651,40.65159,6382,3,8,5,166.7
11590,ny,-73.57462,40.75541,12081,3,8,5,166.7
11596,ny,-73.64231,40.75967,3535,4,9,5,125
11598,ny,-73.71157,40.63093,4020,1,5,4,400
11691,ny,-73.76126,40.60147,6799,2,6,4,200
11692,ny,-73.79211,40.59356,2516,3,7,4,133.3
11693,ny,-73.81671,40.59658,1983,3,7,4,133.3
11694,ny,-73.84444,40.57763,3798,3,8,5,166.7
11697,ny,-73.90721,40.55908,53,3,8,5,166.7
11701,ny,-73.41261,40.68195,7895,2,5,3,150
11702,ny,-73.31707,40.65563,6064,1,5,4,400
11703,ny,-73.3256,40.73296,5118,1,5,4,400
11704,ny,-73.35901,40.71694,11759,1,5,4,400
11705,ny,-73.05506,40.74515,2940,1,3,2,200
11706,ny,-73.25109,40.7217,19407,1,4,3,300
11709,ny,-73.55892,40.90689,2739,5,11,6,120
11710,ny,-73.53287,40.67213,11964,2,6,4,200
11713,ny,-72.94324,40.77516,4448,0,2,2,NA
11714,ny,-73.48607,40.74257,7307,2,6,4,200
11715,ny,-73.03521,40.75002,1939,1,3,2,200
11716,ny,-73.12696,40.77127,3465,1,3,2,200
11717,ny,-73.25228,40.78381,11621,2,6,4,200
11718,ny,-73.26383,40.71881,1240,1,4,3,300
11719,ny,-72.91072,40.78077,2360,0,2,2,NA
11720,ny,-73.08211,40.87033,9336,1,4,3,300
11721,ny,-73.37159,40.89735,2718,5,11,6,120
11722,ny,-73.19491,40.78306,8564,2,6,4,200
11724,ny,-73.45329,40.86543,1239,4,10,6,150
11725,ny,-73.28081,40.8405,9890,4,10,6,150
11726,ny,-73.39567,40.67886,5523,2,5,3,150
11727,ny,-73.00402,40.88207,8432,1,4,3,300
11729,ny,-73.32181,40.76278,9085,2,6,4,200
11730,ny,-73.17483,40.71755,4669,1,4,3,300
11731,ny,-73.31693,40.86264,10341,5,11,6,120
11732,ny,-73.53688,40.84474,1177,4,9,5,125
11733,ny,-73.11155,40.94261,7659,2,6,4,200
11735,ny,-73.43269,40.73155,10514,2,5,3,150
11738,ny,-73.03818,40.83821,5287,1,4,3,300
11739,ny,-73.16028,40.72933,444,1,4,3,300
11740,ny,-73.3613,40.8654,3130,5,11,6,120
11741,ny,-73.07033,40.7949,8628,1,4,3,300
11742,ny,-73.04141,40.81008,4269,1,5,4,400
11743,ny,-73.42678,40.88332,16524,4,10,6,150
11746,ny,-73.36093,40.81434,21314,5,11,6,120
11747,ny,-73.40981,40.78416,7187,4,10,6,150
11749,ny,-73.17093,40.80677,1295,2,7,5,250
11751,ny,-73.21431,40.72999,4615,1,4,3,300
11752,ny,-73.17482,40.75669,3059,1,4,3,300
11753,ny,-73.54018,40.7899,3489,5,11,6,120
11754,ny,-73.24722,40.88945,6791,3,8,5,166.7
11755,ny,-73.11725,40.85819,4230,1,4,3,300
11756,ny,-73.51658,40.72545,13398,2,6,4,200
11757,ny,-73.37351,40.68879,15010,1,5,4,400
11758,ny,-73.45862,40.66825,18707,2,5,3,150
11762,ny,-73.44674,40.682,7717,2,5,3,150
11763,ny,-72.9833,40.82581,10473,1,3,2,200
11764,ny,-72.97848,40.93974,5756,1,4,3,300
11765,ny,-73.55759,40.88343,387,4,9,5,125
11766,ny,-73.01908,40.94037,4788,1,5,4,400
11767,ny,-73.14481,40.84393,5239,2,5,3,150
11768,ny,-73.34221,40.91967,8974,5,11,6,120
11769,ny,-73.13071,40.7363,3423,1,3,2,200
11770,ny,-73.1565,40.64587,1371,0,2,2,NA
11771,ny,-73.52568,40.87269,3660,4,10,6,150
11772,ny,-72.98713,40.76101,15937,1,3,2,200
11776,ny,-73.04636,40.91357,7985,2,6,4,200
11777,ny,-73.06572,40.95527,3768,2,6,4,200
11778,ny,-72.93063,40.94735,5400,1,3,2,200
11779,ny,-73.1154,40.81278,12732,1,4,3,300
11780,ny,-73.1733,40.89765,6240,2,7,5,250
11782,ny,-73.08112,40.73767,6266,0,3,3,NA
11783,ny,-73.49066,40.6777,7590,1,5,4,400
11784,ny,-73.04125,40.86894,7554,1,5,4,400
11786,ny,-72.88596,40.94974,2201,1,3,2,200
11787,ny,-73.21036,40.85336,12534,2,7,5,250
11788,ny,-73.21321,40.81808,5662,2,7,5,250
11789,ny,-72.97113,40.96229,3369,1,3,2,200
11790,ny,-73.12766,40.90682,5410,2,5,3,150
11791,ny,-73.5042,40.82868,8750,4,10,6,150
11792,ny,-72.8281,40.95335,3485,1,3,2,200
11793,ny,-73.51416,40.6508,10894,2,5,3,150
11794,ny,-73.12525,40.91361,11,2,6,4,200
11795,ny,-73.29826,40.70788,8593,1,5,4,400
11796,ny,-73.0997,40.73128,1195,0,3,3,NA
11797,ny,-73.47007,40.81723,2085,4,10,6,150
11798,ny,-73.37606,40.75228,4643,2,5,3,150
11801,ny,-73.52396,40.7624,13307,3,8,5,166.7
11803,ny,-73.47345,40.78181,9481,4,9,5,125
11804,ny,-73.45701,40.75866,1698,2,6,4,200
11901,ny,-72.64683,40.92645,11882,0,2,2,NA
11930,ny,-72.0959,40.98948,2837,0,0,0,NA
11931,ny,-72.61366,40.93494,120,0,1,1,NA
11932,ny,-72.3077,40.93388,2578,0,1,1,NA
11933,ny,-72.75407,40.92759,3333,0,3,3,NA
11934,ny,-72.79361,40.80007,3222,0,1,1,NA
11935,ny,-72.49071,41.01984,2697,0,1,1,NA
11937,ny,-72.17712,41.01848,15332,0,1,1,NA
11939,ny,-72.32708,41.12792,1218,0,1,1,NA
11940,ny,-72.75707,40.81034,3119,0,1,1,NA
11941,ny,-72.72831,40.82969,973,0,1,1,NA
11942,ny,-72.58248,40.85028,3424,0,1,1,NA
11944,ny,-72.37248,41.1034,2639,0,1,1,NA
11946,ny,-72.5241,40.87134,7915,0,1,1,NA
11947,ny,-72.57714,40.95513,233,0,1,1,NA
11948,ny,-72.55805,40.96604,836,0,1,1,NA
11949,ny,-72.80134,40.86545,6821,0,2,2,NA
11950,ny,-72.84738,40.80782,6167,0,2,2,NA
11951,ny,-72.83064,40.76335,7102,0,1,1,NA
11952,ny,-72.54692,41.00184,3250,0,1,1,NA
11953,ny,-72.95059,40.88588,5229,1,3,2,200
11954,ny,-71.94633,41.04733,4846,0,0,0,NA
11955,ny,-72.81986,40.80883,847,0,1,1,NA
11956,ny,-72.46896,40.9816,371,0,1,1,NA
11957,ny,-72.22746,41.16285,1140,0,1,1,NA
11958,ny,-72.4667,41.03942,593,0,1,1,NA
11959,ny,-72.60118,40.82258,1747,0,1,1,NA
11960,ny,-72.70638,40.8086,1072,0,1,1,NA
11961,ny,-72.88747,40.90389,6689,1,3,2,200
11962,ny,-72.27069,40.93056,1164,0,1,1,NA
11963,ny,-72.3208,40.99428,6561,0,1,1,NA
11964,ny,-72.3185,41.05466,2465,0,1,1,NA
11965,ny,-72.32545,41.08411,1102,0,1,1,NA
11967,ny,-72.8749,40.79511,9854,0,2,2,NA
11968,ny,-72.41272,40.90131,11660,0,1,1,NA
11970,ny,-72.57743,40.93914,557,0,1,1,NA
11971,ny,-72.42997,41.06461,5093,0,1,1,NA
11972,ny,-72.70683,40.83369,780,0,1,1,NA
11973,ny,-72.88214,40.86788,3,1,3,2,200
11975,ny,-72.24246,40.93961,863,0,1,1,NA
11976,ny,-72.34736,40.92537,2954,0,1,1,NA
11977,ny,-72.67915,40.82756,2403,0,1,1,NA
11978,ny,-72.64736,40.82948,5248,0,1,1,NA
11980,ny,-72.92232,40.83143,3143,1,3,2,200
12007,ny,-73.92765,42.45614,40,1,4,3,300
12008,ny,-73.90797,42.85304,217,3,8,5,166.7
12009,ny,-74.03185,42.69823,3495,2,7,5,250
12010,ny,-74.17386,42.93797,13188,2,6,4,200
12015,ny,-73.82716,42.28262,2425,6,14,8,133.3
12017,ny,-73.4622,42.32121,482,0,2,2,NA
12018,ny,-73.52589,42.62949,3943,1,4,3,300
12019,ny,-73.88633,42.93073,6590,3,9,6,200
12020,ny,-73.86801,43.00246,12489,4,10,6,150
12022,ny,-73.34565,42.67078,568,0,1,1,NA
12023,ny,-74.16741,42.60997,1524,1,2,1,100
12024,ny,-73.53328,42.47679,33,1,3,2,200
12025,ny,-74.13608,43.08332,3628,1,4,3,300
12027,ny,-73.90721,42.92248,1659,3,8,5,166.7
12028,ny,-73.44319,42.93996,692,2,5,3,150
12029,ny,-73.4267,42.40671,970,1,2,1,100
12031,ny,-74.45692,42.76476,102,1,3,2,200
12032,ny,-74.55079,43.23368,2353,0,1,1,NA
12033,ny,-73.70712,42.53756,3284,3,9,6,200
12035,ny,-74.35151,42.73177,398,2,5,3,150
12036,ny,-74.67723,42.54079,242,0,1,1,NA
12037,ny,-73.56853,42.34515,2072,2,5,3,150
12040,ny,-73.35072,42.63735,57,0,1,1,NA
12041,ny,-73.96424,42.58329,219,2,6,4,200
12042,ny,-73.92013,42.40204,203,3,7,4,133.3
12043,ny,-74.52274,42.70456,3412,1,2,1,100
12045,ny,-73.79527,42.47691,218,5,11,6,120
12046,ny,-73.91915,42.4918,466,1,5,4,400
12047,ny,-73.72656,42.78402,7301,4,11,7,175
12051,ny,-73.8452,42.34408,2697,6,13,7,116.7
12052,ny,-73.47865,42.754,1148,1,2,1,100
12053,ny,-74.1923,42.75364,2643,1,4,3,300
12054,ny,-73.86581,42.60874,6509,4,10,6,150
12056,ny,-74.09023,42.76659,1173,2,5,3,150
12057,ny,-73.34464,42.96978,1092,1,4,3,300
12058,ny,-73.92449,42.34962,975,3,8,5,166.7
12059,ny,-74.05895,42.61212,1248,1,2,1,100
12060,ny,-73.4942,42.4168,1219,1,3,2,200
12061,ny,-73.65568,42.5982,3196,3,8,5,166.7
12062,ny,-73.50805,42.53099,1093,1,4,3,300
12063,ny,-73.63757,42.56505,198,2,6,4,200
12064,ny,-74.65731,42.61432,445,0,0,0,NA
12065,ny,-73.78648,42.85318,15022,3,9,6,200
12066,ny,-74.31053,42.78056,1345,1,4,3,300
12067,ny,-73.92633,42.55612,857,2,7,5,250
12068,ny,-74.40911,42.95545,1705,3,8,5,166.7
12069,ny,-74.27901,42.94513,115,3,8,5,166.7
12070,ny,-74.25384,42.98464,798,2,7,5,250
12071,ny,-74.42266,42.55267,258,1,2,1,100
12072,ny,-74.36231,42.88465,1776,2,6,4,200
12074,ny,-74.04453,43.05039,2128,2,5,3,150
12075,ny,-73.63382,42.29983,1900,3,7,4,133.3
12076,ny,-74.38857,42.41006,2392,0,1,1,NA
12077,ny,-73.78407,42.59432,2665,5,11,6,120
12078,ny,-74.36367,43.12377,11863,1,4,3,300
12083,ny,-74.02668,42.43029,2371,2,5,3,150
12084,ny,-73.90102,42.70418,685,4,10,6,150
12085,ny,-73.96326,42.70331,57,3,9,6,200
12086,ny,-74.10667,42.99721,1098,2,5,3,150
12087,ny,-73.89774,42.43246,667,2,7,5,250
12089,ny,-73.31275,42.86749,38,1,4,3,300
12090,ny,-73.35525,42.88013,3007,1,4,3,300
12092,ny,-74.3766,42.70126,712,1,4,3,300
12093,ny,-74.62679,42.49678,1906,0,1,1,NA
12094,ny,-73.48834,42.89329,1022,2,5,3,150
12095,ny,-74.40417,43.02702,5895,2,5,3,150
12106,ny,-73.71127,42.38893,1146,4,10,6,150
12108,ny,-74.44925,43.57411,1065,0,1,1,NA
12110,ny,-73.77674,42.75318,7358,4,9,5,125
12115,ny,-73.58071,42.47254,160,2,6,4,200
12116,ny,-74.91526,42.53724,1644,1,3,2,200
12117,ny,-74.25466,43.1687,2491,1,4,3,300
12118,ny,-73.72138,42.91682,6472,4,10,6,150
12120,ny,-74.14424,42.4514,528,1,4,3,300
12121,ny,-73.60207,42.84593,951,2,6,4,200
12122,ny,-74.31658,42.54809,3707,0,1,1,NA
12123,ny,-73.60783,42.52267,2568,2,6,4,200
12124,ny,-73.79278,42.44903,330,5,11,6,120
12125,ny,-73.4048,42.47601,819,1,2,1,100
12130,ny,-73.65938,42.44222,525,3,8,5,166.7
12131,ny,-74.46803,42.45965,209,0,2,2,NA
12132,ny,-73.63003,42.47052,167,3,8,5,166.7
12134,ny,-74.22877,43.26618,4465,1,3,2,200
12136,ny,-73.5584,42.43617,654,1,5,4,400
12137,ny,-74.1277,42.8561,987,1,4,3,300
12138,ny,-73.37209,42.74716,2479,1,2,1,100
12139,ny,-74.56478,43.53736,1179,0,1,1,NA
12140,ny,-73.56273,42.69177,820,1,5,4,400
12143,ny,-73.85209,42.48579,1994,3,9,6,200
12144,ny,-73.7181,42.62977,7967,4,9,5,125
12147,ny,-74.15545,42.51463,490,0,2,2,NA
12148,ny,-73.84739,42.83451,2030,3,8,5,166.7
12149,ny,-74.56495,42.6183,1929,0,1,1,NA
12150,ny,-74.05357,42.87854,402,3,7,4,133.3
12151,ny,-73.78883,42.92522,690,3,9,6,200
12153,ny,-73.46869,42.64047,594,1,2,1,100
12154,ny,-73.60064,42.93769,1464,2,7,5,250
12155,ny,-74.82459,42.59556,1875,0,2,2,NA
12156,ny,-73.74355,42.47718,516,4,10,6,150
12157,ny,-74.29885,42.66588,2196,1,3,2,200
12158,ny,-73.82092,42.54057,2803,4,11,7,175
12159,ny,-73.88602,42.64238,3128,4,10,6,150
12160,ny,-74.36717,42.75886,579,2,5,3,150
12161,ny,-73.85472,42.53604,80,4,10,6,150
12164,ny,-74.35814,43.55381,752,0,1,1,NA
12165,ny,-73.50765,42.31054,145,1,2,1,100
12166,ny,-74.45278,42.83869,1055,1,4,3,300
12167,ny,-74.58406,42.42076,2048,0,1,1,NA
12168,ny,-73.38078,42.56102,1100,1,2,1,100
12169,ny,-73.44278,42.58644,227,1,2,1,100
12170,ny,-73.66309,42.99679,2284,4,10,6,150
12172,ny,-73.73944,42.28915,132,5,12,7,140
12173,ny,-73.76028,42.38739,884,5,12,7,140
12174,ny,-73.72844,42.35345,159,5,12,7,140
12175,ny,-74.55284,42.5515,721,0,1,1,NA
12176,ny,-73.96701,42.38015,138,2,6,4,200
12177,ny,-74.28711,42.95094,284,3,8,5,166.7
12180,ny,-73.60217,42.75064,16415,3,8,5,166.7
12182,ny,-73.6329,42.80038,5006,2,7,5,250
12183,ny,-73.69257,42.74742,853,5,11,6,120
12184,ny,-73.65422,42.4205,3218,3,9,6,200
12185,ny,-73.53123,42.90339,945,2,6,4,200
12186,ny,-73.97068,42.62753,3225,3,8,5,166.7
12187,ny,-74.46224,42.62197,638,0,1,1,NA
12188,ny,-73.6958,42.81987,4232,4,10,6,150
12189,ny,-73.71767,42.7363,5417,4,10,6,150
12190,ny,-74.27331,43.47351,1449,0,1,1,NA
12192,ny,-73.82829,42.40286,966,5,12,7,140
12193,ny,-74.04496,42.51571,1234,1,3,2,200
12194,ny,-74.45967,42.52443,275,0,2,2,NA
12195,ny,-73.47088,42.48666,101,1,3,2,200
12196,ny,-73.61696,42.63162,1246,2,5,3,150
12197,ny,-74.72776,42.61134,1926,0,1,1,NA
12198,ny,-73.63405,42.67677,3393,2,7,5,250
12202,ny,-73.76322,42.63373,3437,4,11,7,175
12203,ny,-73.84816,42.68107,9592,4,10,6,150
12204,ny,-73.72852,42.68805,1955,5,11,6,120
12205,ny,-73.82938,42.71897,11081,3,9,6,200
12206,ny,-73.78246,42.67444,4759,5,11,6,120
12207,ny,-73.7461,42.65719,623,5,11,6,120
12208,ny,-73.81023,42.65327,6894,4,11,7,175
12209,ny,-73.78992,42.63807,3541,5,12,7,140
12210,ny,-73.75801,42.65997,2978,5,11,6,120
12211,ny,-73.76416,42.70586,4767,4,10,6,150
12222,ny,-73.82536,42.68537,3,4,10,6,150
12302,ny,-73.98202,42.88185,11114,3,8,5,166.7
12303,ny,-73.9246,42.74955,11652,3,8,5,166.7
12304,ny,-73.89724,42.77406,7701,3,8,5,166.7
12305,ny,-73.95024,42.81219,1439,3,8,5,166.7
12306,ny,-74.02857,42.80482,11105,3,8,5,166.7
12307,ny,-73.93357,42.80507,2114,3,8,5,166.7
12308,ny,-73.91998,42.82161,4199,3,8,5,166.7
12309,ny,-73.86955,42.79919,11594,3,8,5,166.7
12401,ny,-74.05277,41.93561,14478,6,13,7,116.7
12404,ny,-74.23593,41.81463,2317,5,11,6,120
12405,ny,-74.08994,42.32139,532,1,5,4,400
12406,ny,-74.5524,42.10202,962,0,0,0,NA
12407,ny,-74.35815,42.31764,231,0,0,0,NA
12409,ny,-74.16684,42.04367,750,2,5,3,150
12410,ny,-74.44976,42.06989,603,0,0,0,NA
12411,ny,-74.04557,41.87606,231,5,12,7,140
12412,ny,-74.27959,42.01273,462,2,5,3,150
12413,ny,-74.02126,42.31252,1787,3,8,5,166.7
12414,ny,-73.92038,42.22397,5584,6,13,7,116.7
12416,ny,-74.28873,42.10067,370,0,1,1,NA
12417,ny,-73.98985,41.90689,145,6,13,7,116.7
12418,ny,-74.16168,42.35876,602,1,3,2,200
12419,ny,-74.10344,41.85969,355,6,14,8,133.3
12420,ny,-74.37929,41.67115,317,2,5,3,150
12421,ny,-74.54302,42.24863,924,0,0,0,NA
12422,ny,-74.20334,42.39259,342,1,2,1,100
12423,ny,-74.10975,42.37922,876,2,6,4,200
12424,ny,-74.13526,42.24686,543,0,0,0,NA
12427,ny,-74.13729,42.14077,675,0,1,1,NA
12428,ny,-74.44494,41.73905,3134,2,5,3,150
12429,ny,-73.97496,41.82909,165,6,12,6,100
12430,ny,-74.49959,42.20344,1640,0,0,0,NA
12431,ny,-74.02071,42.36029,989,3,7,4,133.3
12432,ny,-73.94443,42.04438,187,7,15,8,114.3
12433,ny,-74.15856,42.00337,363,3,7,4,133.3
12434,ny,-74.50072,42.36051,655,0,1,1,NA
12435,ny,-74.51874,41.72881,405,1,5,4,400
12436,ny,-74.07411,42.19556,618,0,0,0,NA
12438,ny,-74.60122,42.20788,65,0,1,1,NA
12439,ny,-74.18385,42.29607,554,0,0,0,NA
12440,ny,-74.17724,41.77874,1329,6,13,7,116.7
12441,ny,-74.50869,42.1353,295,0,0,0,NA
12442,ny,-74.23673,42.21524,1868,0,0,0,NA
12443,ny,-74.0854,41.93391,2070,5,12,7,140
12444,ny,-74.29672,42.26318,1074,0,1,1,NA
12446,ny,-74.32557,41.80598,3363,3,7,4,133.3
12448,ny,-74.18293,42.07924,386,1,3,2,200
12449,ny,-73.99303,41.99353,1021,6,13,7,116.7
12450,ny,-74.24428,42.13325,329,0,0,0,NA
12451,ny,-73.95014,42.30527,941,4,11,7,175
12452,ny,-74.36121,42.25764,371,0,0,0,NA
12453,ny,-73.93628,42.09339,197,7,15,8,114.3
12454,ny,-74.15096,42.28668,404,0,0,0,NA
12455,ny,-74.65987,42.13971,2424,0,1,1,NA
12456,ny,-73.99706,42.03312,247,6,13,7,116.7
12457,ny,-74.2525,42.04407,715,1,3,2,200
12458,ny,-74.41992,41.81563,1264,2,6,4,200
12459,ny,-74.6802,42.23651,245,0,0,0,NA
12460,ny,-74.15614,42.41077,184,2,5,3,150
12461,ny,-74.26929,41.9089,1172,2,7,5,250
12463,ny,-74.01728,42.19996,978,4,9,5,125
12464,ny,-74.35128,42.03512,1036,1,2,1,100
12465,ny,-74.46733,42.15307,346,0,0,0,NA
12466,ny,-73.97903,41.90434,1155,6,13,7,116.7
12468,ny,-74.42301,42.29896,1378,0,1,1,NA
12469,ny,-74.23914,42.44714,944,1,2,1,100
12470,ny,-74.07733,42.2959,356,2,6,4,200
12471,ny,-74.04113,41.84163,120,4,11,7,175
12472,ny,-74.07876,41.84604,722,6,14,8,133.3
12473,ny,-74.04101,42.25817,722,1,4,3,300
12474,ny,-74.57933,42.29728,1511,0,0,0,NA
12475,ny,-74.01481,42.01466,218,6,13,7,116.7
12477,ny,-73.99984,42.0858,9464,6,13,7,116.7
12480,ny,-74.37743,42.1363,749,0,1,1,NA
12481,ny,-74.22475,41.98297,854,3,7,4,133.3
12482,ny,-73.95545,42.26814,216,4,10,6,150
12483,ny,-74.42141,41.67551,160,2,6,4,200
12484,ny,-74.17495,41.87107,1851,5,12,7,140
12485,ny,-74.14375,42.2032,1241,0,0,0,NA
12486,ny,-74.06258,41.83381,709,6,14,8,133.3
12487,ny,-73.99538,41.85938,1555,5,12,7,140
12489,ny,-74.35548,41.75062,269,2,5,3,150
12490,ny,-73.92599,42.12467,69,6,14,8,133.3
12491,ny,-74.13695,41.96748,910,3,8,5,166.7
12492,ny,-74.33579,42.18493,566,0,0,0,NA
12493,ny,-73.97681,41.79621,259,5,12,7,140
12494,ny,-74.2929,41.9566,640,1,4,3,300
12495,ny,-74.24068,42.08492,332,1,2,1,100
12496,ny,-74.27379,42.32646,3347,0,0,0,NA
12498,ny,-74.10639,42.0485,3261,3,7,4,133.3
12501,ny,-73.55863,41.85965,1378,3,7,4,133.3
12502,ny,-73.65507,42.08516,1043,2,7,5,250
12503,ny,-73.58039,42.03851,624,2,6,4,200
12504,ny,-73.9161,42.02973,35,5,12,7,140
12507,ny,-73.92068,42.00379,63,5,12,7,140
12508,ny,-73.95383,41.49674,5870,6,13,7,116.7
12512,ny,-73.96613,41.55178,90,7,15,8,114.3
12513,ny,-73.72789,42.21756,364,4,9,5,125
12514,ny,-73.7629,41.87288,1664,4,10,6,150
12515,ny,-74.06265,41.68296,572,3,8,5,166.7
12516,ny,-73.56531,42.11174,1270,2,6,4,200
12517,ny,-73.51213,42.1182,302,1,3,2,200
12518,ny,-74.03948,41.4161,1949,4,10,6,150
12520,ny,-74.00606,41.43295,1291,6,14,8,133.3
12521,ny,-73.6503,42.1701,1651,2,6,4,200
12522,ny,-73.59681,41.72043,1919,3,8,5,166.7
12523,ny,-73.75329,42.08682,1216,3,8,5,166.7
12524,ny,-73.89257,41.52965,6004,6,13,7,116.7
12525,ny,-74.18566,41.68635,1512,5,11,6,120
12526,ny,-73.85885,42.12182,2058,5,13,8,160
12527,ny,-73.93567,41.51943,57,5,12,7,140
12528,ny,-74.00443,41.71888,5357,5,11,6,120
12529,ny,-73.53721,42.21552,2563,1,4,3,300
12530,ny,-73.68775,42.20746,58,2,7,5,250
12531,ny,-73.66962,41.53688,1687,3,8,5,166.7
12533,ny,-73.79393,41.56035,10147,5,12,7,140
12534,ny,-73.75162,42.22274,7638,5,11,6,120
12538,ny,-73.89308,41.79248,5033,5,12,7,140
12540,ny,-73.72516,41.6708,3149,4,10,6,150
12542,ny,-73.99716,41.60742,2516,6,13,7,116.7
12543,ny,-74.17583,41.49324,1067,4,10,6,150
12545,ny,-73.674,41.79054,2164,3,7,4,133.3
12546,ny,-73.53452,41.9678,1883,2,5,3,150
12547,ny,-73.98514,41.65597,1305,6,13,7,116.7
12548,ny,-74.10744,41.65987,530,3,9,6,200
12549,ny,-74.25873,41.53005,3970,5,12,7,140
12550,ny,-74.05258,41.53718,16827,6,14,8,133.3
12553,ny,-74.07566,41.45713,7848,6,14,8,133.3
12561,ny,-74.0975,41.75499,5685,5,11,6,120
12563,ny,-73.58751,41.49455,2909,4,9,5,125
12564,ny,-73.58678,41.5775,3400,3,8,5,166.7
12565,ny,-73.6463,42.24853,638,2,7,5,250
12566,ny,-74.33124,41.62103,4630,5,12,7,140
12567,ny,-73.64952,41.98247,1805,3,7,4,133.3
12569,ny,-73.79586,41.73434,3499,4,10,6,150
12570,ny,-73.6723,41.61943,2944,3,8,5,166.7
12571,ny,-73.80904,42.00569,5219,4,9,5,125
12572,ny,-73.87201,41.92527,4792,4,10,6,150
12574,ny,-73.94566,41.91769,220,7,14,7,100
12575,ny,-74.15402,41.47855,958,4,10,6,150
12577,ny,-74.12291,41.42581,783,4,10,6,150
12578,ny,-73.79486,41.80844,1178,4,10,6,150
12580,ny,-73.87226,41.85425,1892,4,10,6,150
12581,ny,-73.69344,41.90697,1492,3,8,5,166.7
12582,ny,-73.73508,41.54452,1651,3,9,6,200
12583,ny,-73.86653,42.06129,1094,5,12,7,140
12585,ny,-73.70081,41.72484,409,3,8,5,166.7
12586,ny,-74.17333,41.56503,4559,4,10,6,150
12589,ny,-74.15893,41.62665,5357,4,9,5,125
12590,ny,-73.88777,41.59493,12788,6,14,8,133.3
12592,ny,-73.55413,41.79145,666,2,7,5,250
12594,ny,-73.55013,41.66843,1646,3,8,5,166.7
12601,ny,-73.91165,41.70352,10785,6,13,7,116.7
12603,ny,-73.8655,41.67822,14828,6,13,7,116.7
12604,ny,-73.89212,41.68831,1,5,12,7,140
12701,ny,-74.70027,41.64915,6563,1,2,1,100
12719,ny,-74.91192,41.48857,1207,2,5,3,150
12720,ny,-74.90423,41.65848,215,1,2,1,100
12721,ny,-74.42892,41.56747,3510,5,12,7,140
12722,ny,-74.3743,41.59063,54,5,12,7,140
12723,ny,-75.02827,41.77568,1494,1,3,2,200
12724,ny,-74.93392,41.8541,267,0,1,1,NA
12725,ny,-74.54538,41.96002,728,0,0,0,NA
12726,ny,-74.97731,41.69411,1200,1,3,2,200
12729,ny,-74.62441,41.47624,1246,3,8,5,166.7
12732,ny,-74.874,41.56253,895,1,3,2,200
12733,ny,-74.60983,41.73184,979,1,3,2,200
12734,ny,-74.75092,41.73306,780,1,3,2,200
12736,ny,-75.03206,41.85535,201,0,2,2,NA
12737,ny,-74.80052,41.50467,2407,1,5,4,400
12738,ny,-74.57106,41.65613,305,1,3,2,200
12740,ny,-74.4699,41.89425,1756,1,2,1,100
12741,ny,-75.08106,41.84158,314,1,3,2,200
12742,ny,-74.72191,41.71929,194,1,2,1,100
12743,ny,-74.84772,41.54279,481,1,3,2,200
12745,ny,-75.02465,41.78343,97,1,3,2,200
12746,ny,-74.66427,41.4414,629,3,7,4,133.3
12747,ny,-74.66465,41.76741,925,1,2,1,100
12748,ny,-74.92351,41.77546,1508,1,2,1,100
12749,ny,-74.83671,41.69465,628,1,3,2,200
12750,ny,-74.95708,41.73215,193,1,2,1,100
12751,ny,-74.66429,41.69364,562,1,3,2,200
12752,ny,-74.98833,41.68245,311,1,3,2,200
12754,ny,-74.73688,41.79842,3687,0,2,2,NA
12758,ny,-74.74554,41.94578,4027,0,1,1,NA
12759,ny,-74.65337,41.7791,1227,1,2,1,100
12760,ny,-75.10883,41.90026,971,1,2,1,100
12762,ny,-74.79155,41.66889,589,1,3,2,200
12763,ny,-74.52307,41.67984,796,1,4,3,300
12764,ny,-74.98458,41.5953,2348,1,3,2,200
12765,ny,-74.6194,41.85539,542,0,2,2,NA
12766,ny,-74.9803,41.81155,360,1,2,1,100
12767,ny,-75.00259,41.8414,126,1,2,1,100
12768,ny,-74.71584,41.87131,1513,0,1,1,NA
