tract,state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
031260300,il,-87.73314,41.88428,410,7,15,8,114.3
031260400,il,-87.73804,41.88421,408,7,15,8,114.3
031260500,il,-87.73773,41.87666,560,7,15,8,114.3
031260600,il,-87.73287,41.87711,627,7,15,8,114.3
031260700,il,-87.728,41.87706,665,7,15,8,114.3
031260800,il,-87.7231,41.87708,467,7,14,7,100
031260900,il,-87.72281,41.87103,402,7,14,7,100
031261000,il,-87.73201,41.87134,829,7,15,8,114.3
031270500,il,-87.71779,41.87624,292,7,14,7,100
031271200,il,-87.70356,41.87736,591,7,14,7,100
031271300,il,-87.70845,41.8773,438,7,14,7,100
031271400,il,-87.71333,41.87724,428,7,14,7,100
031271500,il,-87.71316,41.87179,387,7,14,7,100
031271800,il,-87.69849,41.8715,404,7,14,7,100
031280100,il,-87.64288,41.8854,364,7,14,7,100
031280400,il,-87.67188,41.88601,466,7,14,7,100
031280800,il,-87.6889,41.8786,311,7,14,7,100
031280900,il,-87.68513,41.87863,143,7,14,7,100
031281900,il,-87.64262,41.87925,230,7,14,7,100
031282700,il,-87.68868,41.87137,747,7,14,7,100
031282800,il,-87.68491,41.87027,346,7,14,7,100
031283100,il,-87.66409,41.86927,277,7,14,7,100
031283200,il,-87.6592,41.86958,317,7,14,7,100
031283800,il,-87.65375,41.86342,141,7,14,7,100
031290900,il,-87.73246,41.86241,1435,7,15,8,114.3
031291200,il,-87.71287,41.86266,502,7,14,7,100
031291600,il,-87.69222,41.85764,187,7,15,8,114.3
031292200,il,-87.71573,41.85667,769,7,15,8,114.3
031292400,il,-87.7224,41.85524,566,7,15,8,114.3
031292500,il,-87.73224,41.85516,1088,7,15,8,114.3
031300500,il,-87.72194,41.84743,455,7,15,8,114.3
031300600,il,-87.71733,41.84799,499,7,15,8,114.3
031300700,il,-87.71245,41.84807,650,7,15,8,114.3
031300800,il,-87.70758,41.84811,645,7,15,8,114.3
031300900,il,-87.7027,41.84818,682,7,15,8,114.3
031301100,il,-87.69797,41.84703,340,7,15,8,114.3
031301200,il,-87.69148,41.84842,600,7,15,8,114.3
031301600,il,-87.71225,41.84076,711,7,15,8,114.3
031301701,il,-87.71963,41.84248,648,7,15,8,114.3
031301702,il,-87.71952,41.83881,611,7,15,8,114.3
031301801,il,-87.73505,41.84166,701,7,15,8,114.3
031301802,il,-87.72776,41.84518,575,7,15,8,114.3
031301803,il,-87.72787,41.83955,746,7,15,8,114.3
031310200,il,-87.64421,41.85631,617,8,15,7,87.5
031310300,il,-87.64898,41.85614,475,8,15,7,87.5
031310400,il,-87.65226,41.85651,244,8,15,7,87.5
031310500,il,-87.65474,41.85525,293,8,15,7,87.5
031310600,il,-87.65956,41.85633,837,8,15,7,87.5
031310700,il,-87.66491,41.85599,224,8,15,7,87.5
031310800,il,-87.66857,41.85593,660,8,15,7,87.5
031310900,il,-87.67467,41.85577,782,8,15,7,87.5
031320101,il,-87.61702,41.88493,58,8,15,7,87.5
031320102,il,-87.62406,41.88504,165,8,15,7,87.5
031320400,il,-87.61736,41.87771,231,8,15,7,87.5
031320600,il,-87.61688,41.87114,170,8,15,7,87.5
031330101,il,-87.61247,41.85931,207,8,15,7,87.5
031330102,il,-87.62399,41.86357,422,8,15,7,87.5
031330103,il,-87.62342,41.85648,727,8,15,7,87.5
031330200,il,-87.63053,41.86135,717,8,15,7,87.5
031340300,il,-87.63579,41.8428,389,8,15,7,87.5
031340400,il,-87.63204,41.84189,516,8,15,7,87.5
031340500,il,-87.63292,41.83452,441,8,15,7,87.5
031340600,il,-87.63265,41.82729,356,8,15,7,87.5
031350100,il,-87.60842,41.84175,36,8,15,7,87.5
031350400,il,-87.62837,41.84193,33,8,15,7,87.5
031351000,il,-87.60598,41.83478,135,8,15,7,87.5
031351100,il,-87.61419,41.82775,226,8,15,7,87.5
031351400,il,-87.62409,41.8274,452,8,15,7,87.5
031351500,il,-87.62773,41.82724,72,8,15,7,87.5
031360200,il,-87.60989,41.82689,252,8,15,7,87.5
031380100,il,-87.6101,41.8202,720,8,15,7,87.5
031380200,il,-87.61499,41.82057,245,8,15,7,87.5
031380600,il,-87.62294,41.82015,710,8,15,7,87.5
031381200,il,-87.614,41.80851,322,8,16,8,100
031381400,il,-87.62143,41.80762,341,8,16,8,100
031381500,il,-87.62286,41.81019,75,8,16,8,100
031381700,il,-87.62745,41.80555,63,8,16,8,100
031381800,il,-87.6212,41.80385,261,8,16,8,100
031381900,il,-87.61389,41.80396,222,8,16,8,100
031390100,il,-87.59063,41.81384,346,8,16,8,100
031390200,il,-87.59948,41.81304,536,8,16,8,100
031390300,il,-87.60421,41.8132,212,8,16,8,100
031390400,il,-87.60406,41.80592,348,8,16,8,100
031390500,il,-87.5992,41.80598,200,8,16,8,100
031390600,il,-87.59435,41.80602,304,8,16,8,100
031390700,il,-87.58254,41.80638,226,8,16,8,100
031400300,il,-87.61318,41.7931,315,8,16,8,100
031400400,il,-87.61832,41.79113,311,8,16,8,100
031400500,il,-87.62318,41.79104,357,8,16,8,100
031400800,il,-87.62056,41.78286,384,8,16,8,100
031410100,il,-87.57934,41.8015,84,8,16,8,100
031410200,il,-87.59427,41.80167,75,8,16,8,100
031410500,il,-87.60374,41.79783,278,8,16,8,100
031410600,il,-87.59894,41.79797,300,8,16,8,100
031410700,il,-87.5942,41.79805,310,8,16,8,100
031410800,il,-87.58962,41.79796,232,8,16,8,100
031410900,il,-87.57666,41.79788,182,8,16,8,100
031411000,il,-87.57687,41.79072,101,8,16,8,100
031411100,il,-87.5897,41.79046,328,8,16,8,100
031411200,il,-87.59402,41.79056,314,8,16,8,100
031420100,il,-87.57739,41.78341,89,8,16,8,100
031420200,il,-87.59352,41.78347,288,8,16,8,100
031420300,il,-87.5987,41.78322,236,8,16,8,100
031420400,il,-87.60356,41.78317,181,8,16,8,100
031420500,il,-87.60843,41.7831,271,8,16,8,100
031420600,il,-87.61328,41.78301,350,8,16,8,100
031420700,il,-87.61069,41.77669,1212,8,16,8,100
031420800,il,-87.60326,41.77691,540,8,16,8,100
031421200,il,-87.60895,41.77066,531,8,16,8,100
031430101,il,-87.57395,41.76985,323,8,16,8,100
031430102,il,-87.56162,41.76939,93,8,16,8,100
031430200,il,-87.58135,41.76976,689,8,16,8,100
031430300,il,-87.58936,41.76972,465,8,16,8,100
031430400,il,-87.59031,41.7622,799,8,16,8,100
031430500,il,-87.58127,41.76431,446,8,16,8,100
031430600,il,-87.57137,41.76441,343,8,16,8,100
031430700,il,-87.55923,41.76514,182,8,16,8,100
031430800,il,-87.5713,41.76075,428,8,16,8,100
031430900,il,-87.58119,41.76064,385,8,16,8,100
031431200,il,-87.57118,41.7553,1070,8,16,8,100
031431301,il,-87.56019,41.75353,513,8,16,8,100
031431302,il,-87.56279,41.75839,526,8,16,8,100
031431400,il,-87.54723,41.75967,712,8,16,8,100
031440101,il,-87.60145,41.74863,481,8,16,8,100
031440102,il,-87.60116,41.74094,723,8,16,8,100
031440201,il,-87.61007,41.74821,827,8,16,8,100
031440202,il,-87.60976,41.74096,727,8,16,8,100
031440300,il,-87.61954,41.74372,1640,8,16,8,100
031440600,il,-87.61914,41.73267,962,8,16,8,100
031440700,il,-87.60963,41.73475,648,8,16,8,100
031440800,il,-87.60333,41.73171,398,8,16,8,100
031440900,il,-87.60901,41.72867,1075,8,17,9,112.5
031450300,il,-87.57909,41.74194,1606,8,16,8,100
031460100,il,-87.53573,41.74615,1089,8,16,8,100
031460200,il,-87.54701,41.74139,787,8,16,8,100
031460301,il,-87.55637,41.74003,908,8,16,8,100
031460302,il,-87.55739,41.74708,1134,8,16,8,100
031460400,il,-87.56369,41.74449,1018,8,16,8,100
031460500,il,-87.5726,41.74688,2006,8,16,8,100
031460800,il,-87.55318,41.7356,941,8,16,8,100
031461000,il,-87.54649,41.72742,497,8,17,9,112.5
031470100,il,-87.59649,41.72822,1216,8,16,8,100
031480100,il,-87.57573,41.73524,969,8,16,8,100
031480200,il,-87.58988,41.73512,434,8,16,8,100
031480300,il,-87.58797,41.72919,617,8,16,8,100
031480400,il,-87.57564,41.72845,2668,8,16,8,100
031480500,il,-87.55909,41.7276,1335,8,16,8,100
031490200,il,-87.61687,41.72491,1449,8,17,9,112.5
031490500,il,-87.6132,41.71793,825,8,17,9,112.5
031490600,il,-87.62833,41.71797,800,8,17,9,112.5
031490700,il,-87.62836,41.71073,1158,8,17,9,112.5
031490800,il,-87.61535,41.71069,1614,8,17,9,112.5
031490901,il,-87.61627,41.69606,1076,8,17,9,112.5
031490902,il,-87.61533,41.70328,1922,8,17,9,112.5
031491000,il,-87.62805,41.69976,2156,8,17,9,112.5
031491100,il,-87.6377,41.69975,1817,8,17,9,112.5
031491200,il,-87.63744,41.68878,851,9,18,9,100
031491300,il,-87.6278,41.6889,1025,9,18,9,100
031491400,il,-87.61682,41.68912,898,9,18,9,100
031500100,il,-87.59503,41.71468,1047,8,16,8,100
031500200,il,-87.60031,41.70086,714,8,17,9,112.5
031500300,il,-87.60537,41.68932,681,9,18,9,100
031510100,il,-87.54989,41.7131,1250,8,17,9,112.5
031510200,il,-87.56005,41.71427,1389,8,16,8,100
031510300,il,-87.57498,41.71574,2122,8,16,8,100
031520100,il,-87.53049,41.7203,718,8,17,9,112.5
031520200,il,-87.53981,41.71382,1054,8,17,9,112.5
031520300,il,-87.53956,41.70111,1765,8,17,9,112.5
031520400,il,-87.5307,41.70301,1266,8,17,9,112.5
031520500,il,-87.53087,41.69312,1527,9,17,8,88.9
031520600,il,-87.5404,41.68952,883,9,17,8,88.9
031530100,il,-87.61794,41.68185,932,9,18,9,100
031530200,il,-87.6324,41.68156,2076,9,18,9,100
031530300,il,-87.65175,41.68131,1875,10,19,9,90
031530400,il,-87.65153,41.67404,999,10,19,9,90
031530501,il,-87.63217,41.67428,2146,9,18,9,100
031530502,il,-87.62667,41.6648,659,9,18,9,100
031530503,il,-87.63751,41.66356,2232,10,19,9,90
031530600,il,-87.619,41.67039,1192,9,18,9,100
031540101,il,-87.59979,41.65022,688,10,19,9,90
031540102,il,-87.60545,41.66733,500,9,18,9,100
031550100,il,-87.53533,41.66506,2784,9,18,9,100
031550200,il,-87.56403,41.65338,1551,9,18,9,100
031560100,il,-87.74127,41.81534,436,7,15,8,114.3
031560200,il,-87.74783,41.81133,684,7,15,8,114.3
031560300,il,-87.74799,41.80391,1106,7,15,8,114.3
031560400,il,-87.74061,41.80401,524,7,15,8,114.3
031560700,il,-87.75752,41.79646,1038,7,15,8,114.3
031560800,il,-87.77217,41.79621,2076,8,15,7,87.5
031560900,il,-87.79165,41.79577,2048,8,15,7,87.5
031561000,il,-87.7915,41.7885,2084,8,15,7,87.5
031561100,il,-87.77191,41.78887,1997,8,15,7,87.5
031570100,il,-87.71891,41.8162,393,8,15,7,87.5
031570200,il,-87.73072,41.81438,717,7,15,8,114.3
031570300,il,-87.73079,41.80414,1354,7,15,8,114.3
031570400,il,-87.71913,41.80499,442,8,15,7,87.5
031570500,il,-87.73246,41.7986,545,7,15,8,114.3
031580100,il,-87.69075,41.82806,858,7,15,8,114.3
031580200,il,-87.69935,41.82677,785,7,15,8,114.3
031580300,il,-87.70893,41.82519,553,7,15,8,114.3
031580400,il,-87.70918,41.81528,1090,8,15,7,87.5
031580501,il,-87.6995,41.81999,904,7,15,8,114.3
031580502,il,-87.69931,41.81456,892,8,15,7,87.5
031580600,il,-87.69203,41.8174,874,8,15,7,87.5
031580700,il,-87.68685,41.81749,1091,8,15,7,87.5
031580800,il,-87.68664,41.81022,355,8,15,7,87.5
031590500,il,-87.6799,41.82666,506,8,15,7,87.5
031590600,il,-87.67292,41.82683,721,8,15,7,87.5
031590700,il,-87.66376,41.82681,805,8,15,7,87.5
031600400,il,-87.64393,41.84172,777,8,15,7,87.5
031600600,il,-87.65558,41.84239,797,8,15,7,87.5
031600700,il,-87.66075,41.84083,776,8,15,7,87.5
031600900,il,-87.65314,41.83651,818,8,15,7,87.5
031610300,il,-87.6751,41.81618,1032,8,16,8,100
031610400,il,-87.66745,41.8104,307,8,16,8,100
031610800,il,-87.6384,41.81271,550,8,16,8,100
031611200,il,-87.66244,41.80499,613,8,16,8,100
031611300,il,-87.6673,41.80494,646,8,16,8,100
031611400,il,-87.67217,41.80489,568,8,16,8,100
031611500,il,-87.67873,41.80538,660,8,16,8,100
031611600,il,-87.6769,41.79763,560,8,16,8,100
031611700,il,-87.67198,41.7976,689,8,16,8,100
031611800,il,-87.66711,41.79765,678,8,16,8,100
031611900,il,-87.65982,41.79774,779,8,16,8,100
031612000,il,-87.65254,41.79785,646,8,16,8,100
031612100,il,-87.64768,41.79791,668,8,16,8,100
031612200,il,-87.65272,41.80488,1179,8,16,8,100
031620100,il,-87.71803,41.79802,1238,8,15,7,87.5
031620200,il,-87.72923,41.79552,596,7,15,8,114.3
031620300,il,-87.73044,41.7895,1649,7,15,8,114.3
031620400,il,-87.71817,41.78964,1213,8,15,7,87.5
031630300,il,-87.70864,41.79886,1048,8,15,7,87.5
031630400,il,-87.69878,41.79725,1255,8,15,7,87.5
031630500,il,-87.68902,41.79743,1117,8,15,7,87.5
031630600,il,-87.68885,41.80121,814,8,15,7,87.5
031630800,il,-87.69857,41.78997,1182,8,15,7,87.5
031630900,il,-87.70837,41.78981,997,8,15,7,87.5
031640100,il,-87.73986,41.78192,342,7,15,8,114.3
031640300,il,-87.77164,41.78153,2139,8,15,7,87.5
031640400,il,-87.79125,41.78118,1215,8,15,7,87.5
031640500,il,-87.79099,41.77568,1155,8,16,8,100
031640600,il,-87.77143,41.77604,1134,8,15,7,87.5
031640700,il,-87.75194,41.77641,1187,7,15,8,114.3
031640800,il,-87.73974,41.77482,493,8,16,8,100
031650100,il,-87.71785,41.78238,1142,8,15,7,87.5
031650200,il,-87.73023,41.78222,1710,7,15,8,114.3
031650301,il,-87.72999,41.77493,1494,8,16,8,100
031650302,il,-87.71773,41.77509,1139,8,15,7,87.5
031650400,il,-87.71717,41.76531,1671,8,16,8,100
031650500,il,-87.73204,41.76222,1055,8,16,8,100
031660301,il,-87.69829,41.77995,285,8,15,7,87.5
031660302,il,-87.69839,41.7836,899,8,15,7,87.5
031660400,il,-87.70804,41.78253,1200,8,15,7,87.5
031660500,il,-87.70793,41.77525,1052,8,15,7,87.5
031660600,il,-87.69334,41.77729,1152,8,15,7,87.5
031660700,il,-87.6811,41.77385,759,8,16,8,100
031660800,il,-87.69327,41.77364,1106,8,16,8,100
031660900,il,-87.698,41.7681,932,8,16,8,100
031661000,il,-87.68505,41.76182,1799,8,16,8,100
031661100,il,-87.70266,41.76079,1686,8,16,8,100
031670100,il,-87.65721,41.79049,568,8,16,8,100
031670200,il,-87.66206,41.79042,596,8,16,8,100
031670300,il,-87.66692,41.79036,533,8,16,8,100
031670400,il,-87.67177,41.7903,541,8,16,8,100
031670500,il,-87.6764,41.78658,507,8,16,8,100
031670600,il,-87.67158,41.78301,674,8,16,8,100
031670700,il,-87.66673,41.78307,618,8,16,8,100
031670800,il,-87.66188,41.78314,628,8,16,8,100
031670900,il,-87.65702,41.78321,631,8,16,8,100
031671100,il,-87.66172,41.77678,468,8,16,8,100
031671200,il,-87.66658,41.7767,463,8,16,8,100
031671300,il,-87.67135,41.7739,948,8,16,8,100
031671400,il,-87.67623,41.77379,742,8,16,8,100
031671500,il,-87.66963,41.76817,1266,8,16,8,100
031671600,il,-87.66151,41.7695,839,8,16,8,100
031671800,il,-87.65645,41.7614,621,8,16,8,100
031671900,il,-87.66128,41.76133,444,8,16,8,100
031672000,il,-87.67113,41.7612,1474,8,16,8,100
031680500,il,-87.65235,41.79056,616,8,16,8,100
031680600,il,-87.65217,41.78328,696,8,16,8,100
031680900,il,-87.63763,41.77643,1107,8,16,8,100
031681000,il,-87.64955,41.77604,1171,8,16,8,100
031681100,il,-87.64936,41.76877,1178,8,16,8,100
031681200,il,-87.6385,41.76919,1040,8,16,8,100
031681300,il,-87.63984,41.76118,689,8,16,8,100
031681400,il,-87.64917,41.76152,1230,8,16,8,100
031690300,il,-87.62901,41.76867,413,8,16,8,100
031690400,il,-87.6202,41.76926,909,8,16,8,100
031690500,il,-87.6121,41.76818,352,8,16,8,100
031690900,il,-87.61034,41.76214,1201,8,16,8,100
031691000,il,-87.62002,41.76197,730,8,16,8,100
031691100,il,-87.62987,41.76171,821,8,16,8,100
031691200,il,-87.63218,41.75444,773,8,16,8,100
031691300,il,-87.61985,41.75468,775,8,16,8,100
031691400,il,-87.61017,41.75485,1189,8,16,8,100
031691500,il,-87.60027,41.75505,679,8,16,8,100
031700100,il,-87.69531,41.75359,1255,8,16,8,100
031700200,il,-87.72378,41.75299,1826,8,16,8,100
031700301,il,-87.73171,41.74562,1663,8,16,8,100
031700302,il,-87.73131,41.73837,1740,8,16,8,100
031700401,il,-87.71204,41.74554,2100,8,16,8,100
031700402,il,-87.71182,41.73823,1449,8,16,8,100
031700501,il,-87.69034,41.74621,2579,8,16,8,100
031700502,il,-87.68877,41.73885,1029,8,16,8,100
031710100,il,-87.64197,41.75339,341,8,16,8,100
031710200,il,-87.65143,41.75511,930,8,16,8,100
031710300,il,-87.66111,41.75405,320,8,16,8,100
031710400,il,-87.67093,41.75392,1655,8,16,8,100
031710500,il,-87.67079,41.74753,998,8,16,8,100
031710600,il,-87.66094,41.74766,380,8,16,8,100
031710700,il,-87.65688,41.74711,788,8,16,8,100
031710800,il,-87.64881,41.74784,1198,8,16,8,100
031710900,il,-87.63969,41.74215,923,8,16,8,100
031711000,il,-87.64858,41.73964,1121,8,16,8,100
031711100,il,-87.6583,41.7395,870,8,16,8,100
031711200,il,-87.66983,41.74056,1741,8,16,8,100
031711300,il,-87.66729,41.7335,584,8,16,8,100
031711400,il,-87.65212,41.73366,1049,8,16,8,100
031711500,il,-87.63869,41.73244,1014,8,16,8,100
031720100,il,-87.67474,41.72762,1544,8,17,9,112.5
031720200,il,-87.66605,41.71304,1556,9,17,8,88.9
031720300,il,-87.67714,41.71392,1570,9,17,8,88.9
031720400,il,-87.68667,41.70999,843,9,18,9,100
031720500,il,-87.6891,41.70284,826,9,18,9,100
031720600,il,-87.67721,41.70278,660,9,17,8,88.9
031720700,il,-87.66514,41.70311,969,9,17,8,88.9
031730100,il,-87.63843,41.7252,1045,8,17,9,112.5
031730201,il,-87.6579,41.72686,1519,9,17,8,88.9
031730202,il,-87.64854,41.72643,1177,9,17,8,88.9
031730300,il,-87.66457,41.72747,419,9,17,8,88.9
031730400,il,-87.65265,41.71784,1497,9,17,8,88.9
031730500,il,-87.63814,41.71427,1969,8,17,9,112.5
031730600,il,-87.65049,41.7106,1493,9,17,8,88.9
031730700,il,-87.65008,41.70308,1193,9,17,8,88.9
031740100,il,-87.69861,41.69729,1557,9,18,9,100
031740200,il,-87.71271,41.7047,2064,9,18,9,100
031740300,il,-87.71072,41.69507,1833,9,18,9,100
031740400,il,-87.71932,41.68724,1657,10,19,9,90
031750100,il,-87.65203,41.69583,1889,9,17,8,88.9
031750200,il,-87.67142,41.69566,1089,9,17,8,88.9
031750300,il,-87.68617,41.69539,961,9,18,9,100
031750400,il,-87.68507,41.68566,1283,10,19,9,90
031750500,il,-87.67123,41.68462,2160,10,19,9,90
031750600,il,-87.65205,41.68863,1885,10,19,9,90
031760801,il,-87.84485,41.98349,149,7,14,7,100
031760802,il,-87.84722,41.95783,768,7,14,7,100
031760803,il,-87.84414,41.97534,479,7,14,7,100
031770201,il,-88.01737,41.99797,1013,8,16,8,100
031770202,il,-88.0175,42.0244,1505,8,15,7,87.5
031770300,il,-87.98935,42.0183,2742,8,15,7,87.5
031770400,il,-87.97459,42.02396,1807,8,15,7,87.5
031770500,il,-87.94474,42.00801,545,8,15,7,87.5
031770601,il,-87.90874,42.02915,1236,8,15,7,87.5
031770602,il,-87.90449,42.01239,1316,8,15,7,87.5
031770700,il,-87.86942,41.98544,1016,7,15,8,114.3
031770800,il,-87.86642,41.96332,1972,8,15,7,87.5
031770901,il,-87.81686,41.97056,1684,7,14,7,100
031770902,il,-87.83618,41.97006,1092,7,14,7,100
031800100,il,-87.74882,42.13815,1044,6,11,5,83.3
031800200,il,-87.77049,42.13519,2554,6,11,5,83.3
031800300,il,-87.75518,42.11308,1271,6,11,5,83.3
031800400,il,-87.72409,42.10942,1445,6,11,5,83.3
031800500,il,-87.74075,42.10023,1755,6,11,5,83.3
031800600,il,-87.71433,42.08878,941,6,11,5,83.3
031800700,il,-87.74258,42.08471,1931,6,11,5,83.3
031800800,il,-87.75929,42.09459,1122,6,12,6,100
031800900,il,-87.75276,42.07351,1735,6,12,6,100
031801000,il,-87.73486,42.07231,1755,6,11,5,83.3
031801100,il,-87.71497,42.07518,1714,6,11,5,83.3
031801200,il,-87.69211,42.08432,1059,6,11,5,83.3
031801300,il,-87.69704,42.0741,1541,6,11,5,83.3
031801400,il,-87.7656,42.07114,1203,6,12,6,100
031801500,il,-87.81389,42.14042,2254,6,12,6,100
031801601,il,-87.86302,42.14529,1801,6,12,6,100
031801603,il,-87.87788,42.08719,744,7,13,6,85.7
031801605,il,-87.86702,42.13159,1927,6,12,6,100
031801606,il,-87.86822,42.11624,2098,6,12,6,100
031801607,il,-87.85892,42.08942,1674,7,13,6,85.7
031801608,il,-87.8307,42.10688,1747,6,12,6,100
031801701,il,-87.84294,42.12649,1321,6,12,6,100
031801702,il,-87.8269,42.12446,1624,6,12,6,100
031801800,il,-87.78777,42.11492,2679,6,12,6,100
031801901,il,-87.80506,42.09383,997,6,12,6,100
031801902,il,-87.78337,42.08654,1289,6,12,6,100
031802002,il,-87.83208,42.07325,1752,7,12,5,71.4
031802003,il,-87.84564,42.0796,828,7,12,5,71.4
031802004,il,-87.85373,42.0693,387,7,13,6,85.7
031802100,il,-87.81154,42.07226,1181,7,12,5,71.4
031802200,il,-87.78812,42.07294,1729,6,12,6,100
031802300,il,-87.82421,42.09048,1271,7,12,5,71.4
031802402,il,-87.90945,42.14642,1472,7,13,6,85.7
031802403,il,-87.95313,42.14187,55,7,14,7,100
031802404,il,-87.94403,42.14775,337,7,14,7,100
031802503,il,-87.95377,42.13162,1209,7,14,7,100
031802504,il,-87.93676,42.13279,2173,7,14,7,100
031802505,il,-87.91118,42.12092,1356,7,13,6,85.7
031802506,il,-87.89776,42.12995,729,7,13,6,85.7
031802605,il,-87.91295,42.09713,1659,7,14,7,100
031802607,il,-87.93195,42.09888,608,7,14,7,100
031802608,il,-87.94889,42.10095,1394,8,14,6,75
031802609,il,-87.89967,42.10536,118,7,14,7,100
031802610,il,-87.89549,42.0977,636,7,14,7,100
031802701,il,-87.91665,42.08439,2011,7,14,7,100
031802702,il,-87.90762,42.07425,1640,7,14,7,100
031802801,il,-87.95666,42.08279,1834,8,15,7,87.5
031802802,il,-87.94325,42.07167,2511,7,14,7,100
031802900,il,-87.96902,42.09716,2396,8,15,7,87.5
031803005,il,-87.99205,42.13224,850,8,15,7,87.5
031803007,il,-87.97067,42.13174,1368,7,14,7,100
031803008,il,-87.97047,42.11811,1487,7,14,7,100
031803010,il,-87.98157,42.15037,1563,7,14,7,100
031803012,il,-87.99523,42.14328,290,8,15,7,87.5
031803013,il,-87.97189,42.14309,1189,7,14,7,100
031803014,il,-87.93191,42.11702,618,7,13,6,85.7
031803015,il,-87.94962,42.11641,1152,7,14,7,100
031803016,il,-87.98652,42.12082,402,8,15,7,87.5
031803017,il,-87.99826,42.11917,1344,8,15,7,87.5
031803100,il,-87.98641,42.10039,1296,8,15,7,87.5
031803200,il,-87.99768,42.09884,1692,8,15,7,87.5
031803300,il,-87.98948,42.08507,1383,8,15,7,87.5
031803400,il,-87.97119,42.07455,2527,8,15,7,87.5
031803500,il,-87.99406,42.07393,1945,8,15,7,87.5
031803603,il,-88.09537,42.12036,2480,8,15,7,87.5
031803604,il,-88.04098,42.12988,1137,7,14,7,100
031803605,il,-88.02488,42.12916,1925,7,14,7,100
031803607,il,-88.01416,42.11731,1764,8,14,6,75
031803608,il,-88.07741,42.14473,1853,8,15,7,87.5
031803611,il,-88.01787,42.14783,377,7,14,7,100
031803612,il,-88.00879,42.14985,255,8,14,6,75
031803613,il,-88.01367,42.14147,175,8,14,6,75
031803614,il,-88.01122,42.13633,150,8,15,7,87.5
031803615,il,-88.07845,42.13169,727,8,15,7,87.5
031803616,il,-88.05975,42.13034,1554,8,14,6,75
031803701,il,-88.05256,42.11907,885,8,14,6,75
031803702,il,-88.05415,42.10569,1991,8,15,7,87.5
031803800,il,-88.03544,42.10903,2077,8,14,6,75
031803901,il,-88.0192,42.0978,833,8,15,7,87.5
031803902,il,-88.01523,42.08296,1403,8,15,7,87.5
031804000,il,-88.01808,42.07276,1639,8,15,7,87.5
031804102,il,-88.07687,42.09468,2456,8,15,7,87.5
031804104,il,-88.10917,42.10472,1883,9,16,7,77.8
031804105,il,-88.09637,42.07999,1634,9,16,7,77.8
031804106,il,-88.05009,42.08792,2159,8,15,7,87.5
031804108,il,-88.05079,42.07495,142,8,15,7,87.5
031804109,il,-88.03673,42.0755,1069,8,15,7,87.5
031804202,il,-88.13062,42.10788,3071,8,15,7,87.5
031804203,il,-88.16071,42.08904,1533,9,17,8,88.9
031804204,il,-88.19568,42.11667,2821,8,16,8,100
031804305,il,-88.16259,42.03366,2041,10,18,8,80
031804306,il,-88.17401,42.02198,1842,10,18,8,80
031804308,il,-88.1527,42.02392,1271,10,18,8,80
031804309,il,-88.15757,42.01257,1022,10,18,8,80
031804312,il,-88.19995,42.05602,846,10,19,9,90
031804313,il,-88.2402,42.06252,1579,10,18,8,80
031804314,il,-88.20401,42.03771,763,10,19,9,90
031804315,il,-88.18818,42.02007,684,10,18,8,80
031804316,il,-88.20066,42.02625,1474,10,19,9,90
031804403,il,-88.2426,42.052,2056,10,18,8,80
031804404,il,-88.24412,42.04229,1680,10,18,8,80
031804405,il,-88.24299,42.03477,576,10,18,8,80
031804406,il,-88.25324,42.01576,1731,10,18,8,80
031804505,il,-88.17516,41.99361,1042,10,18,8,80
031804506,il,-88.19571,42.00221,2008,10,18,8,80
031804508,il,-88.1801,42.00732,589,10,18,8,80
031804509,il,-88.16512,42.00441,1616,10,18,8,80
031804510,il,-88.15256,42.00004,1153,10,18,8,80
031804511,il,-88.15221,41.99227,537,10,18,8,80
031804512,il,-88.22114,42.02005,1103,10,18,8,80
031804513,il,-88.22548,42.00852,1319,10,18,8,80
031804514,il,-88.23336,41.99423,1149,10,18,8,80
031804603,il,-88.05399,42.05372,1088,9,16,7,77.8
031804606,il,-88.04664,42.00932,2094,9,16,7,77.8
031804607,il,-88.05359,41.99612,2134,9,17,8,88.9
031804608,il,-88.07061,42.03534,835,9,17,8,88.9
031804609,il,-88.04461,42.03158,1303,8,16,8,100
031804610,il,-88.0526,42.02223,139,9,16,7,77.8
031804611,il,-88.06778,42.01883,1100,10,18,8,80
031804701,il,-88.15349,42.05456,1370,10,18,8,80
031804705,il,-88.11857,42.05628,817,10,18,8,80
031804706,il,-88.10613,42.05445,860,10,18,8,80
031804709,il,-88.08797,42.03793,1617,9,17,8,88.9
031804710,il,-88.10611,42.03103,1225,10,18,8,80
031804711,il,-88.13896,42.03473,964,10,18,8,80
031804712,il,-88.12756,42.03584,1557,10,18,8,80
031804713,il,-88.08995,42.05352,634,9,17,8,88.9
031804714,il,-88.09481,42.06317,1007,10,17,7,70
031804715,il,-88.0977,42.04502,443,10,18,8,80
031804716,il,-88.11419,42.04202,1685,10,18,8,80
031804803,il,-88.08812,41.99956,2168,10,18,8,80
031804804,il,-88.12761,41.99645,1287,10,19,9,90
031804805,il,-88.12908,42.02007,2064,10,19,9,90
031804806,il,-88.13638,42.00869,826,10,19,9,90
031804807,il,-88.11999,42.01038,1799,10,19,9,90
