tract,state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
001406300,ca,-122.22501,37.78929,770,0,0,0,NA
001406400,ca,-122.22187,37.79556,530,0,0,0,NA
001406500,ca,-122.21699,37.78808,1075,0,0,0,NA
001406601,ca,-122.20796,37.79361,1048,0,0,0,NA
001406602,ca,-122.21431,37.79648,452,0,0,0,NA
001406700,ca,-122.20222,37.80332,1913,0,0,0,NA
001406800,ca,-122.19496,37.79789,1260,0,0,0,NA
001406900,ca,-122.19038,37.79328,1063,0,0,0,NA
001407000,ca,-122.20249,37.78795,1345,0,0,0,NA
001407101,ca,-122.2144,37.78313,576,0,0,0,NA
001407102,ca,-122.21024,37.78078,999,0,0,0,NA
001407200,ca,-122.21928,37.77778,950,0,0,0,NA
001407300,ca,-122.2125,37.76304,897,0,0,0,NA
001407400,ca,-122.20675,37.77104,728,0,0,0,NA
001407500,ca,-122.19761,37.76952,708,0,0,0,NA
001407600,ca,-122.2032,37.77753,1479,0,0,0,NA
001407700,ca,-122.19323,37.77653,1671,0,0,0,NA
001407800,ca,-122.18685,37.78175,695,0,0,0,NA
001407900,ca,-122.18478,37.78843,1059,0,0,0,NA
001408000,ca,-122.18287,37.80296,1114,0,0,0,NA
001408100,ca,-122.15721,37.7854,2420,0,0,0,NA
001408200,ca,-122.17557,37.7751,1194,0,0,0,NA
001408300,ca,-122.1646,37.7712,1611,0,0,0,NA
001408400,ca,-122.17096,37.76461,954,0,0,0,NA
001408500,ca,-122.17851,37.76042,1293,0,0,0,NA
001408600,ca,-122.1823,37.76619,1466,0,0,0,NA
001408700,ca,-122.18893,37.76886,1790,0,0,0,NA
001408800,ca,-122.197,37.75892,968,0,0,0,NA
001408900,ca,-122.18895,37.75416,721,0,0,0,NA
001409000,ca,-122.21464,37.72746,1397,0,0,0,NA
001409100,ca,-122.18348,37.73234,709,0,0,0,NA
001409200,ca,-122.17784,37.72913,864,0,0,0,NA
001409300,ca,-122.17336,37.73785,1262,0,0,0,NA
001409400,ca,-122.18036,37.74461,1123,0,0,0,NA
001409500,ca,-122.18377,37.75045,808,0,0,0,NA
001409600,ca,-122.17262,37.75327,1118,0,0,0,NA
001409700,ca,-122.16589,37.75642,1030,0,0,0,NA
001409800,ca,-122.15576,37.76036,1062,0,0,0,NA
001409900,ca,-122.1359,37.76203,1445,0,0,0,NA
001410000,ca,-122.13225,37.74399,1256,0,0,0,NA
001410100,ca,-122.15335,37.74774,852,0,0,0,NA
001410200,ca,-122.15717,37.74531,890,0,0,0,NA
001410300,ca,-122.16614,37.74668,704,0,0,0,NA
001410400,ca,-122.16217,37.74082,1066,0,0,0,NA
001410500,ca,-122.28893,37.81008,277,0,0,0,NA
001420100,ca,-122.29094,37.89469,876,0,0,0,NA
001420200,ca,-122.29745,37.89441,752,0,0,0,NA
001420301,ca,-122.3048,37.89473,293,0,0,0,NA
001420302,ca,-122.31529,37.89212,711,0,0,0,NA
001420401,ca,-122.29979,37.88488,6,0,0,0,NA
001420402,ca,-122.31898,37.88475,29,0,0,0,NA
001420500,ca,-122.29498,37.88669,744,0,0,0,NA
001420600,ca,-122.28704,37.88699,1241,0,0,0,NA
001421100,ca,-122.26619,37.89943,874,0,0,0,NA
001421200,ca,-122.27463,37.8972,1487,0,0,0,NA
001421300,ca,-122.28126,37.89104,1593,0,0,0,NA
001421400,ca,-122.27092,37.88834,617,0,0,0,NA
001421500,ca,-122.2595,37.89171,1651,0,0,0,NA
001421600,ca,-122.25603,37.88391,1522,0,0,0,NA
001421700,ca,-122.27018,37.88194,663,0,0,0,NA
001421800,ca,-122.2782,37.88029,717,0,0,0,NA
001421900,ca,-122.28964,37.87945,1375,0,0,0,NA
001422000,ca,-122.31031,37.86429,999,0,0,0,NA
001422100,ca,-122.29653,37.87331,719,0,0,0,NA
001422200,ca,-122.28782,37.87288,904,0,0,0,NA
001422300,ca,-122.27792,37.87407,783,0,0,0,NA
001422400,ca,-122.26959,37.87524,476,0,0,0,NA
001422500,ca,-122.26026,37.87734,439,0,0,0,NA
001422700,ca,-122.24951,37.86791,297,0,0,0,NA
001422800,ca,-122.25998,37.86679,245,0,0,0,NA
001422901,ca,-122.26786,37.86574,106,0,0,0,NA
001422902,ca,-122.26982,37.86877,198,0,0,0,NA
001423000,ca,-122.27714,37.86684,1022,0,0,0,NA
001423100,ca,-122.28632,37.86581,1040,0,0,0,NA
001423200,ca,-122.29369,37.86452,564,0,0,0,NA
001423300,ca,-122.2842,37.85733,1119,0,0,0,NA
001423400,ca,-122.27588,37.85837,1097,0,0,0,NA
001423500,ca,-122.26805,37.85936,641,0,0,0,NA
001423601,ca,-122.25872,37.85889,624,0,0,0,NA
001423602,ca,-122.25927,37.86318,485,0,0,0,NA
001423700,ca,-122.24901,37.86183,622,0,0,0,NA
001423800,ca,-122.24414,37.85472,1147,0,0,0,NA
001423901,ca,-122.26756,37.85225,519,0,0,0,NA
001423902,ca,-122.2576,37.85487,376,0,0,0,NA
001424001,ca,-122.27462,37.85037,685,0,0,0,NA
001424002,ca,-122.28153,37.85048,543,0,0,0,NA
001425101,ca,-122.30644,37.83943,54,0,0,0,NA
001425102,ca,-122.29464,37.83988,118,0,0,0,NA
001425103,ca,-122.28982,37.84256,486,0,0,0,NA
001425104,ca,-122.28332,37.83266,472,0,0,0,NA
001426100,ca,-122.22527,37.82161,2323,0,0,0,NA
001426200,ca,-122.24064,37.82463,1672,0,0,0,NA
001427100,ca,-122.23091,37.76454,1360,0,0,0,NA
001427200,ca,-122.24786,37.77627,1035,0,0,0,NA
001427300,ca,-122.26604,37.78113,1349,0,0,0,NA
001427600,ca,-122.2836,37.77783,309,0,0,0,NA
001427700,ca,-122.28514,37.76917,992,0,0,0,NA
001427800,ca,-122.26906,37.77149,1137,0,0,0,NA
001427900,ca,-122.25825,37.7698,1010,0,0,0,NA
001428000,ca,-122.24754,37.76664,448,0,0,0,NA
001428100,ca,-122.23428,37.75966,1355,0,0,0,NA
001428200,ca,-122.24003,37.75359,1957,0,0,0,NA
001428301,ca,-122.2415,37.73372,2658,0,0,0,NA
001428302,ca,-122.249,37.74313,2614,0,0,0,NA
001428400,ca,-122.25673,37.75153,672,0,0,0,NA
001428500,ca,-122.25997,37.75965,444,0,0,0,NA
001428600,ca,-122.27233,37.76322,576,0,0,0,NA
001428700,ca,-122.30656,37.78294,1003,0,0,0,NA
001430101,ca,-122.01502,37.72729,2671,1,1,0,0
001430102,ca,-122.08206,37.76698,1138,0,1,1,NA
001430200,ca,-122.06157,37.72166,2622,0,1,1,NA
001430300,ca,-122.08373,37.71913,1413,0,1,1,NA
001430400,ca,-122.10131,37.72073,786,0,1,1,NA
001430500,ca,-122.10916,37.70493,1611,0,1,1,NA
001430600,ca,-122.09696,37.70418,2064,0,1,1,NA
001430700,ca,-122.08223,37.70609,1372,0,1,1,NA
001430800,ca,-122.06503,37.69921,1766,0,1,1,NA
001430900,ca,-122.08283,37.69828,695,0,1,1,NA
001431000,ca,-122.07846,37.69293,590,0,1,1,NA
001431100,ca,-122.06729,37.68811,715,0,1,1,NA
001431200,ca,-122.08289,37.68551,1481,0,1,1,NA
001432100,ca,-122.1466,37.73605,1347,0,0,0,NA
001432200,ca,-122.15625,37.73305,1064,0,0,0,NA
001432300,ca,-122.16565,37.73088,1482,0,0,0,NA
001432400,ca,-122.1884,37.70912,1670,0,0,0,NA
001432501,ca,-122.16617,37.71672,1250,0,0,0,NA
001432502,ca,-122.17352,37.7235,1128,0,0,0,NA
001432601,ca,-122.15767,37.72152,701,0,0,0,NA
001432602,ca,-122.15081,37.72472,555,0,0,0,NA
001432700,ca,-122.14284,37.72707,868,0,0,0,NA
001432800,ca,-122.12383,37.72125,1499,0,1,1,NA
001433000,ca,-122.13549,37.7159,1390,0,0,0,NA
001433102,ca,-122.13312,37.70205,1171,0,1,1,NA
001433103,ca,-122.13904,37.70934,511,0,0,0,NA
001433104,ca,-122.14699,37.71426,576,0,0,0,NA
001433200,ca,-122.14703,37.70173,1541,0,0,0,NA
001433300,ca,-122.15758,37.69851,2239,0,0,0,NA
001433400,ca,-122.17453,37.68442,1577,0,0,0,NA
001433500,ca,-122.15532,37.68451,1385,0,0,0,NA
001433600,ca,-122.14377,37.68609,1499,0,0,0,NA
001433700,ca,-122.11452,37.68765,874,0,1,1,NA
001433801,ca,-122.12266,37.70495,728,0,1,1,NA
001433802,ca,-122.12389,37.69483,950,0,1,1,NA
001433900,ca,-122.11354,37.69927,548,0,1,1,NA
001434000,ca,-122.11021,37.69234,962,0,1,1,NA
001435102,ca,-122.04579,37.65522,1363,0,1,1,NA
001435103,ca,-121.9828,37.65168,2957,0,1,1,NA
001435104,ca,-122.03884,37.63851,1015,0,1,1,NA
001435200,ca,-122.05078,37.68599,1483,0,1,1,NA
001435300,ca,-122.06465,37.68078,1017,0,1,1,NA
001435400,ca,-122.08317,37.67392,998,0,1,1,NA
001435500,ca,-122.09333,37.68094,890,0,1,1,NA
001435601,ca,-122.10227,37.67467,697,0,1,1,NA
001435602,ca,-122.107,37.68193,900,0,1,1,NA
001435700,ca,-122.11611,37.67867,1174,0,1,1,NA
001435800,ca,-122.12962,37.67939,1635,0,1,1,NA
001435900,ca,-122.1483,37.67207,1753,0,0,0,NA
001436000,ca,-122.13753,37.66904,1528,0,1,1,NA
001436100,ca,-122.12362,37.67175,1379,0,1,1,NA
001436200,ca,-122.11212,37.6685,394,0,1,1,NA
001436301,ca,-122.09459,37.66781,893,0,1,1,NA
001436302,ca,-122.0878,37.66418,818,0,1,1,NA
001436402,ca,-122.04044,37.66682,1252,0,1,1,NA
001436403,ca,-122.07108,37.66928,898,0,1,1,NA
001436404,ca,-122.05922,37.67372,1281,0,1,1,NA
001436500,ca,-122.0689,37.65865,834,0,1,1,NA
001436601,ca,-122.07889,37.65678,1067,0,1,1,NA
001436602,ca,-122.08519,37.65182,617,0,1,1,NA
001436700,ca,-122.10052,37.66197,824,0,1,1,NA
001436800,ca,-122.09445,37.65357,682,0,1,1,NA
001436900,ca,-122.10972,37.66035,1119,0,1,1,NA
001437000,ca,-122.10158,37.64714,911,0,1,1,NA
001437101,ca,-122.12668,37.61185,3060,0,1,1,NA
001437102,ca,-122.10027,37.62987,1021,0,1,1,NA
001437200,ca,-122.1116,37.64317,1886,0,1,1,NA
001437300,ca,-122.09299,37.63622,695,0,1,1,NA
001437400,ca,-122.08764,37.64282,968,0,1,1,NA
001437500,ca,-122.07939,37.64403,495,0,1,1,NA
001437600,ca,-122.08048,37.63536,650,0,1,1,NA
001437701,ca,-122.06975,37.63487,308,0,1,1,NA
001437702,ca,-122.07345,37.63844,232,0,1,1,NA
001437800,ca,-122.0687,37.64314,1265,0,1,1,NA
001437900,ca,-122.06131,37.64283,500,0,1,1,NA
001438000,ca,-122.02847,37.61908,932,0,1,1,NA
001438100,ca,-122.03897,37.61818,1958,0,1,1,NA
001438201,ca,-122.07644,37.62627,817,0,1,1,NA
001438203,ca,-122.05753,37.61563,1306,0,1,1,NA
001438204,ca,-122.05963,37.62706,1046,0,1,1,NA
001438300,ca,-122.08852,37.62822,937,0,1,1,NA
001438400,ca,-122.0826,37.61845,639,0,1,1,NA
001440100,ca,-121.98149,37.61642,445,1,1,0,0
001440200,ca,-122.02252,37.60036,1286,1,1,0,0
001440301,ca,-122.04274,37.60126,1600,1,1,0,0
001440304,ca,-122.07662,37.58687,1247,0,1,1,NA
001440305,ca,-122.07467,37.57738,1040,0,1,1,NA
001440306,ca,-122.06834,37.585,1022,0,1,1,NA
001440307,ca,-122.04869,37.59115,710,1,1,0,0
001440308,ca,-122.02782,37.58932,1224,1,1,0,0
001440331,ca,-122.08296,37.59806,724,0,1,1,NA
001440332,ca,-122.08589,37.58283,920,0,1,1,NA
001440333,ca,-122.07383,37.60533,888,0,1,1,NA
001440334,ca,-122.06491,37.59382,1097,0,1,1,NA
001440336,ca,-122.01736,37.58102,964,1,1,0,0
001440337,ca,-122.01084,37.59377,824,1,1,0,0
001440338,ca,-122.0142,37.58825,401,1,1,0,0
001441100,ca,-121.96205,37.58562,1365,1,2,1,100
001441200,ca,-121.9889,37.57722,2219,1,1,0,0
001441301,ca,-122.00247,37.57162,739,1,1,0,0
001441302,ca,-122.01943,37.56934,1603,1,1,0,0
001441401,ca,-122.03753,37.57351,2022,1,1,0,0
001441402,ca,-122.04001,37.58233,1590,1,1,0,0
001441501,ca,-122.07072,37.57079,1703,0,1,1,NA
001441503,ca,-122.03314,37.50476,2895,1,1,0,0
001441521,ca,-122.05285,37.57302,1635,1,1,0,0
001441522,ca,-122.05727,37.58461,1495,1,1,0,0
001441523,ca,-122.04649,37.56478,546,0,1,1,NA
001441524,ca,-122.05069,37.55948,940,0,1,1,NA
001441525,ca,-121.93886,37.49902,517,1,1,0,0
001441601,ca,-122.03056,37.56351,1443,0,1,1,NA
001441602,ca,-122.02123,37.55696,1552,0,1,1,NA
001441701,ca,-122.01504,37.54795,918,0,1,1,NA
001441702,ca,-122.0083,37.55834,575,0,1,1,NA
001441800,ca,-121.99157,37.5592,1757,0,1,1,NA
001441921,ca,-121.96781,37.54242,639,1,1,0,0
001441923,ca,-121.98501,37.55096,240,0,1,1,NA
001441924,ca,-121.97325,37.56477,1686,1,2,1,100
001441926,ca,-121.97872,37.54081,271,0,1,1,NA
001441927,ca,-121.97658,37.5465,569,1,1,0,0
001441928,ca,-121.96211,37.55273,154,1,1,0,0
001441929,ca,-121.97231,37.55435,24,1,1,0,0
001442000,ca,-121.93532,37.55905,1181,1,1,0,0
001442100,ca,-121.94991,37.54814,1703,1,1,0,0
001442200,ca,-121.94211,37.53458,2391,1,1,0,0
001442301,ca,-121.96134,37.52778,1051,1,1,0,0
001442302,ca,-121.96042,37.53603,764,1,1,0,0
001442400,ca,-121.97378,37.53138,1673,1,1,0,0
001442501,ca,-121.98398,37.53462,830,0,1,1,NA
001442502,ca,-121.99037,37.53967,845,0,1,1,NA
001442601,ca,-121.99766,37.54431,1069,0,1,1,NA
001442602,ca,-122.00498,37.54819,1076,0,1,1,NA
001442700,ca,-122.00811,37.53715,938,0,1,1,NA
001442800,ca,-121.9931,37.52936,995,0,1,1,NA
001442900,ca,-121.97484,37.51841,1903,0,1,1,NA
001443001,ca,-121.95152,37.51842,854,1,1,0,0
001443002,ca,-121.96059,37.51683,1489,1,1,0,0
001443102,ca,-121.92715,37.50722,1556,0,1,1,NA
001443103,ca,-121.90158,37.52709,1382,0,1,1,NA
001443104,ca,-121.92669,37.53138,1697,0,1,1,NA
001443105,ca,-121.93226,37.52184,1545,0,1,1,NA
001443200,ca,-121.8955,37.48772,1288,1,1,0,0
001443301,ca,-121.91305,37.47077,1287,1,2,1,100
001443321,ca,-121.92429,37.49027,192,0,1,1,NA
001443322,ca,-121.91984,37.48298,950,1,1,0,0
001444100,ca,-122.03634,37.55123,2427,0,1,1,NA
001444200,ca,-122.04573,37.54254,1847,0,1,1,NA
001444301,ca,-122.0571,37.53652,999,0,1,1,NA
001444303,ca,-122.08125,37.52495,12,0,1,1,NA
001444304,ca,-122.03589,37.50814,2298,0,1,1,NA
001444400,ca,-122.03534,37.53623,1058,0,1,1,NA
001444500,ca,-122.02737,37.53427,1390,0,1,1,NA
001444601,ca,-122.01625,37.52706,1918,0,1,1,NA
001444602,ca,-122.00288,37.51162,1432,0,1,1,NA
001450101,ca,-121.88514,37.70509,483,4,8,4,100
001450102,ca,-121.89118,37.72082,1638,4,9,5,125
001450200,ca,-121.91541,37.72243,561,4,9,5,125
001450300,ca,-121.91773,37.71065,1588,4,9,5,125
001450400,ca,-121.93242,37.71267,1944,4,8,4,100
001450501,ca,-121.94196,37.70685,926,3,7,4,133.3
001450502,ca,-121.96764,37.71025,1906,3,6,3,100
001450601,ca,-121.93078,37.65327,1612,2,4,2,100
001450603,ca,-121.91061,37.68884,1719,3,8,5,166.7
001450604,ca,-121.88655,37.68119,1435,3,7,4,133.3
001450605,ca,-121.882,37.67211,1290,3,7,4,133.3
001450606,ca,-121.89976,37.66947,1947,3,7,4,133.3
001450607,ca,-121.88773,37.6572,1192,3,7,4,133.3
001450608,ca,-121.90432,37.65648,1228,3,7,4,133.3
001450609,ca,-121.92397,37.6892,1384,3,8,5,166.7
001450701,ca,-121.80687,37.55718,3198,2,5,3,150
001450741,ca,-121.86508,37.66024,1480,3,7,4,133.3
001450742,ca,-121.82891,37.66484,1378,3,7,4,133.3
001450743,ca,-121.89243,37.69304,1144,4,8,4,100
001450744,ca,-121.86512,37.6969,1667,4,8,4,100
001450745,ca,-121.85263,37.68246,2057,3,7,4,133.3
001450746,ca,-121.86858,37.67369,1221,3,7,4,133.3
001450750,ca,-121.8612,37.70544,682,4,8,4,100
001450751,ca,-121.84284,37.7164,3219,4,9,5,125
001450752,ca,-121.83509,37.7304,2841,3,7,4,133.3
001451102,ca,-121.78647,37.65066,1422,3,7,4,133.3
001451103,ca,-121.72904,37.63882,657,2,4,2,100
001451104,ca,-121.62572,37.63686,3148,3,6,3,100
001451201,ca,-121.74029,37.71012,2395,4,9,5,125
001451202,ca,-121.769,37.73469,1758,4,9,5,125
001451300,ca,-121.81567,37.68963,2326,4,9,5,125
001451401,ca,-121.76293,37.69598,1747,4,9,5,125
001451403,ca,-121.78425,37.69123,747,4,9,5,125
001451404,ca,-121.78035,37.68527,1783,4,8,4,100
001451501,ca,-121.73697,37.67335,1561,2,5,3,150
001451503,ca,-121.749,37.68495,2031,2,6,4,200
001451504,ca,-121.73224,37.69794,704,3,7,4,133.3
001451505,ca,-121.72467,37.68944,1174,3,6,3,100
001451506,ca,-121.72919,37.68335,647,2,5,3,150
001451601,ca,-121.76074,37.66838,1828,3,6,3,100
001451602,ca,-121.77562,37.67125,1880,4,8,4,100
001451701,ca,-121.78795,37.67211,1120,4,8,4,100
001451703,ca,-121.80104,37.66732,1323,4,8,4,100
001451704,ca,-121.79006,37.66212,1439,4,8,4,100
001981900,ca,-122.31969,37.80289,68,0,0,0,NA
001982000,ca,-122.29394,37.79624,123,0,0,0,NA
001982100,ca,-122.25461,37.87375,15,0,0,0,NA
001983200,ca,-122.27701,37.79562,159,0,0,0,NA
001990000,ca,-122.22895,37.68382,37,0,0,0,NA
003010000,ca,-119.82065,38.59725,2253,0,0,0,NA
005000101,ca,-120.57074,38.46494,3577,3,8,5,166.7
005000102,ca,-120.25532,38.54226,2372,2,5,3,150
005000201,ca,-120.78951,38.45058,2544,9,19,10,111.1
005000202,ca,-120.72122,38.51127,1676,5,13,8,160
005000301,ca,-120.95101,38.45535,1058,14,27,13,92.9
005000303,ca,-120.92838,38.35481,2807,15,29,14,93.3
005000304,ca,-120.91366,38.28399,2790,17,30,13,76.5
005000401,ca,-120.74224,38.39883,2597,10,21,11,110
005000402,ca,-120.6604,38.39477,2621,8,18,10,125
005000500,ca,-120.75137,38.32736,1884,13,26,13,100
007000102,ca,-121.82348,39.75799,1374,21,38,17,81
007000103,ca,-121.81863,39.76815,2288,21,38,17,81
007000104,ca,-121.83755,39.76705,1569,21,38,17,81
007000201,ca,-121.86373,39.77542,1015,23,40,17,73.9
007000202,ca,-121.84946,39.76391,709,22,39,17,77.3
007000300,ca,-121.86423,39.76397,870,23,40,17,73.9
007000401,ca,-121.89469,39.76607,968,23,40,17,73.9
007000403,ca,-121.86952,39.7511,946,23,40,17,73.9
007000404,ca,-121.88206,39.75777,1564,23,40,17,73.9
007000501,ca,-121.8868,39.73764,1305,23,40,17,73.9
007000502,ca,-121.86181,39.7296,631,23,40,17,73.9
007000601,ca,-121.86432,39.74465,1290,23,40,17,73.9
007000603,ca,-121.84959,39.73689,639,22,39,17,77.3
007000604,ca,-121.8574,39.73574,488,23,40,17,73.9
007000700,ca,-121.83899,39.74208,1884,21,38,17,81
007000800,ca,-121.81622,39.75035,2086,21,38,17,81
007000901,ca,-121.76294,39.71825,1067,21,37,16,76.2
007000903,ca,-121.79826,39.72621,1575,21,37,16,76.2
007000904,ca,-121.79675,39.74811,2066,20,37,17,85
007001000,ca,-121.83451,39.72936,1647,22,39,17,77.3
007001100,ca,-121.85147,39.71167,858,22,39,17,77.3
007001200,ca,-121.81426,39.69823,1070,22,39,17,77.3
007001300,ca,-121.81306,39.72,1364,22,39,17,77.3
007001400,ca,-121.94611,39.78131,3005,23,41,18,78.3
007001500,ca,-121.83472,39.60253,2870,22,39,17,77.3
007001601,ca,-121.57928,39.99543,1420,4,9,5,125
007001602,ca,-121.74899,39.83465,2517,15,28,13,86.7
007001702,ca,-121.62368,39.81754,3014,3,8,5,166.7
007001703,ca,-121.60022,39.82481,1459,2,7,5,250
007001704,ca,-121.50544,39.96357,2131,1,4,3,300
007001800,ca,-121.61174,39.78201,2320,5,13,8,160
007001900,ca,-121.57534,39.78547,1466,4,11,7,175
007002000,ca,-121.5853,39.75924,2272,7,16,9,128.6
007002100,ca,-121.63366,39.75931,2156,9,19,10,111.1
007002200,ca,-121.67407,39.67737,2718,12,25,13,108.3
007002300,ca,-121.59204,39.67863,2214,10,21,11,110
007002401,ca,-121.445,39.75837,2554,4,10,6,150
007002402,ca,-121.28956,39.59764,4729,4,10,6,150
007002500,ca,-121.54141,39.58968,1907,18,32,14,77.8
007002601,ca,-121.45811,39.49004,1192,15,28,13,86.7
007002602,ca,-121.46686,39.52872,2258,13,26,13,100
007002700,ca,-121.52673,39.52132,2438,21,38,17,81
007002800,ca,-121.56228,39.50758,1696,22,38,16,72.7
007002900,ca,-121.60047,39.5192,1090,22,38,16,72.7
007003001,ca,-121.54036,39.49564,1241,22,38,16,72.7
007003002,ca,-121.56243,39.47823,1589,22,38,16,72.7
007003100,ca,-121.50906,39.48956,1885,20,36,16,80
007003200,ca,-121.52924,39.4302,1685,22,39,17,77.3
007003300,ca,-121.50454,39.38879,2802,19,34,15,78.9
007003400,ca,-121.65914,39.34502,1173,19,35,16,84.2
007003501,ca,-121.73703,39.37925,1509,19,34,15,78.9
007003502,ca,-121.79219,39.33251,1790,19,34,15,78.9
007003600,ca,-121.77467,39.45308,2408,19,35,16,84.2
007003700,ca,-121.64375,39.52279,2108,22,38,16,72.7
009000121,ca,-120.56082,38.071,3284,12,24,12,100
009000122,ca,-120.47331,38.1289,3091,8,18,10,125
009000123,ca,-120.61743,37.91061,3333,14,28,14,100
009000124,ca,-120.67762,37.97544,2261,14,27,13,92.9
009000220,ca,-120.77008,38.1058,3652,15,28,13,86.7
009000221,ca,-120.84074,38.21667,3597,16,29,13,81.3
009000222,ca,-120.90806,38.13829,2342,17,30,13,76.5
009000301,ca,-120.6767,38.25905,3145,13,26,13,100
009000302,ca,-120.52414,38.22305,2457,8,17,9,112.5
009000400,ca,-120.44942,38.36606,3962,3,8,5,166.7
009000501,ca,-120.38886,38.19694,3791,2,7,5,250
009000504,ca,-120.20764,38.40955,3695,0,0,0,NA
009000505,ca,-120.35285,38.23861,2238,0,1,1,NA
009000506,ca,-120.3226,38.23343,2205,1,2,1,100
011000100,ca,-122.01183,39.00174,3528,20,34,14,70
011000200,ca,-122.03341,39.18969,2308,17,31,14,82.4
011000301,ca,-122.10351,39.12767,1597,21,36,15,71.4
011000302,ca,-122.30557,39.1041,1881,20,34,14,70
011000400,ca,-122.3985,39.30888,4100,16,28,12,75
011000500,ca,-121.9649,39.30252,1353,18,32,14,77.8
013301000,ca,-121.63033,38.03802,3363,9,17,8,88.9
013302005,ca,-121.73294,37.99931,1887,8,16,8,100
013302006,ca,-121.71724,38.01322,1342,8,16,8,100
013302007,ca,-121.70564,37.98372,2504,9,17,8,88.9
013302009,ca,-121.74786,37.97141,2381,9,17,8,88.9
013302011,ca,-121.66675,37.98886,2085,9,16,7,77.8
