geoid,state_abbr,population,change_perc_above_100,lon,name,count_prop,lat,days_above_100_today,days_above_100_30yrs,change_days_above_100,geometry
60617,il,84193,100,-87.55237,ZCTA5 60617,30018,41.71811,8,16,8,"list(c(-87.59829, -87.5246293997509, -87.524165, -87.5292669695115, -87.585824, -87.585164, -87.59829, 41.692368, 41.6918016948862, 41.708314, 41.7328594691148, 41.751506, 41.7208, 41.692368))"
60301,il,2890,87.5,-87.79894,ZCTA5 60301,299,41.88856,8,15,7,"list(c(-87.805097, -87.804986, -87.804977, -87.787915, -87.788046, -87.805097, 41.889743, 41.886983, 41.886701, 41.886954, 41.891657, 41.889743))"
60920,il,185,100,-88.30497,ZCTA5 60920,131,41.02926,13,26,13,"list(c(-88.28707, -88.320423, -88.28655, -88.28707, 41.03776, 41.022811, 41.02318, 41.03776))"
62863,il,9305,71.4,-87.85599,ZCTA5 62863,7696,38.41644,28,48,20,"list(c(-87.95565, -87.9877210369393, -87.950298, -87.84345, -87.831982, -87.8088901626562, -87.7535919490017, -87.7436874802689, -87.7432154402208, -87.827361, -87.864671, -87.873377, -87.930122, -87.948626, -87.963028, -87.911693, -87.908904, -87.95565, 38.32635, 38.2569149976135, 38.276792, 38.278172, 38.326973, 38.3597313118198, 38.3993514871992, 38.4143881679825, 38.4776677913682, 38.569699, 38.569875, 38.503871, 38.504032, 38.474759, 38.415342, 38.392071, 38.37916, 38.32635))"
62982,il,1111,65.5,-88.35982,ZCTA5 62982,881,37.42812,29,48,19,"list(c(-88.390216, -88.3963748693168, -88.361557, -88.3133922093058, -88.390216, 37.437907, 37.421128851144, 37.402931, 37.4398699039136, 37.437907))"
60619,il,63481,100,-87.60552,ZCTA5 60619,20440,41.74369,8,16,8,"list(c(-87.624907, -87.624759, -87.623938, -87.585164, -87.585824, -87.590428, -87.624907, 41.765514, 41.758237, 41.729042, 41.7208, 41.751506, 41.766036, 41.765514))"
60961,il,748,92.3,-88.23084,ZCTA5 60961,583,41.10654,13,25,12,"list(c(-88.313682, -88.26846, -88.210464, -88.172677, -88.164678, -88.209281, -88.26965, -88.313682, 41.112816, 41.0525, 41.053618, 41.084006, 41.130365, 41.173087, 41.11386, 41.112816))"
62966,il,14419,64.5,-89.35107,ZCTA5 62966,9902,37.77509,31,51,20,"list(c(-89.412987, -89.450558, -89.417148, -89.437673, -89.45318, -89.438631, -89.418217, -89.408179, -89.328152, -89.281954, -89.255171, -89.202765, -89.248344, -89.283884, -89.283439, -89.412987, 37.864522, 37.778706, 37.729056, 37.67338, 37.599983, 37.599959, 37.62104, 37.689055, 37.673283, 37.702274, 37.760167, 37.773586, 37.797522, 37.849575, 37.862943, 37.864522))"
60302,il,33039,87.5,-87.7897,ZCTA5 60302,7755,41.89461,8,15,7,"list(c(-87.805748, -87.805097, -87.788046, -87.787915, -87.804977, -87.804668, -87.774658, -87.775113, -87.775586, -87.785002, -87.805748, 41.908904, 41.889743, 41.891657, 41.886954, 41.886701, 41.878158, 41.880151, 41.894265, 41.908752, 41.909148, 41.908904))"
62946,il,12215,62.5,-88.53816,ZCTA5 62946,9941,37.70724,32,52,20,"list(c(-88.707126, -88.561927, -88.580735, -88.552232, -88.506243, -88.42407, -88.41165, -88.442767, -88.410537, -88.474995, -88.507308, -88.581506, -88.674826, -88.707126, 37.768331, 37.627275, 37.599364, 37.56078, 37.599722, 37.602001, 37.625555, 37.709522, 37.748163, 37.775432, 37.80927, 37.797989, 37.805029, 37.768331))"
60606,il,3298,87.5,-87.63735,ZCTA5 60606,292,41.88207,8,15,7,"list(c(-87.633965, -87.641366, -87.641027, -87.633694, -87.633754, -87.633824, -87.633895, -87.633965, 41.886985, 41.888033, 41.876752, 41.87685, 41.879386, 41.881946, 41.884469, 41.886985))"
62471,il,10067,100,-89.1306,ZCTA5 62471,6595,38.9546,19,38,19,"list(c(-89.245746, -89.213061, -89.216895, -89.195336, -89.156725, -89.165954, -89.171009, -89.128532, -89.034123, -88.953016, -88.957755, -89.007088, -89.006785, -89.065906, -89.080268, -89.176054, -89.235625, -89.245746, 39.029948, 38.964642, 38.878792, 38.825813, 38.824751, 38.825486, 38.856217, 38.91158, 38.91031, 38.867827, 38.911199, 38.923112, 38.971248, 38.997958, 39.027184, 39.057252, 39.068073, 39.029948))"
62476,il,1484,74.1,-88.00935,ZCTA5 62476,2201,38.53406,27,47,20,"list(c(-88.147783, -88.148074, -88.024097, -87.948626, -87.930122, -87.873377, -87.864671, -87.91008, -87.929101, -88.096857, -88.147794, -88.147783, 38.533978, 38.496773, 38.501523, 38.474759, 38.504032, 38.503871, 38.569875, 38.584597, 38.570002, 38.56945, 38.562129, 38.533978))"
61468,il,193,100,-90.38778,ZCTA5 61468,76,41.25774,13,26,13,"list(c(-90.377872, -90.397336, -90.384834, -90.377872, 41.250697, 41.24534, 41.245264, 41.250697))"
62519,il,54,100,-89.39531,ZCTA5 62519,86,39.9288,18,36,18,"list(c(-89.405388, -89.404969, -89.385886, -89.386023, -89.405388, 39.939397, 39.932717, 39.917963, 39.940072, 39.939397))"
61822,il,27473,114.3,-88.30531,ZCTA5 61822,9713,40.13577,14,30,16,"list(list(c(-88.238372, -88.238179, -88.216105, -88.233657, -88.238372, 40.083345, 40.039719, 40.039819, 40.083487, 40.083345)), list(c(-88.388796, -88.388063, -88.368894, -88.368702, -88.294518, -88.257409, -88.304652, -88.257973, -88.231995, -88.182737, -88.251094, -88.277142, -88.288641, -88.351345, -88.388796, 40.156772, 40.055172, 40.04021, 40.025624, 40.025309, 40.076342, 40.098583, 40.135073, 40.135005, 40.224249, 40.253016, 40.267442, 40.223668, 40.214969, 40.156772)))"
61775,il,251,107.1,-88.36711,ZCTA5 61775,420,40.6508,14,29,15,"list(c(-88.42854, -88.459545, -88.42352, -88.31045, -88.29152, -88.35234, -88.42854, 40.67272, 40.646602, 40.61734, 40.6175, 40.63219, 40.70275, 40.67272))"
62896,il,11033,69,-88.91636,ZCTA5 62896,8362,37.89103,29,49,20,"list(c(-89.039927, -89.055993, -89.002308, -88.98824, -88.970643, -88.835239, -88.82643, -88.844976, -88.862507, -88.965602, -88.990026, -89.011579, -89.039927, 37.878511, 37.862044, 37.862009, 37.86208, 37.848555, 37.86296, 37.945911, 37.950677, 37.928975, 37.927504, 37.916892, 37.917966, 37.878511))"
61878,il,1225,106.7,-88.14943,ZCTA5 61878,988,40.23971,15,31,16,"list(c(-88.251094, -88.182737, -88.085885, -88.040017, -88.078507, -88.10442, -88.251094, 40.253016, 40.224249, 40.224722, 40.239546, 40.268947, 40.253992, 40.253016))"
60155,il,8005,100,-87.85627,ZCTA5 60155,3222,41.85768,8,16,8,"list(c(-87.868111, -87.865464, -87.853384, -87.842918, -87.843203, -87.863164, -87.868111, 41.871044, 41.845534, 41.84541, 41.853871, 41.864311, 41.871182, 41.871044))"
60202,il,34793,100,-87.68541,ZCTA5 60202,6937,42.03078,6,12,6,"list(c(-87.709717, -87.708662, -87.679742, -87.6661544798196, -87.6708272372586, -87.709717, 42.040944, 42.019144, 42.019441, 42.0231296710675, 42.0410750607308, 42.040944))"
63673,il,2072,66.9,-89.99082,ZCTA5 63673,2223,37.84214,31,52,20,"list(c(-89.9250717512305, -90.062179, -90.05928, -90.132947, -90.116311, -90.092067, -90.040973, -90.034488, -89.947351, -89.927654, -89.88087, -89.8723818733465, -89.8438368634625, -89.907235, -89.9250717512305, 37.9598180133785, 37.868246, 37.824321, 37.764465, 37.720136, 37.69582, 37.711264, 37.772831, 37.795322, 37.837638, 37.81519, 37.8877775514295, 37.9054050017136, 37.958321, 37.9598180133785))"
60560,il,26499,110,-88.4297,ZCTA5 60560,12075,41.60802,10,21,11,"list(c(-88.539099, -88.525188, -88.474279, -88.404035, -88.31426, -88.305335, -88.31569, -88.368747, -88.390488, -88.453085, -88.539099, 41.631708, 41.594138, 41.552296, 41.525174, 41.57078, 41.578134, 41.60683, 41.619952, 41.708189, 41.691236, 41.631708))"
60521,il,18004,90,-87.92877,ZCTA5 60521,6271,41.80005,10,19,9,"list(c(-87.91861, -87.952777, -87.947032, -87.946665, -87.908196, -87.91442, -87.91861, 41.825782, 41.817741, 41.810724, 41.781606, 41.789615, 41.818506, 41.825782))"
62820,il,213,69,-88.23471,ZCTA5 62820,604,38.24347,29,49,20,"list(c(-88.289732, -88.27024, -88.24836, -88.187072, -88.185379, -88.213986, -88.289732, 38.285501, 38.256768, 38.199143, 38.239204, 38.256606, 38.292767, 38.285501))"
62521,il,33785,105.6,-88.92535,ZCTA5 62521,18856,39.81508,18,37,19,"list(c(-89.104682, -89.104827, -89.083499, -89.048688, -89.028582, -88.985524, -88.969309, -88.923365, -88.893822, -88.828205, -88.80168, -88.801712, -88.840496, -88.860171, -88.872572, -88.957543, -88.957431, -88.955786, -89.104682, 39.801681, 39.797109, 39.764976, 39.776195, 39.764776, 39.778118, 39.777585, 39.747393, 39.755092, 39.781675, 39.791808, 39.799074, 39.820482, 39.90818, 39.911847, 39.85479, 39.847524, 39.837439, 39.801681))"
62959,il,27446,69,-88.90775,ZCTA5 62959,18047,37.71805,29,49,20,"list(c(-89.058428, -89.011617, -89.016278, -88.976475, -88.928426, -88.883498, -88.863614, -88.803336, -88.709685, -88.752536, -88.799106, -88.838811, -88.810441, -88.835664, -88.854217, -88.991585, -89.002384, -89.021538, -89.02159, -89.058428, 37.700817, 37.656846, 37.596413, 37.614571, 37.59716, 37.624691, 37.677658, 37.67791, 37.730942, 37.730697, 37.732821, 37.786629, 37.848161, 37.859744, 37.79968, 37.78478, 37.784784, 37.756763, 37.745159, 37.700817))"
60104,il,18785,100,-87.87643,ZCTA5 60104,6586,41.88284,8,16,8,"list(c(-87.897994, -87.882825, -87.868111, -87.863164, -87.859764, -87.883518, -87.897994, 41.88488, 41.870886, 41.871044, 41.871182, 41.890703, 41.892407, 41.88488))"
61705,il,13130,106.3,-89.00227,ZCTA5 61705,6274,40.45996,16,33,17,"list(c(-89.151858, -89.118662, -89.038582, -89.004556, -88.941314, -88.900574, -88.882195, -88.80629, -88.806634, -88.864071, -88.902798, -88.901647, -89.019246, -89.028757, -89.059151, -89.06152, -89.117823, -89.124606, -89.151858, 40.455849, 40.406835, 40.429531, 40.385999, 40.400364, 40.358163, 40.421802, 40.457632, 40.486843, 40.487642, 40.517317, 40.44376, 40.44055, 40.494568, 40.496665, 40.561372, 40.545957, 40.460171, 40.455849))"
62452,il,297,73.1,-88.01718,ZCTA5 62452,515,38.58633,26,45,19,"list(c(-88.023867, -88.08468, -88.096857, -87.929101, -87.928725, -88.023867, 38.614519, 38.613288, 38.56945, 38.570002, 38.599501, 38.614519))"
60919,il,528,107.7,-88.23832,ZCTA5 60919,601,40.98744,13,27,14,"list(c(-88.320423, -88.35957, -88.3422, -88.28495, -88.208117, -88.1883, -88.130722, -88.131047, -88.150926, -88.209554, -88.28655, -88.320423, 41.022811, 41.00775, 40.9789, 40.97961, 40.96645, 40.937723, 40.939228, 40.968367, 40.995425, 41.024467, 41.02318, 41.022811))"
62987,il,1464,69,-88.65423,ZCTA5 62987,1847,37.61681,29,49,20,"list(c(-88.709685, -88.803336, -88.722157, -88.718036, -88.708546, -88.677629, -88.709629, -88.587229, -88.546857, -88.552232, -88.580735, -88.561927, -88.684937, -88.709685, 37.730942, 37.67791, 37.65318, 37.608433, 37.599059, 37.541595, 37.511905, 37.505069, 37.515321, 37.56078, 37.599364, 37.627275, 37.687214, 37.730942))"
62701,il,1048,118.8,-89.64881,ZCTA5 62701,497,39.80071,16,35,19,"list(c(-89.642086, -89.658504, -89.651992, -89.642086, 39.802721, 39.800745, 39.795267, 39.802721))"
61929,il,661,105.9,-88.62134,ZCTA5 61929,702,39.82481,17,35,18,"list(c(-88.707872, -88.707886, -88.548545, -88.519019, -88.556382, -88.617982, -88.650314, -88.707872, 39.814136, 39.792261, 39.79201, 39.791942, 39.849933, 39.850298, 39.879329, 39.814136))"
62543,il,509,100,-89.15222,ZCTA5 62543,481,39.97141,19,38,19,"list(c(-89.181477, -89.1993, -89.180693, -89.143519, -89.143617, -89.104866, -89.123229, -89.144372, -89.181477, 40.004469, 39.917109, 39.917316, 39.923075, 39.932661, 40.00555, 40.019995, 40.020114, 40.004469))"
60604,il,687,87.5,-87.62846,ZCTA5 60604,200,41.8781,8,15,7,"list(c(-87.633754, -87.633694, -87.63311, -87.624397, -87.633754, 41.879386, 41.87685, 41.876863, 41.878279, 41.879386))"
62825,il,249,71.4,-89.06791,ZCTA5 62825,174,37.99832,28,48,20,"list(c(-89.067511, -89.067472, -89.059633, -89.067511, 38.003114, 37.991662, 37.994251, 38.003114))"
62961,il,31,65.6,-89.25517,ZCTA5 62961,67,37.34029,32,53,21,"list(c(-89.252808, -89.251668, -89.248566, -89.252808, 37.346614, 37.335275, 37.335298, 37.346614))"
60072,il,908,77.8,-88.30591,ZCTA5 60072,792,42.40667,9,16,7,"list(c(-88.330759, -88.306093, -88.285854, -88.276765, -88.279142, -88.330759, 42.430234, 42.376842, 42.372843, 42.42034, 42.422125, 42.430234))"
60088,il,13251,100,-87.84451,ZCTA5 60088,36,42.30941,5,10,5,"list(list(c(-87.8319286383594, -87.862538, -87.856172, -87.8336157540252, -87.8319286383594, 42.3269411572648, 42.308594, 42.297703, 42.3048271361089, 42.3269411572648)), list(c(-87.862538, -87.876352, -87.859944, -87.862538, 42.308594, 42.308712, 42.29662, 42.308594)))"
60129,il,223,100,-88.95629,ZCTA5 60129,224,42.02644,9,18,9,"list(c(-88.968165, -88.941972, -89.000596, -88.9419, -88.897791, -88.937323, -88.939292, -88.968165, 42.064855, 42.022499, 42.007372, 41.978264, 42.022746, 42.058351, 42.097851, 42.064855))"
60141,il,298,100,-87.83808,ZCTA5 60141,15,41.8579,8,16,8,"list(c(-87.843203, -87.842918, -87.832873, -87.833405, -87.843203, 41.864311, 41.853871, 41.850911, 41.864456, 41.864311))"
60154,il,16837,88.9,-87.89164,ZCTA5 60154,8000,41.84747,9,17,8,"list(c(-87.919238, -87.918952, -87.865464, -87.868111, -87.882825, -87.912577, -87.919238, 41.847681, 41.833149, 41.845534, 41.871044, 41.870886, 41.847867, 41.847681))"
60163,il,5307,100,-87.90906,ZCTA5 60163,2500,41.88881,8,16,8,"list(c(-87.920624, -87.918243, -87.897994, -87.883518, -87.903362, -87.920624, 41.889752, 41.873662, 41.88488, 41.892407, 41.895568, 41.889752))"
60176,il,11680,87.5,-87.86888,ZCTA5 60176,3555,41.95812,8,15,7,"list(c(-87.890763, -87.854205, -87.857447, -87.868608, -87.890763, 41.95803, 41.945988, 41.959583, 41.973174, 41.95803))"
60010,il,47130,87.5,-88.1635,ZCTA5 60010,19690,42.15233,8,15,7,"list(c(-88.245499, -88.257597, -88.245975, -88.238276, -88.141171, -88.10699, -88.062986, -88.050604, -88.116311, -88.117898, -88.19832, -88.213277, -88.213398, -88.199378, -88.245499, 42.186755, 42.148802, 42.128875, 42.084921, 42.068383, 42.11058, 42.13729, 42.161036, 42.197634, 42.241042, 42.256135, 42.251852, 42.245043, 42.202966, 42.186755))"
60546,il,16728,100,-87.82129,ZCTA5 60546,6011,41.83793,8,16,8,"list(c(-87.842918, -87.853384, -87.852294, -87.830694, -87.802676, -87.803944, -87.832873, -87.842918, 41.853871, 41.84541, 41.845801, 41.817406, 41.823715, 41.857735, 41.850911, 41.853871))"
60926,il,81,100,-87.80966,ZCTA5 60926,96,40.57234,14,28,14,"list(c(-87.806703, -87.790316, -87.784778, -87.806703, 40.581218, 40.559928, 40.574375, 40.581218))"
60928,il,518,100,-87.84902,ZCTA5 60928,561,40.74164,13,26,13,"list(c(-87.882637, -87.881222, -87.841415, -87.822349, -87.844529, -87.882637, 40.769918, 40.740511, 40.712065, 40.712651, 40.785349, 40.769918))"
60930,il,749,107.7,-88.00259,ZCTA5 60930,844,40.8299,13,27,14,"list(c(-88.128073, -88.127603, -88.126733, -87.998643, -87.895236, -87.877968, -87.884289, -88.128073, 40.851381, 40.836427, 40.807199, 40.810446, 40.798335, 40.808715, 40.857477, 40.851381))"
61720,il,255,115.4,-88.51447,ZCTA5 61720,311,40.55467,13,28,15,"list(c(-88.564397, -88.550155, -88.478274, -88.442193, -88.459349, -88.554802, -88.564397, 40.603035, 40.514606, 40.515243, 40.529873, 40.573568, 40.598833, 40.603035))"
60945,il,252,100,-87.58386,ZCTA5 60945,156,40.82846,13,26,13,"list(c(-87.600947, -87.604391, -87.576814, -87.600947, 40.849007, 40.814169, 40.826641, 40.849007))"
60952,il,632,115.4,-88.25278,ZCTA5 60952,638,40.56447,13,28,15,"list(c(-88.31045, -88.309935, -88.252738, -88.185307, -88.175385, -88.234165, -88.23495, -88.29152, -88.31045, 40.6175, 40.54454, 40.501168, 40.530849, 40.560087, 40.588887, 40.618208, 40.63219, 40.6175))"
61724,il,436,114.3,-88.52707,ZCTA5 61724,550,40.33083,14,30,16,"list(c(-88.574347, -88.612562, -88.555591, -88.479502, -88.460329, -88.46032, -88.574347, 40.368851, 40.339971, 40.295825, 40.281799, 40.31482, 40.3549, 40.368851))"
60602,il,1142,87.5,-87.62915,ZCTA5 60602,148,41.88307,8,15,7,"list(c(-87.633895, -87.633824, -87.624477, -87.633895, 41.884469, 41.881946, 41.882109, 41.884469))"
60603,il,1275,87.5,-87.62551,ZCTA5 60603,129,41.88019,8,15,7,"list(c(-87.633824, -87.633754, -87.624397, -87.620791, -87.624477, -87.633824, 41.881946, 41.879386, 41.878279, 41.880873, 41.882109, 41.881946))"
60962,il,637,115.4,-88.18438,ZCTA5 60962,616,40.62281,13,28,15,"list(c(-88.23788, -88.23495, -88.234165, -88.175385, -88.118248, -88.121604, -88.17809, -88.180206, -88.23788, 40.70404, 40.618208, 40.588887, 40.560087, 40.560802, 40.626702, 40.64781, 40.690311, 40.70404))"
61007,il,373,100,-89.5895,ZCTA5 61007,424,42.19775,9,18,9,"list(c(-89.659171, -89.628808, -89.531496, -89.522295, -89.605795, -89.659171, 42.20712, 42.170785, 42.171812, 42.215236, 42.236704, 42.20712))"
61411,il,327,94.4,-90.50503,ZCTA5 61411,492,40.40017,18,35,17,"list(c(-90.561492, -90.544355, -90.49754, -90.448187, -90.447461, -90.544487, -90.561492, 40.367642, 40.337107, 40.336206, 40.379068, 40.452055, 40.454792, 40.367642))"
61059,il,205,114.3,-89.94016,ZCTA5 61059,165,42.45316,7,15,8,"list(c(-89.943118, -89.949883, -89.925303, -89.943118, 42.463006, 42.448073, 42.444602, 42.463006))"
61447,il,1112,93.8,-90.75367,ZCTA5 61447,835,40.8672,16,31,15,"list(c(-90.844778, -90.864464, -90.816384, -90.788335, -90.711269, -90.691018, -90.78732, -90.825386, -90.844778, 40.942055, 40.902918, 40.865113, 40.813542, 40.818668, 40.892787, 40.89413, 40.938322, 40.942055))"
61470,il,552,100,-90.50485,ZCTA5 61470,519,40.60385,17,34,17,"list(c(-90.559983, -90.578654, -90.446359, -90.445627, -90.559983, 40.630448, 40.586611, 40.584103, 40.627638, 40.630448))"
61112,il,111,100,-88.97518,ZCTA5 61112,91,42.24198,9,18,9,"list(c(-88.970291, -88.979724, -88.97943, -88.970291, 42.250281, 42.240026, 42.226842, 42.250281))"
61519,il,259,105.9,-90.08896,ZCTA5 61519,193,40.46007,17,35,18,"list(c(-90.104714, -90.119262, -90.09774, -90.104714, 40.475166, 40.451484, 40.451546, 40.475166))"
60461,il,4988,111.1,-87.69085,ZCTA5 60461,2099,41.51667,9,19,10,"list(c(-87.713287, -87.698161, -87.674329, -87.664647, -87.713287, 41.527937, 41.506164, 41.50407, 41.524227, 41.527937))"
60465,il,18379,100,-87.82892,ZCTA5 60465,4755,41.69843,9,18,9,"list(c(-87.846842, -87.845549, -87.816465, -87.811191, -87.797857, -87.798053, -87.811086, -87.846842, 41.717964, 41.688877, 41.681701, 41.680706, 41.699926, 41.70441, 41.709296, 41.717964))"
61244,il,23628,100,-90.39484,ZCTA5 61244,9356,41.52329,13,26,13,"list(list(c(-90.412998, -90.43193, -90.396585, -90.373481, -90.388766, -90.412998, 41.472294, 41.456834, 41.469401, 41.48361, 41.486224, 41.472294)), list(c(-90.461432, -90.425258, -90.398088, -90.37341, -90.358727, -90.341245, -90.317884, -90.318319, -90.356969, -90.3645657801145, -90.370997985557, -90.393806, -90.400883, -90.420583, -90.4198866339156, -90.4245346498286, -90.461432, 41.523533, 41.485749, 41.50987, 41.483755, 41.506134, 41.511379, 41.508755, 41.534371, 41.570797, 41.5795566474424, 
41.578434816367, 41.567889, 41.543593, 41.544173, 41.5574185132709, 41.552988737945, 41.523533)))"
61535,il,2082,114.3,-89.52331,ZCTA5 61535,996,40.58307,14,30,16,"list(c(-89.550818, -89.502767, -89.495481, -89.513914, -89.550818, 40.604684, 40.563491, 40.568212, 40.604436, 40.604684))"
61539,il,165,105.6,-89.76721,ZCTA5 61539,175,40.55517,18,37,19,"list(c(-89.784767, -89.784236, -89.750947, -89.784767, 40.555698, 40.5493, 40.551107, 40.555698))"
61541,il,95,106.7,-89.23495,ZCTA5 61541,96,40.98038,15,31,16,"list(c(-89.232136, -89.238104, -89.23167, -89.232136, 40.984019, 40.976743, 40.976823, 40.984019))"
61543,il,114,100,-89.97057,ZCTA5 61543,284,40.42087,19,38,19,"list(c(-89.96527, -90.029219, -89.985195, -89.905582, -89.96527, 40.443243, 40.378722, 40.392107, 40.451506, 40.443243))"
60654,il,21859,87.5,-87.63726,ZCTA5 60654,1308,41.89228,8,15,7,"list(c(-87.647727, -87.647622, -87.641366, -87.633965, -87.628004, -87.628222, -87.647727, 41.895907, 41.889049, 41.888033, 41.886985, 41.887506, 41.89752, 41.895907))"
60660,il,44972,85.7,-87.66368,ZCTA5 60660,3796,41.99123,7,13,6,"list(c(-87.680136, -87.679102, -87.674609, -87.6521416305563, -87.6556261500996, -87.679044, -87.680136, 41.997895, 41.990687, 41.983357, 41.9842338231814, 41.998232, 41.998333, 41.997895))"
60712,il,13358,85.7,-87.73324,ZCTA5 60712,5266,42.00543,7,13,6,"list(c(-87.761815, -87.727274, -87.709344, -87.709057, -87.747816, -87.761815, 42.004653, 41.99725, 41.997389, 42.011861, 42.015405, 42.004653))"
61334,il,655,107.7,-89.09846,ZCTA5 61334,803,41.14511,13,27,14,"list(c(-89.167394, -89.169594, -89.162237, -89.12912, -89.047356, -89.00934, -89.085989, -89.16262, -89.167394, 41.192301, 41.177346, 41.104008, 41.10418, 41.104787, 41.163185, 41.192281, 41.192312, 41.192301))"
61572,il,1063,123.1,-90.0368,ZCTA5 61572,921,40.80043,13,29,16,"list(c(-90.081245, -90.100521, -90.009676, -90.005174, -89.985854, -89.985351, -90.00791, -90.081245, 40.844747, 40.757093, 40.756302, 40.719756, 40.719671, 40.85178, 40.8596, 40.844747))"
61852,il,159,100,-88.0758,ZCTA5 61852,423,39.90316,17,34,17,"list(c(-88.1229, -88.084761, -88.028181, -88.056828, -88.105589, -88.1229, 39.910822, 39.865295, 39.879566, 39.937852, 39.935706, 39.910822))"
61855,il,128,112.5,-88.66088,ZCTA5 61855,155,39.92213,16,34,18,"list(c(-88.692, -88.68836, -88.650075, -88.649889, -88.692, 39.967336, 39.899514, 39.893941, 39.952358, 39.967336))"
62274,il,8302,74.1,-89.40829,ZCTA5 62274,4795,38.09179,27,47,20,"list(c(-89.505457, -89.510757, -89.445319, -89.447185, -89.4478, -89.379673, -89.354621, -89.327857, -89.297412, -89.314739, -89.315032, -89.296202, -89.31936, -89.426243, -89.443448, -89.505457, 38.115456, 38.042177, 38.040695, 37.982292, 37.953316, 37.944556, 37.951797, 38.072234, 38.060797, 38.077866, 38.185815, 38.21413, 38.213806, 38.215161, 38.183773, 38.115456))"
62801,il,20243,87,-89.14165,ZCTA5 62801,13040,38.51278,23,43,20,"list(c(-89.348088, -89.254885, -89.218264, -89.220972, -89.181989, -89.154505, -89.145423, -89.074475, -89.056181, -88.958727, -88.964515, -89.010016, -89.095603, -89.15014, -89.178914, -89.268039, -89.348088, 38.516783, 38.508556, 38.477386, 38.44037, 38.43913, 38.42355, 38.401666, 38.431031, 38.495908, 38.490589, 38.562057, 38.561712, 38.575838, 38.60549, 38.570386, 38.581367, 38.516783))"
62334,il,193,85,-91.24064,ZCTA5 62334,158,40.38791,20,37,17,"list(c(-91.257756, -91.246351, -91.24258, -91.257756, 40.402348, 40.388163, 40.403379, 40.402348))"
62353,il,4993,94.7,-90.75827,ZCTA5 62353,3436,39.97251,19,37,18,"list(c(-90.905161, -90.917124, -90.916669, -90.7993, -90.760391, -90.654276, -90.581562, -90.582544, -90.678015, -90.695865, -90.795884, -90.814781, -90.862054, -90.830349, -90.856213, -90.826131, -90.905161, 39.918388, 39.872859, 39.844927, 39.83372, 39.858883, 39.927335, 39.948486, 39.979858, 40.05275, 40.103793, 40.124787, 40.123741, 40.104809, 40.087388, 40.024805, 39.976961, 39.918388))"
62821,il,7117,62.5,-88.13266,ZCTA5 62821,8442,38.07341,32,52,20,"list(c(-88.225584, -88.277455, -88.236652, -88.153249, -88.030415, -88.012574, -88.034132, -87.9575138257932, -87.9748687883244, -88.114248, -88.148149, -88.131514, -88.187072, -88.24836, -88.225584, 38.152849, 38.05384, 38.017403, 37.974131, 37.930104, 37.977062, 38.032045, 38.089084115167, 38.1112925738379, 38.118779, 38.159171, 38.212664, 38.239204, 38.199143, 38.152849))"
61925,il,1254,111.8,-88.83624,ZCTA5 61925,816,39.72352,17,36,19,"list(c(-88.893822, -88.923365, -88.922088, -88.810944, -88.756848, -88.76756, -88.80168, -88.828205, -88.8366, -88.893822, 39.755092, 39.747393, 39.69634, 39.669889, 39.696362, 39.762242, 39.791808, 39.781675, 39.744777, 39.755092))"
61936,il,360,105.9,-88.73026,ZCTA5 61936,181,39.80135,17,35,18,"list(c(-88.745749, -88.745696, -88.707886, -88.707872, -88.745749, 39.814174, 39.799411, 39.792261, 39.814136, 39.814174))"
62856,il,309,69,-88.83619,ZCTA5 62856,319,37.95749,29,49,20,"list(c(-88.844976, -88.82643, -88.834336, -88.844976, 37.950677, 37.945911, 37.965214, 37.950677))"
61951,il,7871,100,-88.58679,ZCTA5 61951,5605,39.59392,18,36,18,"list(c(-88.67611, -88.722486, -88.707334, -88.64117, -88.565155, -88.481602, -88.43592, -88.456895, -88.472178, -88.528789, -88.54222, -88.577666, -88.67611, 39.677421, 39.579385, 39.521063, 39.506696, 39.5096, 39.520425, 39.563499, 39.593319, 39.666094, 39.674581, 39.710066, 39.667017, 39.677421))"
62864,il,23111,87,-88.9026,ZCTA5 62864,15733,38.33119,23,43,20,"list(c(-89.034233, -88.978991, -89.02271, -88.972398, -88.92066, -88.869964, -88.813813, -88.793446, -88.76581, -88.793112, -88.923537, -88.965821, -89.034233, 38.392578, 38.363066, 38.300073, 38.22575, 38.213866, 38.229366, 38.277265, 38.328617, 38.377884, 38.43145, 38.421123, 38.425159, 38.392578))"
62865,il,1988,69,-89.0788,ZCTA5 62865,1854,37.972,29,49,20,"list(c(-89.133183, -89.155106, -89.177597, -89.137582, -89.058711, -89.039927, -89.011579, -89.000908, -89.028449, -89.049709, -89.067472, -89.067511, -89.053681, -89.119545, -89.133183, 38.052216, 37.967815, 37.950311, 37.917749, 37.906639, 37.878511, 37.917966, 37.949669, 37.979698, 37.987051, 37.991662, 38.003114, 38.037668, 38.058599, 38.052216))"
62463,il,1065,94.7,-88.60536,ZCTA5 62463,1294,39.27666,19,37,18,"list(c(-88.675437, -88.590989, -88.568003, -88.544441, -88.51788, -88.561871, -88.600538, -88.656747, -88.675437, 39.259191, 39.215426, 39.229874, 39.29123, 39.345595, 39.345746, 39.287948, 39.302496, 39.259191))"
