fips,count_property,pct_major,pct_severe,state,tract
06037271901,612,0,0,06,037271901
06037271902,843,0,0,06,037271902
06037272100,1387,0,0,06,037272100
06037272201,293,0,0,06,037272201
06037272202,376,0,0,06,037272202
06037272301,639,0,0,06,037272301
06037272302,421,0,0,06,037272302
06037273100,867,0,0,06,037273100
06037273200,826,0,0,06,037273200
06037273300,717,0,0,06,037273300
06037273403,335,0,0,06,037273403
06037273404,257,0,0,06,037273404
06037273502,821,0,0,06,037273502
06037273600,917,0,0,06,037273600
06037273700,837,0,0,06,037273700
06037273800,770,0,0,06,037273800
06037273902,1398,0,0,06,037273902
06037274100,708,0,0,06,037274100
06037274202,881,0,0,06,037274202
06037275101,299,0,0,06,037275101
06037275102,587,0,0,06,037275102
06037275200,502,0,0,06,037275200
06037275311,1347,0,0,06,037275311
06037275312,59,0,0,06,037275312
06037275313,408,0,0,06,037275313
06037275400,767,0,0,06,037275400
06037275500,628,0,0,06,037275500
06037275603,918,0,0,06,037275603
06037275604,228,0,0,06,037275604
06037275605,201,0,0,06,037275605
06037276000,2144,0,0,06,037276000
06037276101,78,0,0,06,037276101
06037276102,523,0,0,06,037276102
06037276400,1524,0,0,06,037276400
06037276500,674,0,0,06,037276500
06037276601,1387,0,0,06,037276601
06037276605,55,0,0,06,037276605
06037276606,52,0,0,06,037276606
06037276607,381,0,0,06,037276607
06037276608,119,0,0,06,037276608
06037277000,2030,0,0,06,037277000
06037277100,1152,0,0,06,037277100
06037277200,296,0,0,06,037277200
06037277400,547,0,0,06,037277400
06037278001,854,0,0,06,037278001
06037278102,952,0,0,06,037278102
06037291110,474,0,0,06,037291110
06037291120,346,0,0,06,037291120
06037291130,906,0,0,06,037291130
06037291210,846,0,0,06,037291210
06037291220,564,0,0,06,037291220
06037291300,982,0,0,06,037291300
06037292001,569,0,0,06,037292001
06037292002,503,0,0,06,037292002
06037293203,470,0,0,06,037293203
06037293204,620,0,0,06,037293204
06037293205,323,0,0,06,037293205
06037293206,385,0,0,06,037293206
06037293301,808,0,0,06,037293301
06037293302,801,0,0,06,037293302
06037293304,555,0,0,06,037293304
06037293306,576,0,0,06,037293306
06037293307,218,0,0,06,037293307
06037294110,869,0,0,06,037294110
06037294120,589,0,0,06,037294120
06037294200,1075,0,0,06,037294200
06037294301,608,0,0,06,037294301
06037294302,774,0,0,06,037294302
06037294410,367,0,0,06,037294410
06037294421,256,0,0,06,037294421
06037294510,621,0,0,06,037294510
06037294520,514,0,0,06,037294520
06037294610,641,0,0,06,037294610
06037294620,790,0,0,06,037294620
06037294701,1080,0,0,06,037294701
06037294810,323,0,0,06,037294810
06037294820,321,0,0,06,037294820
06037294830,636,0,0,06,037294830
06037294900,480,0,0,06,037294900
06037295103,751,0,0,06,037295103
06037296210,471,0,0,06,037296210
06037296220,215,0,0,06,037296220
06037296300,554,0,0,06,037296300
06037296401,787,0,0,06,037296401
06037296402,1032,0,0,06,037296402
06037296500,846,0,0,06,037296500
06037296600,908,0,0,06,037296600
06037296901,592,0,0,06,037296901
06037296902,532,0,0,06,037296902
06037297001,543,0,0,06,037297001
06037297002,884,0,0,06,037297002
06037297110,585,0,0,06,037297110
06037297120,543,0,0,06,037297120
06037297201,526,0,0,06,037297201
06037297202,780,0,0,06,037297202
06037297300,452,0,0,06,037297300
06037297400,1240,0,0,06,037297400
06037297501,1044,0,0,06,037297501
06037297502,498,0,0,06,037297502
06037297601,302,0,0,06,037297601
06037297602,906,0,0,06,037297602
06037300100,2206,0,0,06,037300100
06037300200,1668,0,0,06,037300200
06037300301,2139,0,0,06,037300301
06037300400,1818,0,0,06,037300400
06037300501,1017,0,0,06,037300501
06037300503,803,0,0,06,037300503
06037300601,652,0,0,06,037300601
06037300602,1252,0,0,06,037300602
06037300701,2425,0,0,06,037300701
06037300702,2200,0,0,06,037300702
06037300800,2133,0,0,06,037300800
06037300901,2739,0,0,06,037300901
06037300902,959,0,0,06,037300902
06037301000,1176,0,0,06,037301000
06037301100,1357,0,0,06,037301100
06037301203,387,0,0,06,037301203
06037301204,229,0,0,06,037301204
06037301205,678,0,0,06,037301205
06037301206,833,0,0,06,037301206
06037301300,738,0,0,06,037301300
06037301400,1360,0,0,06,037301400
06037301501,588,0,0,06,037301501
06037301502,595,0,0,06,037301502
06037301601,1064,0,0,06,037301601
06037301602,782,0,0,06,037301602
06037301701,834,0,0,06,037301701
06037301702,728,0,0,06,037301702
06037301801,295,0,0,06,037301801
06037301802,376,0,0,06,037301802
06037301901,221,0,0,06,037301901
06037301902,422,0,0,06,037301902
06037302002,260,0,0,06,037302002
06037302003,209,0,0,06,037302003
06037302004,268,0,0,06,037302004
06037302102,1170,0,0,06,037302102
06037302103,562,0,0,06,037302103
06037302104,297,0,0,06,037302104
06037302201,353,0,0,06,037302201
06037302202,439,0,0,06,037302202
06037302301,419,0,0,06,037302301
06037302302,435,0,0,06,037302302
06037302401,823,0,0,06,037302401
06037302503,316,0,0,06,037302503
06037302504,251,0,0,06,037302504
06037302505,316,0,0,06,037302505
06037302506,569,0,0,06,037302506
06037310100,2308,0,0,06,037310100
06037310201,1029,0,0,06,037310201
06037310202,887,0,0,06,037310202
06037310300,1087,0,0,06,037310300
06037310400,1134,0,0,06,037310400
06037310501,732,0,0,06,037310501
06037310601,627,0,0,06,037310601
06037310602,513,0,0,06,037310602
06037310701,188,0,0,06,037310701
06037310703,559,0,0,06,037310703
06037310704,305,0,0,06,037310704
06037310705,189,0,0,06,037310705
06037310800,1691,0,0,06,037310800
06037310900,2367,0,0,06,037310900
06037311000,1151,0,0,06,037311000
06037311100,1275,0,0,06,037311100
06037311200,1111,0,0,06,037311200
06037311300,1492,0,0,06,037311300
06037311400,907,0,0,06,037311400
06037311500,1570,0,0,06,037311500
06037311601,660,0,0,06,037311601
06037311602,662,0,0,06,037311602
06037311700,1888,0,0,06,037311700
06037311801,504,0,0,06,037311801
06037311802,543,0,0,06,037311802
06037320101,706,0,0,06,037320101
06037320102,772,0,0,06,037320102
06037320201,544,0,0,06,037320201
06037320202,1350,0,0,06,037320202
06037320300,1583,0,0,06,037320300
06037400205,1399,0,0,06,037400205
06037400206,1898,0,0,06,037400206
06037400207,1737,0,0,06,037400207
06037400208,581,0,0,06,037400208
06037400209,1960,0,0,06,037400209
06037400304,1924,0,0,06,037400304
06037400402,1306,0,0,06,037400402
06037400403,1488,0,0,06,037400403
06037400404,1822,0,0,06,037400404
06037400501,873,0,0,06,037400501
06037400602,1061,0,0,06,037400602
06037400603,892,0,0,06,037400603
06037400605,1634,0,0,06,037400605
06037400801,1766,0,0,06,037400801
06037401001,1084,0,0,06,037401001
06037401002,1186,0,0,06,037401002
06037401101,1167,0,0,06,037401101
06037401102,851,0,0,06,037401102
06037401201,987,0,0,06,037401201
06037401202,1472,0,0,06,037401202
06037401203,1321,0,0,06,037401203
06037401303,911,0,0,06,037401303
06037401304,1990,0,0,06,037401304
06037401311,2380,0,0,06,037401311
06037401312,1128,0,0,06,037401312
06037401500,1665,0,0,06,037401500
06037401601,1105,0,0,06,037401601
06037401602,1389,0,0,06,037401602
06037401705,955,0,0,06,037401705
06037401706,742,0,0,06,037401706
06037401707,1366,0,0,06,037401707
06037401801,1322,0,0,06,037401801
06037401802,1295,0,0,06,037401802
06037401901,171,0,0,06,037401901
06037401902,1510,0,0,06,037401902
06037402001,763,0,0,06,037402001
06037402002,1058,0,0,06,037402002
06037402101,1035,0,0,06,037402101
06037402102,1205,0,0,06,037402102
06037402200,2101,0,0,06,037402200
06037402301,1030,0,0,06,037402301
06037402303,767,0,0,06,037402303
06037402304,497,0,0,06,037402304
06037402403,620,0,0,06,037402403
06037402404,36,0,0,06,037402404
06037402405,662,0,0,06,037402405
06037402406,957,0,0,06,037402406
06037402501,708,0,0,06,037402501
06037402503,562,0,0,06,037402503
06037402504,436,0,0,06,037402504
06037402601,728,0,0,06,037402601
06037402602,1029,0,0,06,037402602
06037402702,812,0,0,06,037402702
06037402703,1104,0,0,06,037402703
06037402705,859,0,0,06,037402705
06037402706,913,0,0,06,037402706
06037402801,874,0,0,06,037402801
06037402803,480,0,0,06,037402803
06037402804,495,0,0,06,037402804
06037402902,1134,0,0,06,037402902
06037402903,829,0,0,06,037402903
06037402904,841,0,0,06,037402904
06037403000,1501,0,0,06,037403000
06037403305,581,0,0,06,037403305
06037403316,1465,0,0,06,037403316
06037403317,1612,0,0,06,037403317
06037403318,1915,0,0,06,037403318
06037403319,800,0,0,06,037403319
06037403320,1508,0,0,06,037403320
06037403321,1595,0,0,06,037403321
06037403323,1097,0,0,06,037403323
06037403324,1763,0,0,06,037403324
06037403325,1491,0,0,06,037403325
06037403326,736,0,0,06,037403326
06037403327,1293,0,0,06,037403327
06037403328,1394,0,0,06,037403328
06037403401,1671,0,0,06,037403401
06037403402,1150,0,0,06,037403402
06037403403,1622,0,0,06,037403403
06037403404,826,0,0,06,037403404
06037403407,923,0,0,06,037403407
06037403408,1896,0,0,06,037403408
06037403409,1190,0,0,06,037403409
06037403500,533,0,0,06,037403500
06037403601,1883,0,0,06,037403601
06037403702,1152,0,0,06,037403702
06037403703,1354,0,0,06,037403703
06037403721,1370,0,0,06,037403721
06037403722,1009,0,0,06,037403722
06037403801,1194,0,0,06,037403801
06037403802,851,0,0,06,037403802
06037403901,947,0,0,06,037403901
06037403902,1143,0,0,06,037403902
06037404000,936,0,0,06,037404000
06037404100,1167,0,0,06,037404100
06037404201,470,0,0,06,037404201
06037404203,538,0,0,06,037404203
06037404301,1031,0,0,06,037404301
06037404302,523,0,0,06,037404302
06037404401,831,0,0,06,037404401
06037404402,1198,0,0,06,037404402
06037404501,415,0,0,06,037404501
06037404503,507,0,0,06,037404503
06037404504,468,0,0,06,037404504
06037404600,1078,0,0,06,037404600
06037404701,1054,0,0,06,037404701
06037404702,797,0,0,06,037404702
06037404703,542,0,0,06,037404703
06037404804,755,0,0,06,037404804
06037404805,354,0,0,06,037404805
06037404806,979,0,0,06,037404806
06037404901,1035,0,0,06,037404901
06037404902,879,0,0,06,037404902
06037404903,608,0,0,06,037404903
06037405001,1369,0,0,06,037405001
06037405002,751,0,0,06,037405002
06037405101,1138,0,0,06,037405101
06037405102,676,0,0,06,037405102
06037405201,968,0,0,06,037405201
06037405202,885,0,0,06,037405202
06037405203,725,0,0,06,037405203
06037405301,510,0,0,06,037405301
06037405302,1270,0,0,06,037405302
06037405400,1237,0,0,06,037405400
06037405500,1685,0,0,06,037405500
06037405600,1504,0,0,06,037405600
06037405701,745,0,0,06,037405701
06037405702,982,0,0,06,037405702
06037405800,1517,0,0,06,037405800
06037405900,1000,0,0,06,037405900
06037406000,1445,0,0,06,037406000
06037406101,1027,0,0,06,037406101
06037406103,1605,0,0,06,037406103
06037406201,416,0,0,06,037406201
06037406300,1492,0,0,06,037406300
06037406413,2079,0,0,06,037406413
06037406500,1690,0,0,06,037406500
06037406601,1380,0,0,06,037406601
06037406602,1166,0,0,06,037406602
06037406701,699,0,0,06,037406701
06037406702,1229,0,0,06,037406702
06037406801,1244,0,0,06,037406801
06037406903,1603,0,0,06,037406903
06037407001,1045,0,0,06,037407001
06037407002,903,0,0,06,037407002
06037407101,931,0,0,06,037407101
06037407102,943,0,0,06,037407102
06037407201,588,0,0,06,037407201
06037407202,807,0,0,06,037407202
06037407301,1027,0,0,06,037407301
06037407302,742,0,0,06,037407302
06037407400,586,0,0,06,037407400
06037407501,804,0,0,06,037407501
06037407502,755,0,0,06,037407502
06037407601,544,0,0,06,037407601
06037407602,875,0,0,06,037407602
06037407701,740,0,0,06,037407701
06037407702,1770,0,0,06,037407702
06037407801,1050,0,0,06,037407801
06037407802,833,0,0,06,037407802
06037407901,854,0,0,06,037407901
06037407902,459,0,0,06,037407902
06037408003,1054,0,0,06,037408003
06037408004,307,0,0,06,037408004
06037408005,1178,0,0,06,037408005
06037408006,639,0,0,06,037408006
06037408133,870,0,0,06,037408133
06037408134,689,0,0,06,037408134
06037408135,1240,0,0,06,037408135
06037408136,921,0,0,06,037408136
06037408137,406,0,0,06,037408137
06037408138,687,0,0,06,037408138
06037408139,755,0,0,06,037408139
06037408140,684,0,0,06,037408140
06037408141,958,0,0,06,037408141
06037408212,1332,0,0,06,037408212
06037408213,844,0,0,06,037408213
06037408301,1383,0,0,06,037408301
06037408302,1113,0,0,06,037408302
06037408303,1195,0,0,06,037408303
06037408401,1024,0,0,06,037408401
06037408402,1581,0,0,06,037408402
06037408503,2089,0,0,06,037408503
06037408504,1135,0,0,06,037408504
06037408505,796,0,0,06,037408505
06037408623,616,0,0,06,037408623
06037408624,879,0,0,06,037408624
06037408625,1273,0,0,06,037408625
06037408626,1018,0,0,06,037408626
06037408627,958,0,0,06,037408627
06037408628,1224,0,0,06,037408628
06037408629,1030,0,0,06,037408629
06037408631,1387,0,0,06,037408631
06037408703,2138,0,0,06,037408703
06037408705,1440,0,0,06,037408705
06037408707,2096,0,0,06,037408707
06037408722,1298,0,0,06,037408722
06037408724,212,0,0,06,037408724
06037408725,1501,0,0,06,037408725
06037408800,938,0,0,06,037408800
06037408900,1507,0,0,06,037408900
06037409000,1540,0,0,06,037409000
06037409100,1289,0,0,06,037409100
06037430003,1675,0,0,06,037430003
06037430004,713,0,0,06,037430004
06037430005,1153,0,0,06,037430005
06037430101,981,0,0,06,037430101
06037430102,983,0,0,06,037430102
06037430200,426,0,0,06,037430200
06037430301,1850,0,0,06,037430301
06037430302,1900,0,0,06,037430302
06037430400,1601,0,0,06,037430400
06037430501,1824,0,0,06,037430501
06037430502,2074,0,0,06,037430502
06037430600,1569,0,0,06,037430600
06037430701,1489,0,0,06,037430701
06037430721,631,0,0,06,037430721
06037430723,194,0,0,06,037430723
06037430724,218,0,0,06,037430724
06037430801,1021,0,0,06,037430801
06037430802,1283,0,0,06,037430802
06037430803,1710,0,0,06,037430803
06037430901,847,0,0,06,037430901
06037430902,863,0,0,06,037430902
06037431002,941,0,0,06,037431002
06037431003,730,0,0,06,037431003
06037431004,818,0,0,06,037431004
06037431100,1795,0,0,06,037431100
06037431200,1366,0,0,06,037431200
06037431300,725,0,0,06,037431300
06037431400,1135,0,0,06,037431400
06037431501,788,0,0,06,037431501
06037431502,1284,0,0,06,037431502
06037431600,1263,0,0,06,037431600
06037431701,1962,0,0,06,037431701
06037431800,1135,0,0,06,037431800
06037431900,853,0,0,06,037431900
06037432001,678,0,0,06,037432001
06037432002,1408,0,0,06,037432002
06037432101,1116,0,0,06,037432101
06037432102,1701,0,0,06,037432102
06037432201,962,0,0,06,037432201
06037432202,1008,0,0,06,037432202
06037432300,1007,0,0,06,037432300
06037432401,586,0,0,06,037432401
06037432402,984,0,0,06,037432402
06037432501,914,0,0,06,037432501
06037432502,869,0,0,06,037432502
06037432601,1210,0,0,06,037432601
06037432602,1041,0,0,06,037432602
06037432700,1162,0,0,06,037432700
06037432801,326,0,0,06,037432801
06037432802,383,0,0,06,037432802
06037432901,859,0,0,06,037432901
06037432902,835,0,0,06,037432902
06037433103,1168,0,0,06,037433103
06037433200,1202,0,0,06,037433200
06037433302,238,0,0,06,037433302
06037433304,470,0,0,06,037433304
06037433305,394,0,0,06,037433305
06037433306,349,0,0,06,037433306
06037433307,540,0,0,06,037433307
06037433402,508,0,0,06,037433402
06037433403,484,0,0,06,037433403
06037433505,622,0,0,06,037433505
06037433506,861,0,0,06,037433506
06037433601,1051,0,0,06,037433601
06037433602,559,0,0,06,037433602
06037433803,941,0,0,06,037433803
06037433804,812,0,0,06,037433804
06037433901,539,0,0,06,037433901
06037433903,876,0,0,06,037433903
06037434001,591,0,0,06,037434001
06037434003,646,0,0,06,037434003
06037434004,531,0,0,06,037434004
06037434100,1546,0,0,06,037434100
06037460001,836,0,0,06,037460001
06037460002,1174,0,0,06,037460002
06037460101,2449,0,0,06,037460101
06037460200,1952,0,0,06,037460200
06037460301,1815,0,0,06,037460301
06037460302,1338,0,0,06,037460302
06037460401,375,0,0,06,037460401
06037460501,2086,0,0,06,037460501
06037460502,1668,0,0,06,037460502
06037460601,1905,0,0,06,037460601
06037460700,2007,0,0,06,037460700
06037460800,1628,0,0,06,037460800
06037460900,1733,0,0,06,037460900
06037461000,1575,0,0,06,037461000
06037461100,1308,0,0,06,037461100
06037461200,1658,0,0,06,037461200
06037461300,1876,0,0,06,037461300
06037461400,809,0,0,06,037461400
06037461501,1009,0,0,06,037461501
06037461502,932,0,0,06,037461502
06037461600,1037,0,0,06,037461600
06037461700,409,0,0,06,037461700
06037461901,557,0,0,06,037461901
06037461902,195,0,0,06,037461902
06037462001,505,0,0,06,037462001
06037462002,355,0,0,06,037462002
06037462100,965,0,0,06,037462100
06037462201,319,0,0,06,037462201
06037462202,192,0,0,06,037462202
06037462301,532,0,0,06,037462301
06037462302,380,0,0,06,037462302
06037462400,1263,0,0,06,037462400
06037462500,2018,0,0,06,037462500
06037462600,805,0,0,06,037462600
06037462700,1289,0,0,06,037462700
06037462800,775,0,0,06,037462800
06037462900,1602,0,0,06,037462900
06037463000,704,0,0,06,037463000
06037463103,2100,0,0,06,037463103
06037463200,991,0,0,06,037463200
06037463300,645,0,0,06,037463300
06037463400,1232,0,0,06,037463400
06037463500,655,0,0,06,037463500
06037463601,417,0,0,06,037463601
06037463602,310,0,0,06,037463602
06037463700,674,0,0,06,037463700
06037463800,1787,0,0,06,037463800
06037463900,850,0,0,06,037463900
06037464000,1640,0,0,06,037464000
06037464101,1072,0,0,06,037464101
06037464102,1555,0,0,06,037464102
06037464200,2101,0,0,06,037464200
06037480002,1180,0,0,06,037480002
06037480011,940,0,0,06,037480011
06037480012,1127,0,0,06,037480012
06037480101,1052,0,0,06,037480101
06037480102,1127,0,0,06,037480102
06037480201,1413,0,0,06,037480201
06037480202,936,0,0,06,037480202
06037480302,811,0,0,06,037480302
06037480303,385,0,0,06,037480303
06037480304,335,0,0,06,037480304
06037480400,1101,0,0,06,037480400
06037480500,1599,0,0,06,037480500
06037480601,409,0,0,06,037480601
06037480602,894,0,0,06,037480602
06037480702,1490,0,0,06,037480702
06037480703,975,0,0,06,037480703
06037480704,793,0,0,06,037480704
06037480802,1167,0,0,06,037480802
06037480803,1052,0,0,06,037480803
06037480804,604,0,0,06,037480804
06037480901,595,0,0,06,037480901
06037480902,478,0,0,06,037480902
06037480903,541,0,0,06,037480903
06037481001,702,0,0,06,037481001
06037481002,762,0,0,06,037481002
06037481101,501,0,0,06,037481101
06037481102,372,0,0,06,037481102
06037481103,1258,0,0,06,037481103
06037481201,753,0,0,06,037481201
06037481203,1302,0,0,06,037481203
06037481300,788,0,0,06,037481300
06037481401,1065,0,0,06,037481401
06037481403,661,0,0,06,037481403
06037481404,896,0,0,06,037481404
06037481500,1123,0,0,06,037481500
06037481603,614,0,0,06,037481603
06037481604,566,0,0,06,037481604
06037481605,626,0,0,06,037481605
06037481606,741,0,0,06,037481606
06037481711,268,0,0,06,037481711
06037481712,653,0,0,06,037481712
06037481713,323,0,0,06,037481713
06037481714,308,0,0,06,037481714
06037481800,891,0,0,06,037481800
06037481901,1743,0,0,06,037481901
06037481902,777,0,0,06,037481902
06037482001,963,0,0,06,037482001
06037482002,1776,0,0,06,037482002
06037482101,1059,0,0,06,037482101
06037482102,962,0,0,06,037482102
06037482201,555,0,0,06,037482201
06037482202,494,0,0,06,037482202
06037482301,799,0,0,06,037482301
06037482303,868,0,0,06,037482303
06037482304,434,0,0,06,037482304
06037482401,700,0,0,06,037482401
06037482403,623,0,0,06,037482403
06037482404,780,0,0,06,037482404
06037482502,591,0,0,06,037482502
06037482503,649,0,0,06,037482503
06037482521,1468,0,0,06,037482521
06037482522,591,0,0,06,037482522
06037482600,2165,0,0,06,037482600
06037482701,1121,0,0,06,037482701
06037482702,815,0,0,06,037482702
06037482801,1330,0,0,06,037482801
06037500100,1437,0,0,06,037500100
06037500202,1654,0,0,06,037500202
06037500203,1352,0,0,06,037500203
06037500204,889,0,0,06,037500204
06037500300,867,0,0,06,037500300
06037500402,903,0,0,06,037500402
06037500403,1216,0,0,06,037500403
06037500404,1092,0,0,06,037500404
06037500500,403,0,0,06,037500500
06037500600,1261,0,0,06,037500600
06037500700,1615,0,0,06,037500700
06037500800,1255,0,0,06,037500800
06037500900,1170,0,0,06,037500900
06037501001,643,0,0,06,037501001
06037501002,1403,0,0,06,037501002
06037501200,1209,0,0,06,037501200
06037501301,947,0,0,06,037501301
06037501302,969,0,0,06,037501302
06037501400,821,0,0,06,037501400
06037501501,857,0,0,06,037501501
06037501503,784,0,0,06,037501503
06037501504,574,0,0,06,037501504
06037501600,1909,0,0,06,037501600
06037501700,1105,0,0,06,037501700
06037501802,766,0,0,06,037501802
06037501803,565,0,0,06,037501803
06037501804,356,0,0,06,037501804
06037501900,1448,0,0,06,037501900
06037502003,648,0,0,06,037502003
06037502004,836,0,0,06,037502004
06037502005,1006,0,0,06,037502005
06037502100,1186,0,0,06,037502100
06037502200,1399,0,0,06,037502200
06037502303,1718,0,0,06,037502303
06037502401,1057,0,0,06,037502401
06037502402,987,0,0,06,037502402
06037502500,946,0,0,06,037502500
06037502602,914,0,0,06,037502602
06037502603,873,0,0,06,037502603
06037502604,996,0,0,06,037502604
06037502700,2271,0,0,06,037502700
06037502801,1719,0,0,06,037502801
06037502901,1382,0,0,06,037502901
06037503000,884,0,0,06,037503000
06037503103,1005,0,0,06,037503103
06037503104,468,0,0,06,037503104
06037503105,582,0,0,06,037503105
06037503106,814,0,0,06,037503106
06037503201,1155,0,0,06,037503201
06037503202,935,0,0,06,037503202
06037503301,1141,0,0,06,037503301
06037503302,1186,0,0,06,037503302
06037503401,1826,0,0,06,037503401
06037503402,1309,0,0,06,037503402
06037503501,1292,0,0,06,037503501
06037503502,1147,0,0,06,037503502
06037503601,1226,0,0,06,037503601
06037503602,1334,0,0,06,037503602
06037503701,1065,0,0,06,037503701
06037503702,1408,0,0,06,037503702
06037503704,1064,0,0,06,037503704
06037503705,919,0,0,06,037503705
06037503801,1025,0,0,06,037503801
06037503802,1342,0,0,06,037503802
06037503901,882,0,0,06,037503901
06037503902,1667,0,0,06,037503902
06037504001,1008,0,0,06,037504001
06037504002,1509,0,0,06,037504002
06037504101,1091,0,0,06,037504101
06037504200,1579,0,0,06,037504200
06037530005,1484,0,0,06,037530005
06037530006,418,0,0,06,037530006
06037530007,1956,0,0,06,037530007
06037530101,788,0,0,06,037530101
06037530102,1087,0,0,06,037530102
06037530202,1147,0,0,06,037530202
06037530203,500,0,0,06,037530203
06037530204,646,0,0,06,037530204
06037530301,496,0,0,06,037530301
06037530302,1146,0,0,06,037530302
06037530400,685,0,0,06,037530400
06037530500,810,0,0,06,037530500
06037530603,1049,0,0,06,037530603
06037530700,576,0,0,06,037530700
06037530801,1004,0,0,06,037530801
06037530802,813,0,0,06,037530802
06037530901,513,0,0,06,037530901
06037530902,576,0,0,06,037530902
06037531000,901,0,0,06,037531000
06037531101,692,0,0,06,037531101
06037531102,397,0,0,06,037531102
06037531201,599,0,0,06,037531201
06037531202,540,0,0,06,037531202
06037531301,630,0,0,06,037531301
06037531302,925,0,0,06,037531302
06037531502,431,0,0,06,037531502
06037531503,375,0,0,06,037531503
06037531504,573,0,0,06,037531504
06037531602,612,0,0,06,037531602
06037531603,451,0,0,06,037531603
06037531604,433,0,0,06,037531604
06037531701,826,0,0,06,037531701
06037531702,768,0,0,06,037531702
06037531800,727,0,0,06,037531800
06037531901,1120,0,0,06,037531901
06037531902,895,0,0,06,037531902
06037532001,714,0,0,06,037532001
06037532002,437,0,0,06,037532002
06037532101,869,0,0,06,037532101
06037532102,826,0,0,06,037532102
06037532200,980,0,0,06,037532200
06037532302,1254,0,0,06,037532302
06037532303,1738,0,0,06,037532303
06037532304,1127,0,0,06,037532304
06037532500,680,0,0,06,037532500
06037532605,338,0,0,06,037532605
06037532606,299,0,0,06,037532606
06037532607,720,0,0,06,037532607
06037532700,473,0,0,06,037532700
06037532800,659,0,0,06,037532800
06037532900,865,0,0,06,037532900
06037533001,563,0,0,06,037533001
06037533002,366,0,0,06,037533002
06037533103,314,0,0,06,037533103
06037533104,292,0,0,06,037533104
06037533105,198,0,0,06,037533105
06037533108,639,0,0,06,037533108
06037533201,384,0,0,06,037533201
06037533204,691,0,0,06,037533204
06037533300,340,0,0,06,037533300
06037533401,651,0,0,06,037533401
06037533402,536,0,0,06,037533402
06037533403,464,0,0,06,037533403
06037533501,397,0,0,06,037533501
06037533504,463,0,0,06,037533504
06037533601,540,0,0,06,037533601
06037533602,641,0,0,06,037533602
06037533603,779,0,0,06,037533603
06037533701,477,0,0,06,037533701
06037533702,388,0,0,06,037533702
06037533703,509,0,0,06,037533703
06037533803,775,0,0,06,037533803
06037533804,541,0,0,06,037533804
06037533805,479,0,0,06,037533805
06037533806,381,0,0,06,037533806
06037533901,562,0,0,06,037533901
06037533902,391,0,0,06,037533902
06037534001,593,0,0,06,037534001
06037534002,587,0,0,06,037534002
06037534101,319,0,0,06,037534101
06037534102,530,0,0,06,037534102
06037534201,316,0,0,06,037534201
06037534202,464,0,0,06,037534202
06037534203,335,0,0,06,037534203
06037534301,339,0,0,06,037534301
06037534302,268,0,0,06,037534302
06037534403,317,0,0,06,037534403
06037534404,251,0,0,06,037534404
06037534405,230,0,0,06,037534405
06037534406,223,0,0,06,037534406
06037534501,843,0,0,06,037534501
06037534502,701,0,0,06,037534502
06037534700,821,0,0,06,037534700
06037534802,512,0,0,06,037534802
06037534803,813,0,0,06,037534803
06037534804,571,0,0,06,037534804
06037534900,886,0,0,06,037534900
06037535001,624,0,0,06,037535001
06037535002,532,0,0,06,037535002
06037535101,1178,0,0,06,037535101
06037535102,760,0,0,06,037535102
06037535200,993,0,0,06,037535200
06037535300,1164,0,0,06,037535300
06037535400,690,0,0,06,037535400
06037535501,453,0,0,06,037535501
06037535502,611,0,0,06,037535502
06037535503,330,0,0,06,037535503
06037535603,469,0,0,06,037535603
06037535604,651,0,0,06,037535604
06037535605,511,0,0,06,037535605
06037535606,237,0,0,06,037535606
06037535607,811,0,0,06,037535607
06037535701,976,0,0,06,037535701
06037535702,902,0,0,06,037535702
06037535802,1087,0,0,06,037535802
06037535803,516,0,0,06,037535803
06037535804,689,0,0,06,037535804
06037535901,1115,0,0,06,037535901
06037535902,1387,0,0,06,037535902
06037536000,615,0,0,06,037536000
06037536102,1077,0,0,06,037536102
06037536103,1099,0,0,06,037536103
06037536104,932,0,0,06,037536104
06037536201,903,0,0,06,037536201
06037536202,898,0,0,06,037536202
06037540000,1004,0,0,06,037540000
06037540101,1217,0,0,06,037540101
06037540102,1334,0,0,06,037540102
06037540201,261,0,0,06,037540201
06037540202,611,0,0,06,037540202
06037540203,648,0,0,06,037540203
06037540300,1100,0,0,06,037540300
06037540400,448,0,0,06,037540400
06037540501,908,0,0,06,037540501
06037540502,526,0,0,06,037540502
06037540600,597,0,0,06,037540600
06037540700,667,0,0,06,037540700
06037540800,1438,0,0,06,037540800
06037540901,1004,0,0,06,037540901
06037540902,1473,0,0,06,037540902
06037541003,1636,0,0,06,037541003
06037541100,779,0,0,06,037541100
06037541200,1782,0,0,06,037541200
06037541300,1436,0,0,06,037541300
06037541401,550,0,0,06,037541401
06037541402,741,0,0,06,037541402
06037541500,974,0,0,06,037541500
06037541603,584,0,0,06,037541603
06037541604,780,0,0,06,037541604
06037541605,998,0,0,06,037541605
06037541606,322,0,0,06,037541606
06037541700,1228,0,0,06,037541700
06037541801,778,0,0,06,037541801
06037541802,926,0,0,06,037541802
06037542000,962,0,0,06,037542000
06037542103,689,0,0,06,037542103
06037542104,585,0,0,06,037542104
06037542105,686,0,0,06,037542105
06037542106,567,0,0,06,037542106
06037542200,1233,0,0,06,037542200
06037542401,1193,0,0,06,037542401
06037542402,767,0,0,06,037542402
06037542501,680,0,0,06,037542501
