fips,count_property,count_heatfactor1,count_heatfactor2,count_heatfactor3,count_heatfactor4,count_heatfactor5,count_heatfactor6,count_heatfactor7,count_heatfactor8,count_heatfactor9,count_heatfactor10
28422,12350,0,0,0,0,0,0,0,20,12083,247
28423,2197,0,0,0,0,0,0,15,2181,1,0
28424,72,0,0,0,0,0,0,0,72,0,0
28425,8370,0,0,0,0,0,0,350,7599,421,0
28428,5341,0,0,0,0,0,0,0,0,2488,2853
28429,4842,0,0,0,0,0,0,0,262,4580,0
28430,1602,0,0,0,0,0,0,1408,194,0,0
28431,5712,0,0,0,0,0,0,4538,1174,0,0
28432,1593,0,0,0,0,0,0,663,930,0,0
28433,4877,0,0,0,0,0,0,3772,1105,0,0
28434,1724,0,0,0,0,0,0,540,1184,0,0
28435,2497,0,0,0,0,0,0,21,2309,167,0
28436,1927,0,0,0,0,0,0,0,1753,174,0
28438,1884,0,0,0,0,0,0,1209,675,0,0
28439,1489,0,0,0,0,0,0,1271,218,0,0
28441,3462,0,0,0,0,0,0,2472,990,0,0
28442,1848,0,0,0,0,0,0,374,1474,0,0
28443,16702,0,0,0,0,0,0,0,515,16184,3
28444,2528,0,0,0,0,0,0,1259,1269,0,0
28445,12906,0,0,0,0,0,0,0,773,12129,4
28447,1496,0,0,0,0,0,0,370,1126,0,0
28448,1336,0,0,0,0,0,0,43,1292,1,0
28449,1942,0,0,0,0,0,0,0,0,89,1853
28450,2824,0,0,0,0,0,0,190,2634,0,0
28451,24561,0,0,0,0,0,0,0,1826,21770,965
28452,535,0,0,0,0,0,0,0,79,456,0
28453,2952,0,0,0,0,0,2,2548,402,0,0
28454,3096,0,0,0,0,0,0,1,3093,2,0
28455,2050,0,0,0,0,0,0,19,1992,39,0
28456,3442,0,0,0,0,0,0,76,3310,56,0
28457,7221,0,0,0,0,0,0,4,3610,3607,0
28458,4977,0,0,0,0,0,0,3276,1701,0,0
28460,11994,0,0,0,0,0,0,0,740,11254,0
28461,23884,0,0,0,0,0,0,0,4,19809,4071
28462,21167,0,0,0,0,0,0,0,18,16318,4831
28463,6726,0,0,0,0,0,0,2513,4105,108,0
28464,1553,0,0,0,0,0,0,999,554,0,0
28465,12185,0,0,0,0,0,0,0,0,8875,3310
28466,8250,0,0,0,0,0,0,2692,5558,0,0
28467,10506,0,0,0,0,0,0,0,207,10254,45
28468,6401,0,0,0,0,0,0,0,47,4797,1557
28469,12676,0,0,0,0,0,0,0,31,9041,3604
28470,11870,0,0,0,0,0,0,0,32,11616,222
28472,14916,0,0,0,0,0,0,5981,8935,0,0
28478,4383,0,0,0,0,0,0,2057,2326,0,0
28479,4918,0,0,0,0,0,0,0,4,4277,637
28480,1899,0,0,0,0,0,0,0,0,1898,1
28501,11850,0,0,0,0,0,0,2435,9415,0,0
28504,12067,0,0,0,0,0,1,6638,5428,0,0
28508,1372,0,0,0,0,0,7,1193,172,0,0
28510,2593,0,0,0,0,0,0,0,168,2425,0
28511,689,0,0,0,0,0,0,0,4,684,1
28512,7252,0,0,0,0,0,0,0,0,5717,1535
28513,6243,0,0,0,0,0,0,667,5576,0,0
28515,2447,0,0,0,0,0,0,0,56,2390,1
28516,10792,0,0,0,0,0,0,0,236,8534,2022
28518,5710,0,0,0,0,0,0,1784,3926,0,0
28519,363,0,0,0,0,0,0,0,46,317,0
28520,542,0,0,0,0,0,0,0,8,533,1
28521,2030,0,0,0,0,0,0,541,1489,0,0
28523,2116,0,0,0,0,0,0,0,2115,1,0
28524,471,0,0,0,0,0,0,0,1,470,0
28525,2114,0,0,0,0,0,0,1641,473,0,0
28526,2262,0,0,0,0,0,0,326,1936,0,0
28527,992,0,0,0,0,0,0,0,795,197,0
28528,618,0,0,0,0,0,0,0,1,617,0
28529,2116,0,0,0,0,0,0,0,305,1811,0
28530,5058,0,0,0,0,0,0,722,4336,0,0
28531,1764,0,0,0,0,0,0,0,296,1462,6
28532,9203,0,0,0,0,0,0,0,1893,7310,0
28537,349,0,0,0,0,0,0,0,0,349,0
28538,1355,0,0,0,0,0,0,960,395,0,0
28539,8689,0,0,0,0,0,0,0,4194,4495,0
28540,21856,0,0,0,0,0,0,0,17192,4664,0
28544,2368,0,0,0,0,0,0,0,2042,326,0
28546,17984,0,0,0,0,0,0,0,12141,5843,0
28547,3,0,0,0,0,0,0,0,3,0,0
28551,8921,0,0,0,0,0,114,7810,997,0,0
28552,491,0,0,0,0,0,0,0,0,491,0
28553,515,0,0,0,0,0,0,0,1,514,0
28554,131,0,0,0,0,0,0,80,51,0,0
28555,3658,0,0,0,0,0,0,0,3611,47,0
28556,1636,0,0,0,0,0,0,0,7,1629,0
28557,9450,0,0,0,0,0,0,0,0,6635,2815
28560,18355,0,0,0,0,0,0,0,7011,11344,0
28562,21127,0,0,0,0,0,0,0,11899,9228,0
28570,12625,0,0,0,0,0,0,0,328,12005,292
28571,5076,0,0,0,0,0,0,0,55,5021,0
28572,4990,0,0,0,0,0,0,3157,1833,0,0
28573,1970,0,0,0,0,0,0,0,1968,2,0
28574,10384,0,0,0,0,0,0,517,9865,2,0
28575,728,0,0,0,0,0,0,0,111,617,0
28577,445,0,0,0,0,0,0,0,1,444,0
28578,2984,0,0,0,0,0,82,2714,188,0,0
28579,571,0,0,0,0,0,0,0,4,567,0
28580,6829,0,0,0,0,0,73,5728,1028,0,0
28581,279,0,0,0,0,0,0,0,1,278,0
28582,1428,0,0,0,0,0,0,0,1231,197,0
28583,1155,0,0,0,0,0,0,0,0,1155,0
28584,9332,0,0,0,0,0,0,0,1797,7528,7
28585,3794,0,0,0,0,0,0,678,3116,0,0
28586,5516,0,0,0,0,0,0,0,4867,649,0
28587,464,0,0,0,0,0,0,0,0,464,0
28589,178,0,0,0,0,0,0,0,0,178,0
28590,12353,0,0,0,0,0,0,953,11400,0,0
28594,7497,0,0,0,0,0,0,0,72,7212,213
28601,24331,0,0,0,1,22680,1650,0,0,0,0
28602,15953,0,0,0,268,14732,951,2,0,0,0
28604,15578,14552,994,32,0,0,0,0,0,0,0
28605,6086,6027,57,1,1,0,0,0,0,0,0
28606,1787,0,1,87,1083,616,0,0,0,0,0
28607,18727,12551,5902,274,0,0,0,0,0,0,0
28609,4603,0,0,0,0,4490,113,0,0,0,0
28610,6173,0,0,0,0,5947,226,0,0,0,0
28611,1709,213,175,123,721,476,1,0,0,0,0
28612,9762,0,36,780,1737,7206,3,0,0,0,0
28613,11795,0,0,0,0,10743,1052,0,0,0,0
28615,2863,2011,851,1,0,0,0,0,0,0,0
28616,461,349,112,0,0,0,0,0,0,0,0
28617,3161,71,2925,165,0,0,0,0,0,0,0
28618,3028,499,1062,1298,169,0,0,0,0,0,0
28619,702,0,0,0,2,700,0,0,0,0,0
28621,6624,0,0,14,2870,3640,100,0,0,0,0
28622,2836,2245,586,5,0,0,0,0,0,0,0
28623,1738,13,1658,67,0,0,0,0,0,0,0
28624,2083,0,21,444,1135,483,0,0,0,0,0
28625,21680,0,0,6,899,20014,761,0,0,0,0
28626,4161,1649,2512,0,0,0,0,0,0,0,0
28627,1300,65,1224,11,0,0,0,0,0,0,0
28628,282,0,0,0,0,275,7,0,0,0,0
28629,99,23,74,2,0,0,0,0,0,0,0
28630,11968,0,0,0,262,11648,58,0,0,0,0
28631,1844,199,1629,16,0,0,0,0,0,0,0
28634,3900,0,0,0,98,3801,1,0,0,0,0
28635,2592,0,6,197,2342,47,0,0,0,0,0
28636,3770,0,0,6,905,2859,0,0,0,0,0
28637,1012,0,0,0,5,1004,3,0,0,0,0
28638,6257,0,0,1,490,5754,12,0,0,0,0
28640,5524,707,4462,355,0,0,0,0,0,0,0
28642,3985,0,0,2,1009,2962,12,0,0,0,0
28643,4294,1509,2620,165,0,0,0,0,0,0,0
28644,2716,935,1697,84,0,0,0,0,0,0,0
28645,30730,179,769,962,9532,18983,304,1,0,0,0
28646,1504,1467,5,32,0,0,0,0,0,0,0
28647,150,126,24,0,0,0,0,0,0,0,0
28649,1310,1,52,622,626,9,0,0,0,0,0
28650,7192,0,0,0,88,5325,1778,1,0,0,0
28651,5123,148,469,1000,2841,664,1,0,0,0,0
28652,39,37,2,0,0,0,0,0,0,0,0
28654,3081,0,32,977,1301,771,0,0,0,0,0
28655,32344,0,291,231,2682,28225,915,0,0,0,0
28657,12390,10614,1649,122,5,0,0,0,0,0,0
28658,14769,0,0,0,1,12470,2298,0,0,0,0
28659,12346,0,0,88,7630,4391,237,0,0,0,0
28660,1454,0,0,0,139,1315,0,0,0,0,0
28662,162,162,0,0,0,0,0,0,0,0,0
28663,1664,7,1601,56,0,0,0,0,0,0,0
28665,2892,90,330,959,1291,222,0,0,0,0,0
28666,146,0,0,0,1,145,0,0,0,0,0
28667,342,0,0,0,0,339,3,0,0,0,0
28668,1413,497,877,39,0,0,0,0,0,0,0
28669,2180,0,0,6,1783,391,0,0,0,0,0
28670,2024,0,0,9,1136,879,0,0,0,0,0
28671,308,0,0,0,0,307,1,0,0,0,0
28672,96,3,78,15,0,0,0,0,0,0,0
28673,4881,0,0,0,5,3914,962,0,0,0,0
28675,6493,813,5327,353,0,0,0,0,0,0,0
28676,2290,0,0,0,1935,355,0,0,0,0,0
28677,20901,0,0,0,0,19378,1521,2,0,0,0
28678,3574,0,0,0,16,3558,0,0,0,0,0
28679,2132,420,1647,65,0,0,0,0,0,0,0
28681,16908,0,0,86,2552,14240,30,0,0,0,0
28682,1156,0,0,0,0,950,206,0,0,0,0
28683,1290,1,17,76,1167,29,0,0,0,0,0
28684,3321,2569,752,0,0,0,0,0,0,0,0
28685,2318,4,5,516,1741,52,0,0,0,0,0
28689,1508,0,0,9,985,514,0,0,0,0,0
28690,5866,0,0,189,905,4742,30,0,0,0,0
28692,4088,1669,2339,80,0,0,0,0,0,0,0
28693,2015,518,1325,172,0,0,0,0,0,0,0
28694,11399,3353,7594,452,0,0,0,0,0,0,0
28697,8383,0,0,166,2670,5425,122,0,0,0,0
28698,2332,1503,828,1,0,0,0,0,0,0,0
28701,2274,0,0,247,2027,0,0,0,0,0,0
28702,1075,3,148,343,574,7,0,0,0,0,0
28704,8931,7,237,5208,3479,0,0,0,0,0,0
28705,7065,1928,2745,2373,19,0,0,0,0,0,0
28707,389,346,43,0,0,0,0,0,0,0,0
28708,635,31,565,39,0,0,0,0,0,0,0
28709,1731,91,281,773,582,4,0,0,0,0,0
28711,10619,453,1992,4939,3138,97,0,0,0,0,0
28712,14930,157,4667,4964,4971,171,0,0,0,0,0
28713,10381,533,1103,4310,3567,864,4,0,0,0,0
28714,15129,2850,5828,6426,25,0,0,0,0,0,0
28715,12802,118,640,6968,5073,3,0,0,0,0,0
28716,11847,1452,4124,6231,40,0,0,0,0,0,0
28717,5871,5092,775,4,0,0,0,0,0,0,0
28718,670,31,562,76,1,0,0,0,0,0,0
28719,183,3,4,59,117,0,0,0,0,0,0
28720,498,4,50,7,63,285,89,0,0,0,0
28721,7742,1582,1802,4335,18,5,0,0,0,0,0
28722,3945,3,218,66,73,2596,989,0,0,0,0
28723,6537,2860,742,2258,676,1,0,0,0,0,0
28725,61,0,0,51,10,0,0,0,0,0,0
28726,1483,0,0,220,1263,0,0,0,0,0,0
28729,1646,0,0,372,1272,2,0,0,0,0,0
28730,6472,604,950,3321,1589,8,0,0,0,0,0
28731,5108,0,205,1507,3356,40,0,0,0,0,0
28732,8766,16,99,1866,6145,640,0,0,0,0,0
28733,27,1,0,5,21,0,0,0,0,0,0
28734,29217,1184,3032,19542,5426,33,0,0,0,0,0
28735,548,58,257,229,4,0,0,0,0,0,0
28736,3067,2818,193,56,0,0,0,0,0,0,0
28739,14178,91,1318,6794,5913,62,0,0,0,0,0
28740,1795,206,548,1031,10,0,0,0,0,0,0
28741,8767,7352,814,546,55,0,0,0,0,0,0
28742,1770,0,65,1196,509,0,0,0,0,0,0
28743,2665,662,448,451,417,472,215,0,0,0,0
28745,758,0,47,711,0,0,0,0,0,0,0
28746,9257,1,21,220,985,7519,511,0,0,0,0
28747,3989,1498,2168,323,0,0,0,0,0,0,0
28748,6869,335,581,3068,2884,1,0,0,0,0,0
28749,207,171,36,0,0,0,0,0,0,0,0
28751,7126,3579,2352,1195,0,0,0,0,0,0,0
28752,18548,109,203,755,3339,13784,357,1,0,0,0
28753,10123,448,732,3064,5568,311,0,0,0,0,0
28754,7549,2856,798,1883,2011,1,0,0,0,0,0
28756,4721,16,87,123,212,3864,418,1,0,0,0
28757,496,0,240,256,0,0,0,0,0,0,0
28759,4097,2,275,2555,1265,0,0,0,0,0,0
28761,7439,0,3,1,1053,6323,59,0,0,0,0
28762,5247,9,217,611,1180,3075,155,0,0,0,0
28763,3074,10,295,1940,829,0,0,0,0,0,0
28766,1019,0,242,340,437,0,0,0,0,0,0
28768,4545,42,526,2679,1298,0,0,0,0,0,0
28771,8726,243,638,4080,3656,109,0,0,0,0,0
28772,1186,69,356,471,269,21,0,0,0,0,0
28773,4050,6,24,819,2809,198,194,0,0,0,0
28774,4397,2728,1664,2,2,1,0,0,0,0,0
28775,778,645,103,20,10,0,0,0,0,0,0
28777,9338,1306,5217,2814,1,0,0,0,0,0,0
28778,5408,151,340,1224,3102,589,2,0,0,0,0
28779,13249,1359,2684,7684,1518,4,0,0,0,0,0
28781,2748,764,1633,275,76,0,0,0,0,0,0
28782,4779,0,33,163,151,3329,1103,0,0,0,0
28783,2330,830,624,714,162,0,0,0,0,0,0
28785,8139,2018,2429,3644,47,1,0,0,0,0,0
28786,14723,2631,4052,7799,241,0,0,0,0,0,0
28787,11789,90,491,2941,8189,78,0,0,0,0,0
28789,5793,261,751,3349,1429,3,0,0,0,0,0
28790,3093,52,698,1310,1033,0,0,0,0,0,0
28791,7728,0,21,3742,3965,0,0,0,0,0,0
28792,17896,237,1052,4206,12086,315,0,0,0,0,0
28801,5539,0,6,968,4565,0,0,0,0,0,0
28803,12250,34,472,3633,7993,118,0,0,0,0,0
28804,11047,170,679,4490,5672,36,0,0,0,0,0
28805,8180,1,230,4032,3903,14,0,0,0,0,0
28806,17763,0,79,5647,12033,4,0,0,0,0,0
28901,4077,21,150,781,2206,917,1,1,0,0,0
28902,1904,0,24,423,1361,96,0,0,0,0,0
28904,12850,64,547,5013,7163,63,0,0,0,0,0
28905,2992,5,18,284,2189,495,1,0,0,0,0
28906,25912,82,248,3291,20214,1997,80,0,0,0,0
28909,1201,0,3,289,902,7,0,0,0,0,0
29001,1681,0,0,0,0,0,513,1159,9,0,0
29003,4810,0,0,0,0,0,0,3854,956,0,0
29006,6487,0,0,0,0,7,6106,374,0,0,0
29009,2447,0,0,0,0,0,1350,1096,1,0,0
29010,8095,0,0,0,0,0,4300,3790,5,0,0
29014,1759,0,0,0,0,223,1534,2,0,0,0
29015,1646,0,0,0,0,43,1598,5,0,0,0
29016,12540,0,0,0,0,99,10861,1579,1,0,0
29018,3425,0,0,0,0,0,3,3211,211,0,0
29020,15223,0,0,0,0,1,6524,8662,36,0,0
29030,2048,0,0,0,0,0,549,1490,9,0,0
29031,1495,0,0,0,0,47,1448,0,0,0,0
29032,3141,0,0,0,0,0,1972,1169,0,0,0
29033,5477,0,0,0,0,0,189,5268,20,0,0
29036,13682,0,0,0,0,33,12499,1150,0,0,0
29037,1073,0,0,0,0,97,975,1,0,0,0
29038,1932,0,0,0,0,0,12,1836,84,0,0
29039,1900,0,0,0,0,0,39,1737,124,0,0
29040,5129,0,0,0,0,17,4090,1022,0,0,0
29042,3516,0,0,0,0,0,0,3235,281,0,0
29044,4353,0,0,0,0,0,3325,1028,0,0,0
29045,12263,0,0,0,0,1,5422,6840,0,0,0
29046,164,0,0,0,0,0,128,36,0,0,0
29047,3659,0,0,0,0,0,323,3272,64,0,0
29048,3919,0,0,0,0,0,0,1700,2219,0,0
29051,805,0,0,0,0,0,408,396,1,0,0
29052,1395,0,0,0,0,0,470,925,0,0,0
29053,9025,0,0,0,0,0,5522,3503,0,0,0
29054,6204,0,0,0,0,2,5369,833,0,0,0
29055,2808,0,0,0,0,67,2731,10,0,0,0
29056,2379,0,0,0,0,0,2,1683,694,0,0
29058,3271,0,0,0,0,676,2594,1,0,0,0
29059,4357,0,0,0,0,0,0,1986,2371,0,0
29061,7880,0,0,0,0,0,3359,4518,3,0,0
29062,227,0,0,0,0,0,196,31,0,0,0
29063,15894,0,0,0,0,0,11041,4853,0,0,0
29065,758,0,0,0,0,3,746,9,0,0,0
29067,6571,0,0,0,0,63,6032,476,0,0,0
29069,3682,0,0,0,0,0,1452,2229,1,0,0
29070,11164,0,0,0,0,7,10237,920,0,0,0
29072,26995,0,0,0,0,0,15448,11546,1,0,0
29073,20870,0,0,0,0,9,13061,7800,0,0,0
29074,629,0,0,0,0,72,557,0,0,0,0
29075,2312,0,0,0,0,177,2129,6,0,0,0
29078,8286,0,0,0,0,0,3708,4577,1,0,0
29079,115,0,0,0,0,0,18,97,0,0,0
29080,2958,0,0,0,0,0,1597,1361,0,0,0
29081,1433,0,0,0,0,0,0,405,1028,0,0
29082,631,0,0,0,0,0,0,231,400,0,0
29101,2282,0,0,0,0,0,1361,920,1,0,0
29102,14422,0,0,0,0,0,626,12318,1478,0,0
29104,1458,0,0,0,0,0,752,705,1,0,0
29105,987,0,0,0,0,1,948,38,0,0,0
29107,2666,0,0,0,0,0,433,2223,10,0,0
29108,11301,0,0,0,0,12,10065,1223,1,0,0
29111,1187,0,0,0,0,0,235,898,54,0,0
29112,3987,0,0,0,0,0,1711,2272,4,0,0
29113,1365,0,0,0,0,0,22,1328,15,0,0
29114,1489,0,0,0,0,0,191,1295,3,0,0
29115,15897,0,0,0,0,0,467,14959,471,0,0
29117,1,0,0,0,0,0,0,1,0,0,0
29118,8266,0,0,0,0,0,1124,7086,56,0,0
29122,70,0,0,0,0,0,68,2,0,0,0
29123,3852,0,0,0,0,5,2573,1272,2,0,0
29125,3073,0,0,0,0,0,1481,1583,9,0,0
29126,1996,0,0,0,0,0,1959,37,0,0,0
29127,7568,0,0,0,0,130,7354,84,0,0,0
29128,4092,0,0,0,0,3,3422,667,0,0,0
29129,2194,0,0,0,0,0,1876,318,0,0,0
29130,5586,0,0,0,0,652,4882,52,0,0,0
29133,991,0,0,0,0,0,3,970,18,0,0
29135,7040,0,0,0,0,0,3887,3153,0,0,0
29137,2379,0,0,0,0,0,695,1672,12,0,0
29138,6849,0,0,0,0,332,6328,189,0,0,0
29142,3729,0,0,0,0,0,4,2867,858,0,0
29145,785,0,0,0,0,1,778,6,0,0,0
29146,1648,0,0,0,0,0,8,1540,100,0,0
29147,2,0,0,0,0,0,2,0,0,0,0
29148,6787,0,0,0,0,0,126,5976,685,0,0
29150,20252,0,0,0,0,0,6681,13521,50,0,0
29152,20,0,0,0,0,0,13,7,0,0,0
29153,9517,0,0,0,0,0,6343,3172,2,0,0
29154,13482,0,0,0,0,0,6430,7050,2,0,0
29160,5621,0,0,0,0,0,4083,1537,1,0,0
29161,6869,0,0,0,0,0,1129,5649,91,0,0
29162,1649,0,0,0,0,0,201,1435,13,0,0
29163,1538,0,0,0,0,0,0,1098,440,0,0
29164,3484,0,0,0,0,0,1629,1846,9,0,0
29166,735,0,0,0,0,2,729,4,0,0,0
29168,2025,0,0,0,0,1,1415,609,0,0,0
29169,9819,0,0,0,0,0,3810,6009,0,0,0
29170,9430,0,0,0,0,16,3146,6244,24,0,0
29172,4423,0,0,0,0,0,775,3643,5,0,0
29175,285,0,0,0,0,0,262,23,0,0,0
29178,2861,0,0,0,0,15,2622,224,0,0,0
29180,9160,0,0,0,0,177,8885,98,0,0,0
29201,6925,0,0,0,0,0,2469,4453,3,0,0
29202,23,0,0,0,0,0,0,23,0,0,0
29203,18628,0,0,0,0,61,16223,2344,0,0,0
29204,7900,0,0,0,0,0,5833,2067,0,0,0
29205,10201,0,0,0,0,0,6347,3854,0,0,0
29206,6881,0,0,0,0,0,4245,2636,0,0,0
29207,2,0,0,0,0,0,1,1,0,0,0
29208,2,0,0,0,0,0,2,0,0,0,0
29209,13627,0,0,0,0,0,3160,10462,5,0,0
29210,9317,0,0,0,0,0,3620,5693,4,0,0
29212,11754,0,0,0,0,0,8291,3463,0,0,0
29223,17678,0,0,0,0,0,13289,4389,0,0,0
29225,1,0,0,0,0,0,1,0,0,0,0
29229,18749,0,0,0,0,0,8584,10165,0,0,0
29301,13325,0,0,0,0,1336,11936,53,0,0,0
29302,8741,0,0,0,0,2447,6291,3,0,0,0
29303,9883,0,0,0,0,1353,8521,9,0,0,0
29306,7131,0,0,0,0,777,6352,2,0,0,0
29307,8678,0,0,0,0,2256,6413,9,0,0,0
29316,11368,0,0,0,0,444,10624,300,0,0,0
29320,276,0,0,0,0,41,235,0,0,0,0
29321,1607,0,0,0,0,20,1538,49,0,0,0
29322,5308,0,0,0,0,2069,3239,0,0,0,0
29323,9053,0,0,0,0,1482,7568,3,0,0,0
29324,129,0,0,0,0,28,101,0,0,0,0
29325,7407,0,0,0,1,734,6595,77,0,0,0
29329,163,0,0,0,0,3,160,0,0,0,0
29330,4656,0,0,0,0,1215,3441,0,0,0,0
29331,120,0,0,0,0,13,107,0,0,0,0
29332,3072,0,0,0,0,148,2924,0,0,0,0
29333,228,0,0,0,0,30,198,0,0,0,0
29334,6528,0,0,0,0,394,5932,202,0,0,0
29335,3089,0,0,0,0,302,2782,5,0,0,0
29338,58,0,0,0,0,0,58,0,0,0,0
29340,10807,0,0,0,0,438,10194,175,0,0,0
29341,10003,0,0,0,0,892,8977,134,0,0,0
29346,160,0,0,0,0,24,136,0,0,0,0
29349,17583,0,0,0,0,3375,14198,10,0,0,0
29351,846,0,0,0,0,10,833,3,0,0,0
29353,2854,0,0,0,0,201,2650,3,0,0,0
29355,608,0,0,0,0,48,557,3,0,0,0
29356,6714,1,270,342,518,3795,1788,0,0,0,0
29360,11453,0,0,0,0,1063,10326,64,0,0,0
29364,451,0,0,0,0,1,208,242,0,0,0
29365,6201,0,0,0,0,745,5417,39,0,0,0
29368,39,0,0,0,0,5,34,0,0,0,0
29369,6992,0,0,0,0,522,6366,104,0,0,0
29370,757,0,0,0,0,178,579,0,0,0,0
29372,2863,0,0,0,0,629,2234,0,0,0,0
29373,151,0,0,0,0,6,145,0,0,0,0
29374,2234,0,0,0,0,608,1626,0,0,0,0
29375,70,0,0,0,0,0,70,0,0,0,0
29376,4091,0,0,0,0,820,3250,21,0,0,0
29377,468,0,0,0,0,31,437,0,0,0,0
29378,71,0,0,0,0,18,53,0,0,0,0
29379,11216,0,0,0,0,234,10687,295,0,0,0
29384,3796,0,0,0,0,68,3723,5,0,0,0
29385,3975,0,0,0,0,562,3402,11,0,0,0
29388,8660,0,0,0,0,1318,7209,133,0,0,0
29401,3466,0,0,0,0,0,0,0,0,2,3464
29403,7092,0,0,0,0,0,0,0,0,1,7091
29404,11,0,0,0,0,0,0,0,0,9,2
29405,12511,0,0,0,0,0,0,0,0,1537,10974
29406,8258,0,0,0,0,0,0,0,2,7628,628
29407,12440,0,0,0,0,0,0,0,0,366,12074
29410,6394,0,0,0,0,0,0,0,0,6320,74
29412,16318,0,0,0,0,0,0,0,0,1,16317
29414,13898,0,0,0,0,0,0,0,19,7043,6836
29418,7898,0,0,0,0,0,0,0,1,6331,1566
29420,8777,0,0,0,0,0,0,0,10,8764,3
29424,7,0,0,0,0,0,0,0,0,0,7
29426,1146,0,0,0,0,0,0,0,582,564,0
29429,2864,0,0,0,0,0,0,0,0,1692,1172
29431,3670,0,0,0,0,0,0,0,3446,224,0
29432,2966,0,0,0,0,0,0,2621,345,0,0
29434,478,0,0,0,0,0,0,0,283,195,0
29435,2923,0,0,0,0,0,0,4,2919,0,0
29436,3701,0,0,0,0,0,0,1028,2673,0,0
29437,2063,0,0,0,0,0,0,389,1674,0,0
29438,5438,0,0,0,0,0,0,0,0,541,4897
29439,1930,0,0,0,0,0,0,0,0,0,1930
29440,18567,0,0,0,0,0,0,0,6854,11712,1
29445,19801,0,0,0,0,0,0,0,117,19650,34
29446,1365,0,0,0,0,0,0,0,887,298,180
29448,1764,0,0,0,0,0,0,593,1171,0,0
29449,5823,0,0,0,0,0,0,0,7,5405,411
29450,2061,0,0,0,0,0,0,0,75,1983,3
29451,4145,0,0,0,0,0,0,0,0,2,4143
29452,304,0,0,0,0,0,0,0,227,74,3
29453,1284,0,0,0,0,0,0,0,886,398,0
29455,19955,0,0,0,0,0,0,0,0,4771,15184
29456,10949,0,0,0,0,0,0,0,223,10725,1
29458,2769,0,0,0,0,0,0,0,3,2748,18
29461,21014,0,0,0,0,0,0,0,11737,9277,0
29464,18579,0,0,0,0,0,0,0,0,692,17887
29466,16552,0,0,0,0,0,0,0,0,2616,13936
29468,2128,0,0,0,0,0,0,637,1491,0,0
29469,477,0,0,0,0,0,0,1,476,0,0
29470,2956,0,0,0,0,0,0,0,253,2697,6
29471,1471,0,0,0,0,0,0,1225,246,0,0
29472,6202,0,0,0,0,0,0,99,5877,226,0
29474,2032,0,0,0,0,0,0,124,1893,15,0
29475,2497,0,0,0,0,0,0,415,2082,0,0
29477,5253,0,0,0,0,0,0,2188,3065,0,0
29479,5478,0,0,0,0,0,0,208,5266,4,0
29481,1782,0,0,0,0,0,0,1270,512,0,0
29482,1093,0,0,0,0,0,0,0,0,2,1091
29483,36095,0,0,0,0,0,0,0,18603,17492,0
29485,19123,0,0,0,0,0,0,0,4224,14899,0
29487,2280,0,0,0,0,0,0,0,0,1128,1152
29488,14968,0,0,0,0,0,0,630,14324,14,0
29492,8457,0,0,0,0,0,0,0,0,1281,7176
29493,116,0,0,0,0,0,0,34,82,0,0
29501,18817,0,0,0,0,0,243,17635,939,0,0
29505,10107,0,0,0,0,0,217,9150,740,0,0
29506,9699,0,0,0,0,0,362,9119,218,0,0
29510,8410,0,0,0,0,0,0,24,6714,1672,0
29511,3805,0,0,0,0,0,0,2626,1179,0,0
29512,12155,0,0,0,0,0,277,10804,1074,0,0
29516,1002,0,0,0,0,0,99,825,78,0,0
29518,1108,0,0,0,0,0,33,936,139,0,0
29519,287,0,0,0,0,0,1,284,2,0,0
29520,8742,0,0,0,0,0,322,7848,572,0,0
29525,1690,0,0,0,0,0,29,1595,66,0,0
29526,26351,0,0,0,0,0,0,255,20719,5377,0
29527,13676,0,0,0,0,0,0,296,13115,265,0
29530,1661,0,0,0,0,0,14,1342,305,0,0
29532,11034,0,0,0,0,0,707,10219,108,0,0
29536,10890,0,0,0,0,0,252,9827,811,0,0
29540,3353,0,0,0,0,0,352,2903,98,0,0
29541,5259,0,0,0,0,0,386,4623,250,0,0
29543,473,0,0,0,0,0,4,461,8,0,0
29544,3665,0,0,0,0,0,15,3239,411,0,0
29545,1294,0,0,0,0,0,2,1178,114,0,0
29546,2337,0,0,0,0,0,1,1874,462,0,0
29547,1687,0,0,0,0,0,54,1464,169,0,0
29550,19237,0,0,0,0,0,4483,14722,32,0,0
29554,7765,0,0,0,0,0,0,2650,5113,2,0
29555,3911,0,0,0,0,0,0,2735,1176,0,0
29556,9848,0,0,0,0,0,1,2816,7031,0,0
29560,8347,0,0,0,0,0,114,4822,3411,0,0
29563,1990,0,0,0,0,0,14,1826,150,0,0
29564,1521,0,0,0,0,0,0,344,1177,0,0
29565,5304,0,0,0,0,0,258,4758,288,0,0
29566,11935,0,0,0,0,0,0,0,179,10923,833
29567,567,0,0,0,0,0,1,510,56,0,0
29568,10964,0,0,0,0,0,0,0,3576,7387,1
29569,11790,0,0,0,0,0,0,2877,8893,20,0
29570,2639,0,0,0,0,0,30,2432,177,0,0
29571,9811,0,0,0,0,0,179,8243,1389,0,0
29572,7726,0,0,0,0,0,0,0,0,7492,234
29574,8235,0,0,0,0,0,51,7131,1053,0,0
29575,17559,0,0,0,0,0,0,0,761,16798,0
29576,17949,0,0,0,0,0,0,0,5068,12881,0
