fips,name,count_property,count_windfactor1,count_windfactor2,count_windfactor3,count_windfactor4,count_windfactor5,count_windfactor6,count_windfactor7,count_windfactor8,count_windfactor9,count_windfactor10
13029,"Bryan County, GA",17891,0,0,0,0,0,0,0,16321,1570,0
13031,"Bulloch County, GA",30668,0,0,0,0,0,48,239,30381,0,0
13033,"Burke County, GA",16755,0,0,0,0,0,13313,1455,1987,0,0
13035,"Butts County, GA",12660,0,0,0,780,4232,7648,0,0,0,0
13037,"Calhoun County, GA",3358,0,0,0,0,0,0,0,3358,0,0
13039,"Camden County, GA",31526,0,0,0,0,0,0,0,8472,23005,49
13043,"Candler County, GA",6932,0,0,0,0,0,207,455,6270,0,0
13045,"Carroll County, GA",52605,0,0,0,41465,5931,5209,0,0,0,0
13047,"Catoosa County, GA",28348,0,10,23088,5250,0,0,0,0,0,0
13049,"Charlton County, GA",7254,0,0,0,0,0,0,0,6888,366,0
13051,"Chatham County, GA",117795,0,0,0,0,0,0,0,80947,36848,0
13053,"Chattahoochee County, GA",1764,0,0,0,0,0,1757,0,7,0,0
13055,"Chattooga County, GA",14334,0,0,2070,12256,6,2,0,0,0,0
13057,"Cherokee County, GA",104811,0,1926,20972,81908,3,2,0,0,0,0
13059,"Clarke County, GA",41039,0,0,0,39770,1146,123,0,0,0,0
13061,"Clay County, GA",3219,0,0,0,0,0,0,0,3219,0,0
13063,"Clayton County, GA",89843,0,0,0,63692,24230,1921,0,0,0,0
13065,"Clinch County, GA",4253,0,0,0,0,0,0,0,4249,4,0
13067,"Cobb County, GA",249904,0,0,0,249904,0,0,0,0,0,0
13069,"Coffee County, GA",20003,0,0,0,0,0,0,0,20000,3,0
13071,"Colquitt County, GA",23001,0,0,0,0,0,0,0,22971,30,0
13073,"Columbia County, GA",64016,0,0,0,0,0,64014,1,1,0,0
13075,"Cook County, GA",10269,0,0,0,0,0,0,0,10262,7,0
13077,"Coweta County, GA",59087,0,0,0,11546,16688,30853,0,0,0,0
13079,"Crawford County, GA",7864,0,0,0,0,0,7584,45,235,0,0
13081,"Crisp County, GA",12391,0,0,0,0,0,82,19,12290,0,0
13083,"Dade County, GA",9253,0,0,5539,3714,0,0,0,0,0,0
13085,"Dawson County, GA",14584,0,8932,5641,11,0,0,0,0,0,0
13087,"Decatur County, GA",18596,0,0,0,0,0,0,0,17247,1349,0
13089,"DeKalb County, GA",234240,0,0,0,233192,1005,43,0,0,0,0
13091,"Dodge County, GA",11682,0,0,0,0,0,4424,661,6597,0,0
13093,"Dooly County, GA",7213,0,0,0,0,0,1878,94,5241,0,0
13095,"Dougherty County, GA",37673,0,0,0,0,0,0,0,37673,0,0
13097,"Douglas County, GA",54162,0,0,0,53853,225,84,0,0,0,0
13099,"Early County, GA",8180,0,0,0,0,0,0,0,8064,116,0
13101,"Echols County, GA",1989,0,0,0,0,0,0,0,1850,139,0
13103,"Effingham County, GA",28729,0,0,0,0,0,0,0,28729,0,0
13105,"Elbert County, GA",13934,0,0,73,12601,501,759,0,0,0,0
13107,"Emanuel County, GA",14640,0,0,0,0,0,6480,4674,3486,0,0
13109,"Evans County, GA",6551,0,0,0,0,0,0,0,6551,0,0
13111,"Fannin County, GA",26999,0,26999,0,0,0,0,0,0,0,0
13113,"Fayette County, GA",44534,0,0,0,20373,12734,11427,0,0,0,0
13115,"Floyd County, GA",49134,0,0,1042,48051,33,8,0,0,0,0
13117,"Forsyth County, GA",95135,0,403,30000,64732,0,0,0,0,0,0
13119,"Franklin County, GA",15786,0,8954,5665,1166,1,0,0,0,0,0
13121,"Fulton County, GA",312339,0,0,22,305612,5455,1250,0,0,0,0
13123,"Gilmer County, GA",33807,0,33804,2,1,0,0,0,0,0,0
13125,"Glascock County, GA",2347,0,0,0,0,0,2310,36,1,0,0
13127,"Glynn County, GA",43327,0,0,0,0,0,0,0,1768,41225,334
13129,"Gordon County, GA",26894,0,3851,14272,8771,0,0,0,0,0,0
13131,"Grady County, GA",13882,0,0,0,0,0,0,0,13291,591,0
13133,"Greene County, GA",16560,0,0,0,1583,1559,13414,1,3,0,0
13135,"Gwinnett County, GA",288266,0,0,3398,284325,474,69,0,0,0,0
13137,"Habersham County, GA",23343,0,23343,0,0,0,0,0,0,0,0
13139,"Hall County, GA",80506,0,14033,53368,13094,1,10,0,0,0,0
13141,"Hancock County, GA",10917,0,0,0,0,116,10783,12,6,0,0
13143,"Haralson County, GA",16634,0,0,0,16196,219,219,0,0,0,0
13145,"Harris County, GA",19567,0,0,0,0,0,19529,10,28,0,0
13147,"Hart County, GA",17281,0,3713,10431,3099,38,0,0,0,0,0
13149,"Heard County, GA",6681,0,0,0,972,1562,4147,0,0,0,0
13151,"Henry County, GA",87601,0,0,0,46288,28938,12375,0,0,0,0
13153,"Houston County, GA",62807,0,0,0,0,0,60559,620,1628,0,0
13155,"Irwin County, GA",6183,0,0,0,0,0,0,0,6183,0,0
13157,"Jackson County, GA",34293,0,0,10893,23177,146,77,0,0,0,0
13159,"Jasper County, GA",9948,0,0,0,1417,1832,6699,0,0,0,0
13161,"Jeff Davis County, GA",7772,0,0,0,0,0,0,0,7772,0,0
13163,"Jefferson County, GA",11599,0,0,0,0,0,10904,457,238,0,0
13165,"Jenkins County, GA",6526,0,0,0,0,0,2370,2026,2130,0,0
13167,"Johnson County, GA",5580,0,0,0,0,0,4752,501,327,0,0
13169,"Jones County, GA",15427,0,0,0,0,0,15423,3,1,0,0
13171,"Lamar County, GA",9190,0,0,0,0,225,8965,0,0,0,0
13173,"Lanier County, GA",5336,0,0,0,0,0,0,0,5298,38,0
13175,"Laurens County, GA",28722,0,0,0,0,0,22110,2851,3761,0,0
13177,"Lee County, GA",13351,0,0,0,0,0,1,11,13339,0,0
13179,"Liberty County, GA",26079,0,0,0,0,0,0,0,23920,2159,0
13181,"Lincoln County, GA",8661,0,0,0,226,590,7845,0,0,0,0
13183,"Long County, GA",6606,0,0,0,0,0,0,0,6606,0,0
13185,"Lowndes County, GA",48674,0,0,0,0,0,0,0,48043,631,0
13187,"Lumpkin County, GA",16689,0,16668,21,0,0,0,0,0,0,0
13189,"McDuffie County, GA",12428,0,0,0,0,0,12414,11,3,0,0
13191,"McIntosh County, GA",12418,0,0,0,0,0,0,0,3903,8510,5
13193,"Macon County, GA",8042,0,0,0,0,0,6540,52,1450,0,0
13195,"Madison County, GA",16206,0,0,1228,14186,598,194,0,0,0,0
13197,"Marion County, GA",5536,0,0,0,0,0,5046,19,471,0,0
13199,"Meriwether County, GA",16125,0,0,0,0,285,15840,0,0,0,0
13201,"Miller County, GA",4171,0,0,0,0,0,0,0,3751,420,0
13205,"Mitchell County, GA",11883,0,0,0,0,0,0,0,11807,76,0
13207,"Monroe County, GA",15798,0,0,0,0,100,15698,0,0,0,0
13209,"Montgomery County, GA",6011,0,0,0,0,0,219,135,5657,0,0
13211,"Morgan County, GA",12174,0,0,0,3683,2580,5911,0,0,0,0
13213,"Murray County, GA",18013,0,14130,3808,75,0,0,0,0,0,0
13215,"Muscogee County, GA",70040,0,0,0,0,0,70018,9,13,0,0
13217,"Newton County, GA",45271,0,0,0,33653,9110,2506,1,1,0,0
13219,"Oconee County, GA",18120,0,0,0,15638,1310,1172,0,0,0,0
13221,"Oglethorpe County, GA",9741,0,0,0,7328,1108,1305,0,0,0,0
13223,"Paulding County, GA",64930,0,0,2,64834,66,28,0,0,0,0
13225,"Peach County, GA",13810,0,0,0,0,0,12847,426,537,0,0
13227,"Pickens County, GA",20519,0,19497,1014,8,0,0,0,0,0,0
13229,"Pierce County, GA",12247,0,0,0,0,0,0,0,12238,9,0
13231,"Pike County, GA",9343,0,0,0,0,337,9005,0,1,0,0
13233,"Polk County, GA",22506,0,0,0,22271,170,65,0,0,0,0
13235,"Pulaski County, GA",6294,0,0,0,0,0,3866,716,1712,0,0
13237,"Putnam County, GA",19136,0,0,0,27,700,18314,43,52,0,0
13239,"Quitman County, GA",2966,0,0,0,0,0,117,0,2849,0,0
13241,"Rabun County, GA",17153,0,17153,0,0,0,0,0,0,0,0
13243,"Randolph County, GA",5504,0,0,0,0,0,37,0,5467,0,0
13245,"Richmond County, GA",80222,0,0,0,0,0,79992,150,80,0,0
13247,"Rockdale County, GA",35205,0,0,0,30398,4399,408,0,0,0,0
13249,"Schley County, GA",3041,0,0,0,0,0,2711,45,285,0,0
13251,"Screven County, GA",10938,0,0,0,0,0,466,1341,9131,0,0
13253,"Seminole County, GA",7881,0,0,0,0,0,0,0,6215,1666,0
13255,"Spalding County, GA",31197,0,0,0,2241,8980,19975,0,1,0,0
13257,"Stephens County, GA",16754,0,16750,4,0,0,0,0,0,0,0
13259,"Stewart County, GA",4055,0,0,0,0,0,2244,203,1608,0,0
13261,"Sumter County, GA",16311,0,0,0,0,0,4029,1200,11082,0,0
13263,"Talbot County, GA",6565,0,0,0,0,0,6560,0,5,0,0
13265,"Taliaferro County, GA",2248,0,0,0,181,598,1469,0,0,0,0
13267,"Tattnall County, GA",12419,0,0,0,0,0,0,36,12383,0,0
13269,"Taylor County, GA",6207,0,0,0,0,0,5886,0,321,0,0
13271,"Telfair County, GA",8716,0,0,0,0,0,32,75,8609,0,0
13273,"Terrell County, GA",6483,0,0,0,0,0,39,2,6442,0,0
13275,"Thomas County, GA",24150,0,0,0,0,0,0,0,23922,228,0
13277,"Tift County, GA",18562,0,0,0,0,0,0,0,18562,0,0
13279,"Toombs County, GA",15839,0,0,0,0,0,53,200,15586,0,0
13281,"Towns County, GA",14470,0,14470,0,0,0,0,0,0,0,0
13283,"Treutlen County, GA",4162,0,0,0,0,0,979,579,2604,0,0
13285,"Troup County, GA",33748,0,0,0,0,176,33568,0,4,0,0
13287,"Turner County, GA",5571,0,0,0,0,0,0,0,5571,0,0
13289,"Twiggs County, GA",6777,0,0,0,0,0,6416,125,236,0,0
13291,"Union County, GA",23178,0,23178,0,0,0,0,0,0,0,0
13293,"Upson County, GA",15611,0,0,0,0,0,15610,1,0,0,0
13295,"Walker County, GA",33842,0,11,19609,14222,0,0,0,0,0,0
13297,"Walton County, GA",39449,0,0,0,35569,2790,1090,0,0,0,0
13299,"Ware County, GA",21696,0,0,0,0,0,0,0,21696,0,0
13301,"Warren County, GA",4649,0,0,0,0,1,4644,3,1,0,0
13303,"Washington County, GA",12668,0,0,0,0,0,12262,271,135,0,0
13305,"Wayne County, GA",16141,0,0,0,0,0,0,0,16141,0,0
13307,"Webster County, GA",1908,0,0,0,0,0,721,32,1155,0,0
13309,"Wheeler County, GA",4072,0,0,0,0,0,163,143,3766,0,0
13311,"White County, GA",18933,0,18933,0,0,0,0,0,0,0,0
13313,"Whitfield County, GA",40526,0,8129,31615,782,0,0,0,0,0,0
13315,"Wilcox County, GA",5834,0,0,0,0,0,277,316,5241,0,0
13317,"Wilkes County, GA",7727,0,0,0,1051,864,5812,0,0,0,0
13319,"Wilkinson County, GA",7336,0,0,0,0,0,7201,85,50,0,0
13321,"Worth County, GA",12455,0,0,0,0,0,0,0,12455,0,0
19001,"Adair County, IA",15058,0,15058,0,0,0,0,0,0,0,0
19003,"Adams County, IA",10066,0,10066,0,0,0,0,0,0,0,0
19005,"Allamakee County, IA",13793,0,13793,0,0,0,0,0,0,0,0
19007,"Appanoose County, IA",21642,0,21642,0,0,0,0,0,0,0,0
19009,"Audubon County, IA",11298,0,11298,0,0,0,0,0,0,0,0
19011,"Benton County, IA",17295,0,17295,0,0,0,0,0,0,0,0
19013,"Black Hawk County, IA",66646,0,66646,0,0,0,0,0,0,0,0
19015,"Boone County, IA",24173,0,24173,0,0,0,0,0,0,0,0
19017,"Bremer County, IA",19641,0,19641,0,0,0,0,0,0,0,0
19019,"Buchanan County, IA",20689,0,20689,0,0,0,0,0,0,0,0
19021,"Buena Vista County, IA",19023,0,19023,0,0,0,0,0,0,0,0
19023,"Butler County, IA",13669,0,13669,0,0,0,0,0,0,0,0
19025,"Calhoun County, IA",17375,0,17375,0,0,0,0,0,0,0,0
19027,"Carroll County, IA",21818,0,21818,0,0,0,0,0,0,0,0
19029,"Cass County, IA",16651,0,16651,0,0,0,0,0,0,0,0
19031,"Cedar County, IA",19541,0,19541,0,0,0,0,0,0,0,0
19033,"Cerro Gordo County, IA",32735,0,32735,0,0,0,0,0,0,0,0
19035,"Cherokee County, IA",16613,0,16613,0,0,0,0,0,0,0,0
19037,"Chickasaw County, IA",9826,0,9826,0,0,0,0,0,0,0,0
19039,"Clarke County, IA",12043,0,12043,0,0,0,0,0,0,0,0
19041,"Clay County, IA",18311,0,18311,0,0,0,0,0,0,0,0
19043,"Clayton County, IA",29740,0,29740,0,0,0,0,0,0,0,0
19045,"Clinton County, IA",34540,0,34540,0,0,0,0,0,0,0,0
19047,"Crawford County, IA",21679,0,21679,0,0,0,0,0,0,0,0
19049,"Dallas County, IA",46971,0,46971,0,0,0,0,0,0,0,0
19051,"Davis County, IA",11777,0,11777,0,0,0,0,0,0,0,0
19053,"Decatur County, IA",15127,0,15127,0,0,0,0,0,0,0,0
19055,"Delaware County, IA",15499,0,15499,0,0,0,0,0,0,0,0
19057,"Des Moines County, IA",28721,0,28721,0,0,0,0,0,0,0,0
19059,"Dickinson County, IA",24172,0,24172,0,0,0,0,0,0,0,0
19061,"Dubuque County, IA",51297,0,51297,0,0,0,0,0,0,0,0
19063,"Emmet County, IA",13474,0,13474,0,0,0,0,0,0,0,0
19065,"Fayette County, IA",16559,0,16559,0,0,0,0,0,0,0,0
19067,"Floyd County, IA",11475,0,11475,0,0,0,0,0,0,0,0
19069,"Franklin County, IA",17213,0,17213,0,0,0,0,0,0,0,0
19071,"Fremont County, IA",14788,0,14788,0,0,0,0,0,0,0,0
19073,"Greene County, IA",15415,0,15415,0,0,0,0,0,0,0,0
19075,"Grundy County, IA",10028,0,10028,0,0,0,0,0,0,0,0
19077,"Guthrie County, IA",19496,0,19496,0,0,0,0,0,0,0,0
19079,"Hamilton County, IA",19060,0,19060,0,0,0,0,0,0,0,0
19081,"Hancock County, IA",15829,0,15829,0,0,0,0,0,0,0,0
19083,"Hardin County, IA",20813,0,20813,0,0,0,0,0,0,0,0
19085,"Harrison County, IA",24685,0,24685,0,0,0,0,0,0,0,0
19087,"Henry County, IA",16186,0,16186,0,0,0,0,0,0,0,0
19089,"Howard County, IA",13283,0,13283,0,0,0,0,0,0,0,0
19091,"Humboldt County, IA",16828,0,16828,0,0,0,0,0,0,0,0
19093,"Ida County, IA",11467,0,11467,0,0,0,0,0,0,0,0
19095,"Iowa County, IA",19221,0,19221,0,0,0,0,0,0,0,0
19097,"Jackson County, IA",22021,0,22021,0,0,0,0,0,0,0,0
19099,"Jasper County, IA",29838,0,29838,0,0,0,0,0,0,0,0
19101,"Jefferson County, IA",17394,0,17394,0,0,0,0,0,0,0,0
19103,"Johnson County, IA",52002,0,52002,0,0,0,0,0,0,0,0
19105,"Jones County, IA",22551,0,22551,0,0,0,0,0,0,0,0
19107,"Keokuk County, IA",17488,0,17488,0,0,0,0,0,0,0,0
19109,"Kossuth County, IA",26001,0,26001,0,0,0,0,0,0,0,0
19111,"Lee County, IA",29517,0,29517,0,0,0,0,0,0,0,0
19113,"Linn County, IA",93031,0,93031,0,0,0,0,0,0,0,0
19115,"Louisa County, IA",13669,0,13669,0,0,0,0,0,0,0,0
19117,"Lucas County, IA",12478,0,12478,0,0,0,0,0,0,0,0
19119,"Lyon County, IA",11136,0,11136,0,0,0,0,0,0,0,0
19121,"Madison County, IA",17558,0,17558,0,0,0,0,0,0,0,0
19123,"Mahaska County, IA",22262,0,22262,0,0,0,0,0,0,0,0
19125,"Marion County, IA",25822,0,25822,0,0,0,0,0,0,0,0
19127,"Marshall County, IA",26306,0,26306,0,0,0,0,0,0,0,0
19129,"Mills County, IA",17516,0,17516,0,0,0,0,0,0,0,0
19131,"Mitchell County, IA",11407,0,11407,0,0,0,0,0,0,0,0
19133,"Monona County, IA",20001,0,20001,0,0,0,0,0,0,0,0
19135,"Monroe County, IA",14799,0,14799,0,0,0,0,0,0,0,0
19137,"Montgomery County, IA",14361,0,14361,0,0,0,0,0,0,0,0
19139,"Muscatine County, IA",24780,0,24780,0,0,0,0,0,0,0,0
19141,"O'Brien County, IA",18190,0,18190,0,0,0,0,0,0,0,0
19143,"Osceola County, IA",11540,0,11540,0,0,0,0,0,0,0,0
19145,"Page County, IA",17714,0,17714,0,0,0,0,0,0,0,0
19147,"Palo Alto County, IA",16145,0,16145,0,0,0,0,0,0,0,0
19149,"Plymouth County, IA",28033,0,28033,0,0,0,0,0,0,0,0
19151,"Pocahontas County, IA",18881,0,18881,0,0,0,0,0,0,0,0
19153,"Polk County, IA",195342,0,195342,0,0,0,0,0,0,0,0
19155,"Pottawattamie County, IA",75847,0,75847,0,0,0,0,0,0,0,0
19157,"Poweshiek County, IA",20301,0,20301,0,0,0,0,0,0,0,0
19159,"Ringgold County, IA",13626,0,13626,0,0,0,0,0,0,0,0
19161,"Sac County, IA",18928,0,18928,0,0,0,0,0,0,0,0
19163,"Scott County, IA",73684,0,73684,0,0,0,0,0,0,0,0
19165,"Shelby County, IA",17291,0,17291,0,0,0,0,0,0,0,0
19167,"Sioux County, IA",30687,0,30687,0,0,0,0,0,0,0,0
19169,"Story County, IA",37103,0,37103,0,0,0,0,0,0,0,0
19171,"Tama County, IA",22188,0,22188,0,0,0,0,0,0,0,0
19173,"Taylor County, IA",16529,0,16529,0,0,0,0,0,0,0,0
19175,"Union County, IA",14689,0,14689,0,0,0,0,0,0,0,0
19177,"Van Buren County, IA",14141,0,14141,0,0,0,0,0,0,0,0
19179,"Wapello County, IA",30688,0,30688,0,0,0,0,0,0,0,0
19181,"Warren County, IA",33611,0,33611,0,0,0,0,0,0,0,0
19183,"Washington County, IA",21239,0,21239,0,0,0,0,0,0,0,0
19185,"Wayne County, IA",13771,0,13771,0,0,0,0,0,0,0,0
19187,"Webster County, IA",32560,0,32560,0,0,0,0,0,0,0,0
19189,"Winnebago County, IA",12536,0,12536,0,0,0,0,0,0,0,0
19191,"Winneshiek County, IA",21156,0,21156,0,0,0,0,0,0,0,0
19193,"Woodbury County, IA",55161,0,55161,0,0,0,0,0,0,0,0
19195,"Worth County, IA",11673,0,11673,0,0,0,0,0,0,0,0
19197,"Wright County, IA",18555,0,18555,0,0,0,0,0,0,0,0
16001,"Ada County, ID",195131,195131,0,0,0,0,0,0,0,0,0
16003,"Adams County, ID",7389,7389,0,0,0,0,0,0,0,0,0
16005,"Bannock County, ID",42473,42473,0,0,0,0,0,0,0,0,0
16007,"Bear Lake County, ID",11549,11549,0,0,0,0,0,0,0,0,0
16009,"Benewah County, ID",10573,10573,0,0,0,0,0,0,0,0,0
16011,"Bingham County, ID",29368,29368,0,0,0,0,0,0,0,0,0
16013,"Blaine County, ID",22396,22396,0,0,0,0,0,0,0,0,0
16015,"Boise County, ID",12777,12777,0,0,0,0,0,0,0,0,0
16017,"Bonner County, ID",40414,40414,0,0,0,0,0,0,0,0,0
16019,"Bonneville County, ID",55276,55276,0,0,0,0,0,0,0,0,0
16021,"Boundary County, ID",10337,10337,0,0,0,0,0,0,0,0,0
16023,"Butte County, ID",5184,5184,0,0,0,0,0,0,0,0,0
16025,"Camas County, ID",4393,4393,0,0,0,0,0,0,0,0,0
16027,"Canyon County, ID",87277,87277,0,0,0,0,0,0,0,0,0
16029,"Caribou County, ID",8602,8602,0,0,0,0,0,0,0,0,0
16031,"Cassia County, ID",17591,17591,0,0,0,0,0,0,0,0,0
16033,"Clark County, ID",3516,3516,0,0,0,0,0,0,0,0,0
16035,"Clearwater County, ID",11034,11034,0,0,0,0,0,0,0,0,0
16037,"Custer County, ID",6440,6440,0,0,0,0,0,0,0,0,0
16039,"Elmore County, ID",20570,20570,0,0,0,0,0,0,0,0,0
16041,"Franklin County, ID",9154,9154,0,0,0,0,0,0,0,0,0
16043,"Fremont County, ID",21717,21717,0,0,0,0,0,0,0,0,0
16045,"Gem County, ID",10826,10826,0,0,0,0,0,0,0,0,0
16047,"Gooding County, ID",9620,9620,0,0,0,0,0,0,0,0,0
16049,"Idaho County, ID",26523,26523,0,0,0,0,0,0,0,0,0
16051,"Jefferson County, ID",16615,16615,0,0,0,0,0,0,0,0,0
16053,"Jerome County, ID",12264,12264,0,0,0,0,0,0,0,0,0
16055,"Kootenai County, ID",82517,82517,0,0,0,0,0,0,0,0,0
16057,"Latah County, ID",19339,19339,0,0,0,0,0,0,0,0,0
16059,"Lemhi County, ID",15293,15293,0,0,0,0,0,0,0,0,0
16061,"Lewis County, ID",4750,4750,0,0,0,0,0,0,0,0,0
16063,"Lincoln County, ID",4697,4697,0,0,0,0,0,0,0,0,0
16065,"Madison County, ID",14738,14738,0,0,0,0,0,0,0,0,0
16067,"Minidoka County, ID",12096,12096,0,0,0,0,0,0,0,0,0
16069,"Nez Perce County, ID",24768,24768,0,0,0,0,0,0,0,0,0
16071,"Oneida County, ID",8103,8103,0,0,0,0,0,0,0,0,0
16073,"Owyhee County, ID",15022,15022,0,0,0,0,0,0,0,0,0
16075,"Payette County, ID",12719,12719,0,0,0,0,0,0,0,0,0
16077,"Power County, ID",7106,7106,0,0,0,0,0,0,0,0,0
16079,"Shoshone County, ID",15815,15815,0,0,0,0,0,0,0,0,0
16081,"Teton County, ID",14088,14088,0,0,0,0,0,0,0,0,0
16083,"Twin Falls County, ID",43138,43138,0,0,0,0,0,0,0,0,0
16085,"Valley County, ID",23443,23443,0,0,0,0,0,0,0,0,0
16087,"Washington County, ID",10284,10284,0,0,0,0,0,0,0,0,0
17001,"Adams County, IL",37930,0,37930,0,0,0,0,0,0,0,0
17003,"Alexander County, IL",8119,0,5811,2292,16,0,0,0,0,0,0
17005,"Bond County, IL",14097,0,14097,0,0,0,0,0,0,0,0
17007,"Boone County, IL",24141,0,24141,0,0,0,0,0,0,0,0
17009,"Brown County, IL",5261,0,5261,0,0,0,0,0,0,0,0
17011,"Bureau County, IL",26493,0,26493,0,0,0,0,0,0,0,0
17013,"Calhoun County, IL",3220,0,3218,2,0,0,0,0,0,0,0
17015,"Carroll County, IL",13784,0,13784,0,0,0,0,0,0,0,0
17017,"Cass County, IL",12059,0,12059,0,0,0,0,0,0,0,0
17019,"Champaign County, IL",72655,0,72655,0,0,0,0,0,0,0,0
17021,"Christian County, IL",23810,0,23810,0,0,0,0,0,0,0,0
17023,"Clark County, IL",14237,0,14237,0,0,0,0,0,0,0,0
17025,"Clay County, IL",15227,0,15227,0,0,0,0,0,0,0,0
17027,"Clinton County, IL",26573,0,26550,23,0,0,0,0,0,0,0
17029,"Coles County, IL",26937,0,26936,1,0,0,0,0,0,0,0
17031,"Cook County, IL",1412669,0,1412669,0,0,0,0,0,0,0,0
17033,"Crawford County, IL",16953,0,16953,0,0,0,0,0,0,0,0
17035,"Cumberland County, IL",11486,0,11486,0,0,0,0,0,0,0,0
17037,"DeKalb County, IL",42663,0,42663,0,0,0,0,0,0,0,0
17039,"De Witt County, IL",10749,0,10747,2,0,0,0,0,0,0,0
17041,"Douglas County, IL",14857,0,14857,0,0,0,0,0,0,0,0
17043,"DuPage County, IL",281854,0,281854,0,0,0,0,0,0,0,0
17045,"Edgar County, IL",17821,0,17821,0,0,0,0,0,0,0,0
17047,"Edwards County, IL",7580,0,7580,0,0,0,0,0,0,0,0
17049,"Effingham County, IL",22985,0,22985,0,0,0,0,0,0,0,0
17051,"Fayette County, IL",20987,0,20986,1,0,0,0,0,0,0,0
17053,"Ford County, IL",10337,0,10337,0,0,0,0,0,0,0,0
17055,"Franklin County, IL",30589,0,30361,228,0,0,0,0,0,0,0
17057,"Fulton County, IL",27589,0,27589,0,0,0,0,0,0,0,0
17059,"Gallatin County, IL",8092,0,5630,2460,2,0,0,0,0,0,0
17061,"Greene County, IL",11622,0,11622,0,0,0,0,0,0,0,0
17063,"Grundy County, IL",26905,0,26905,0,0,0,0,0,0,0,0
17065,"Hamilton County, IL",9929,0,9651,278,0,0,0,0,0,0,0
17067,"Hancock County, IL",20689,0,20689,0,0,0,0,0,0,0,0
17069,"Hardin County, IL",4612,0,4262,346,4,0,0,0,0,0,0
17071,"Henderson County, IL",7822,0,7822,0,0,0,0,0,0,0,0
17073,"Henry County, IL",30801,0,30801,0,0,0,0,0,0,0,0
17075,"Iroquois County, IL",27743,0,27743,0,0,0,0,0,0,0,0
17077,"Jackson County, IL",33728,0,33624,104,0,0,0,0,0,0,0
17079,"Jasper County, IL",15637,0,15637,0,0,0,0,0,0,0,0
17081,"Jefferson County, IL",29749,0,29622,127,0,0,0,0,0,0,0
17083,"Jersey County, IL",14169,0,14169,0,0,0,0,0,0,0,0
17085,"Jo Daviess County, IL",22730,0,22730,0,0,0,0,0,0,0,0
17087,"Johnson County, IL",12477,0,11993,481,3,0,0,0,0,0,0
17089,"Kane County, IL",180293,0,180293,0,0,0,0,0,0,0,0
17091,"Kankakee County, IL",54689,0,54689,0,0,0,0,0,0,0,0
17093,"Kendall County, IL",51363,0,51363,0,0,0,0,0,0,0,0
17095,"Knox County, IL",33007,0,33007,0,0,0,0,0,0,0,0
17097,"Lake County, IL",251759,0,251759,0,0,0,0,0,0,0,0
17099,"LaSalle County, IL",69843,0,69843,0,0,0,0,0,0,0,0
17101,"Lawrence County, IL",15572,0,15572,0,0,0,0,0,0,0,0
17103,"Lee County, IL",28540,0,28540,0,0,0,0,0,0,0,0
17105,"Livingston County, IL",25988,0,25988,0,0,0,0,0,0,0,0
17107,"Logan County, IL",18573,0,18573,0,0,0,0,0,0,0,0
17109,"McDonough County, IL",17921,0,17921,0,0,0,0,0,0,0,0
17111,"McHenry County, IL",140201,0,140201,0,0,0,0,0,0,0,0
17113,"McLean County, IL",68084,0,68084,0,0,0,0,0,0,0,0
17115,"Macon County, IL",56463,0,56463,0,0,0,0,0,0,0,0
17117,"Macoupin County, IL",37785,0,37785,0,0,0,0,0,0,0,0
17119,"Madison County, IL",134463,0,134462,1,0,0,0,0,0,0,0
17121,"Marion County, IL",27931,0,27931,0,0,0,0,0,0,0,0
17123,"Marshall County, IL",12957,0,12957,0,0,0,0,0,0,0,0
17125,"Mason County, IL",16316,0,16316,0,0,0,0,0,0,0,0
17127,"Massac County, IL",10897,0,1838,8879,180,0,0,0,0,0,0
17129,"Menard County, IL",11871,0,11871,0,0,0,0,0,0,0,0
17131,"Mercer County, IL",13498,0,13498,0,0,0,0,0,0,0,0
17133,"Monroe County, IL",19137,0,19137,0,0,0,0,0,0,0,0
17135,"Montgomery County, IL",25459,0,25459,0,0,0,0,0,0,0,0
17137,"Morgan County, IL",22072,0,22068,4,0,0,0,0,0,0,0
17139,"Moultrie County, IL",10906,0,10904,2,0,0,0,0,0,0,0
17141,"Ogle County, IL",31143,0,31143,0,0,0,0,0,0,0,0
17143,"Peoria County, IL",86713,0,86713,0,0,0,0,0,0,0,0
17145,"Perry County, IL",15954,0,15952,2,0,0,0,0,0,0,0
17147,"Piatt County, IL",11876,0,11876,0,0,0,0,0,0,0,0
17149,"Pike County, IL",21429,0,21429,0,0,0,0,0,0,0,0
17151,"Pope County, IL",7136,0,5495,1615,26,0,0,0,0,0,0
17153,"Pulaski County, IL",7347,0,5471,1818,58,0,0,0,0,0,0
17155,"Putnam County, IL",7800,0,7800,0,0,0,0,0,0,0,0
17157,"Randolph County, IL",25457,0,25452,5,0,0,0,0,0,0,0
17159,"Richland County, IL",12844,0,12844,0,0,0,0,0,0,0,0
17161,"Rock Island County, IL",64913,0,64913,0,0,0,0,0,0,0,0
17163,"St. Clair County, IL",151419,0,151406,13,0,0,0,0,0,0,0
17165,"Saline County, IL",21384,0,19757,1626,1,0,0,0,0,0,0
17167,"Sangamon County, IL",104163,0,104159,4,0,0,0,0,0,0,0
17169,"Schuyler County, IL",9051,0,9051,0,0,0,0,0,0,0,0
