fips,count_property,count_firefactor1,count_firefactor2,count_firefactor3,count_firefactor4,count_firefactor5,count_firefactor6,count_firefactor7,count_firefactor8,count_firefactor9,count_firefactor10
16636,751,110,301,153,167,20,0,0,0,0,0
16637,1564,554,586,381,41,2,0,0,0,0,0
16638,78,17,28,33,0,0,0,0,0,0,0
16639,1245,166,347,625,105,2,0,0,0,0,0
16640,1891,470,1150,258,13,0,0,0,0,0,0
16641,1688,928,703,57,0,0,0,0,0,0,0
16645,145,82,51,12,0,0,0,0,0,0,0
16646,1570,961,437,169,3,0,0,0,0,0,0
16647,793,50,133,534,76,0,0,0,0,0,0
16648,7385,3298,2784,1264,38,1,0,0,0,0,0
16650,1537,459,468,472,113,25,0,0,0,0,0
16651,2762,506,545,1259,450,2,0,0,0,0,0
16652,8897,2789,2692,2439,969,8,0,0,0,0,0
16654,,0,0,0,0,0,0,0,0,0,0
16655,946,332,369,243,2,0,0,0,0,0,0
16656,1048,207,315,499,27,0,0,0,0,0,0
16657,1525,334,264,685,176,66,0,0,0,0,0
16659,154,133,19,2,0,0,0,0,0,0,0
16661,1052,249,344,345,114,0,0,0,0,0,0
16662,2976,2311,304,322,39,0,0,0,0,0,0
16664,1304,709,257,269,64,5,0,0,0,0,0
16665,208,102,106,0,0,0,0,0,0,0,0
16666,1857,218,483,740,364,52,0,0,0,0,0
16667,841,380,307,146,8,0,0,0,0,0,0
16668,2482,1302,1019,146,15,0,0,0,0,0,0
16669,1463,392,488,575,8,0,0,0,0,0,0
16670,75,42,32,1,0,0,0,0,0,0,0
16671,389,115,105,156,12,1,0,0,0,0,0
16672,184,105,55,24,0,0,0,0,0,0,0
16673,2860,1678,703,402,77,0,0,0,0,0,0
16674,475,0,3,259,194,19,0,0,0,0,0
16675,93,23,16,48,6,0,0,0,0,0,0
16677,300,0,0,182,111,7,0,0,0,0,0
16678,2011,328,920,621,92,50,0,0,0,0,0
16679,607,18,24,460,87,18,0,0,0,0,0
16680,403,76,54,167,91,15,0,0,0,0,0
16682,90,25,65,0,0,0,0,0,0,0,0
16683,374,148,213,12,1,0,0,0,0,0,0
16684,48,40,8,0,0,0,0,0,0,0,0
16685,391,23,41,302,25,0,0,0,0,0,0
16686,7387,2819,3000,1388,177,3,0,0,0,0,0
16689,273,47,47,170,8,1,0,0,0,0,0
16691,260,108,27,115,10,0,0,0,0,0,0
16692,626,142,170,289,24,1,0,0,0,0,0
16693,2462,1132,760,525,45,0,0,0,0,0,0
16694,258,0,0,104,83,71,0,0,0,0,0
16695,618,433,119,59,7,0,0,0,0,0,0
16699,1,0,0,1,0,0,0,0,0,0,0
16701,10151,5770,4308,73,0,0,0,0,0,0,0
16720,2636,981,1579,76,0,0,0,0,0,0,0
16724,67,48,19,0,0,0,0,0,0,0,0
16725,108,52,56,0,0,0,0,0,0,0,0
16726,411,196,211,4,0,0,0,0,0,0,0
16727,145,44,101,0,0,0,0,0,0,0,0
16729,540,276,263,1,0,0,0,0,0,0,0
16730,95,59,36,0,0,0,0,0,0,0,0
16731,1839,662,940,218,19,0,0,0,0,0,0
16732,173,89,84,0,0,0,0,0,0,0,0
16733,251,142,109,0,0,0,0,0,0,0,0
16734,211,168,43,0,0,0,0,0,0,0,0
16735,4924,2434,2428,62,0,0,0,0,0,0,0
16738,1051,385,652,14,0,0,0,0,0,0,0
16740,913,521,391,1,0,0,0,0,0,0,0
16743,2419,989,1266,152,12,0,0,0,0,0,0
16744,164,76,88,0,0,0,0,0,0,0,0
16745,386,182,204,0,0,0,0,0,0,0,0
16746,857,459,342,56,0,0,0,0,0,0,0
16748,2211,678,1042,490,1,0,0,0,0,0,0
16749,2817,1258,1484,75,0,0,0,0,0,0,0
16750,307,39,145,123,0,0,0,0,0,0,0
16801,10899,8330,2268,275,24,2,0,0,0,0,0
16802,16,11,5,0,0,0,0,0,0,0,0
16803,6886,3290,3408,182,6,0,0,0,0,0,0
16820,626,279,213,102,32,0,0,0,0,0,0
16821,148,0,0,78,53,17,0,0,0,0,0
16822,1691,617,388,552,134,0,0,0,0,0,0
16823,11634,6487,3764,1169,184,26,4,0,0,0,0
16825,195,0,0,162,32,1,0,0,0,0,0
16826,354,183,82,89,0,0,0,0,0,0,0
16827,2387,1101,883,373,25,5,0,0,0,0,0
16828,2570,1238,558,572,182,18,2,0,0,0,0
16829,742,29,70,443,172,28,0,0,0,0,0
16830,7745,3016,1679,2080,858,112,0,0,0,0,0
16832,408,123,119,159,7,0,0,0,0,0,0
16833,3551,862,1033,1301,354,1,0,0,0,0,0
16834,333,3,10,88,156,62,14,0,0,0,0
16835,130,62,68,0,0,0,0,0,0,0,0
16836,1831,9,77,973,622,150,0,0,0,0,0
16837,131,1,3,115,12,0,0,0,0,0,0
16838,1452,191,329,667,260,5,0,0,0,0,0
16839,335,19,80,194,42,0,0,0,0,0,0
16840,233,0,52,180,1,0,0,0,0,0,0
16841,3384,841,930,1240,345,28,0,0,0,0,0
16843,415,221,107,74,13,0,0,0,0,0,0
16844,1623,317,339,612,329,22,4,0,0,0,0
16845,787,89,137,362,142,57,0,0,0,0,0
16847,216,104,56,55,1,0,0,0,0,0,0
16848,125,84,40,1,0,0,0,0,0,0,0
16849,238,0,0,155,83,0,0,0,0,0,0
16851,444,247,174,20,3,0,0,0,0,0,0
16852,180,117,12,35,15,1,0,0,0,0,0
16853,203,27,170,6,0,0,0,0,0,0,0
16854,523,405,102,16,0,0,0,0,0,0,0
16855,231,1,4,132,75,18,1,0,0,0,0
16856,79,35,36,8,0,0,0,0,0,0,0
16858,2849,34,168,1505,975,166,1,0,0,0,0
16859,533,0,0,277,241,15,0,0,0,0,0
16860,358,0,7,198,140,13,0,0,0,0,0
16861,390,37,128,161,63,1,0,0,0,0,0
16863,669,45,123,373,124,4,0,0,0,0,0
16864,70,30,17,21,2,0,0,0,0,0,0
16865,784,493,252,33,6,0,0,0,0,0,0
16866,5187,759,1389,1973,986,80,0,0,0,0,0
16868,314,57,116,140,1,0,0,0,0,0,0
16870,3805,1108,1025,1302,327,43,0,0,0,0,0
16871,327,0,37,211,54,25,0,0,0,0,0
16872,896,426,227,206,34,3,0,0,0,0,0
16874,1022,123,298,449,121,29,2,0,0,0,0
16875,2604,717,907,804,176,0,0,0,0,0,0
16876,206,0,0,87,72,45,2,0,0,0,0
16877,887,348,212,320,7,0,0,0,0,0,0
16878,1364,0,4,501,658,194,7,0,0,0,0
16879,306,0,0,118,183,5,0,0,0,0,0
16881,1380,13,28,555,512,215,56,1,0,0,0
16882,398,68,185,119,26,0,0,0,0,0,0
16901,6146,1184,2559,2249,154,0,0,0,0,0,0
16910,50,36,11,3,0,0,0,0,0,0,0
16911,160,64,71,25,0,0,0,0,0,0,0
16912,1203,508,476,145,66,8,0,0,0,0,0
16914,1413,419,421,496,77,0,0,0,0,0,0
16915,4598,1596,2449,547,6,0,0,0,0,0,0
16917,1210,293,359,424,130,4,0,0,0,0,0
16920,929,512,335,81,1,0,0,0,0,0,0
16921,907,192,547,158,10,0,0,0,0,0,0
16922,2440,664,1590,177,9,0,0,0,0,0,0
16923,1214,174,640,385,15,0,0,0,0,0,0
16925,2092,364,430,861,437,0,0,0,0,0,0
16926,582,113,80,297,92,0,0,0,0,0,0
16927,370,152,100,91,27,0,0,0,0,0,0
16928,851,292,211,310,38,0,0,0,0,0,0
16929,1227,301,262,415,233,16,0,0,0,0,0
16930,954,172,285,443,54,0,0,0,0,0,0
16932,449,77,94,233,45,0,0,0,0,0,0
16933,3134,1005,758,859,512,0,0,0,0,0,0
16935,973,172,286,423,92,0,0,0,0,0,0
16936,1224,171,149,544,353,7,0,0,0,0,0
16937,143,48,41,53,1,0,0,0,0,0,0
16938,1048,126,431,486,5,0,0,0,0,0,0
16939,137,0,0,122,15,0,0,0,0,0,0
16940,32,14,18,0,0,0,0,0,0,0,0
16941,49,1,9,39,0,0,0,0,0,0,0
16942,500,80,103,255,62,0,0,0,0,0,0
16943,571,98,266,198,9,0,0,0,0,0,0
16946,1479,307,351,456,336,29,0,0,0,0,0
16947,2877,876,937,970,94,0,0,0,0,0,0
16948,1555,497,769,262,27,0,0,0,0,0,0
16950,2677,749,960,851,117,0,0,0,0,0,0
17002,375,192,58,100,24,1,0,0,0,0,0
17003,4372,3188,1028,156,0,0,0,0,0,0,0
17004,2141,1149,443,364,148,37,0,0,0,0,0
17005,199,199,0,0,0,0,0,0,0,0,0
17006,812,308,217,243,38,6,0,0,0,0,0
17007,2567,1651,422,307,131,54,2,0,0,0,0
17009,967,628,338,1,0,0,0,0,0,0,0
17010,38,38,0,0,0,0,0,0,0,0,0
17011,12119,10373,1729,17,0,0,0,0,0,0,0
17013,12052,9403,2538,106,5,0,0,0,0,0,0
17014,113,42,55,16,0,0,0,0,0,0,0
17015,9238,5250,3054,755,142,31,6,0,0,0,0
17016,106,15,91,0,0,0,0,0,0,0,0
17017,1164,533,453,170,8,0,0,0,0,0,0
17018,2491,768,984,675,55,9,0,0,0,0,0
17019,7826,3504,2425,1199,398,291,9,0,0,0,0
17020,4060,1316,1060,1356,322,6,0,0,0,0,0
17021,948,164,183,581,20,0,0,0,0,0,0
17022,10135,6723,3251,161,0,0,0,0,0,0,0
17023,1785,979,532,215,53,6,0,0,0,0,0
17024,1031,217,234,486,92,2,0,0,0,0,0
17025,6835,4564,1993,263,15,0,0,0,0,0,0
17026,1589,992,350,242,5,0,0,0,0,0,0
17027,246,105,141,0,0,0,0,0,0,0,0
17028,1331,617,289,354,70,1,0,0,0,0,0
17029,161,99,62,0,0,0,0,0,0,0,0
17030,275,202,36,37,0,0,0,0,0,0,0
17032,4543,1495,1184,1323,495,46,0,0,0,0,0
17033,5044,3502,1495,47,0,0,0,0,0,0,0
17034,1022,959,63,0,0,0,0,0,0,0,0
17035,665,94,184,321,66,0,0,0,0,0,0
17036,9390,6252,2887,251,0,0,0,0,0,0,0
17037,707,198,161,338,10,0,0,0,0,0,0
17038,3314,2041,783,424,66,0,0,0,0,0,0
17039,18,13,5,0,0,0,0,0,0,0,0
17040,1413,319,225,661,196,12,0,0,0,0,0
17041,86,39,46,1,0,0,0,0,0,0,0
17042,15576,13222,1964,379,11,0,0,0,0,0,0
17043,2363,2264,99,0,0,0,0,0,0,0,0
17044,10584,3995,5475,1023,82,9,0,0,0,0,0
17045,1754,756,532,456,10,0,0,0,0,0,0
17046,10674,9176,1242,256,0,0,0,0,0,0,0
17047,1224,409,433,360,22,0,0,0,0,0,0
17048,2238,1298,632,248,47,13,0,0,0,0,0
17049,1773,791,466,429,83,4,0,0,0,0,0
17050,13982,11100,2742,138,2,0,0,0,0,0,0
17051,3023,980,1152,789,88,14,0,0,0,0,0
17052,1218,134,328,650,106,0,0,0,0,0,0
17053,2339,645,940,687,67,0,0,0,0,0,0
17054,95,51,44,0,0,0,0,0,0,0,0
17055,13196,10966,2051,172,7,0,0,0,0,0,0
17056,33,20,13,0,0,0,0,0,0,0,0
17057,8188,6314,1843,31,0,0,0,0,0,0,0
17058,940,215,319,366,40,0,0,0,0,0,0
17059,3787,1769,1316,622,79,1,0,0,0,0,0
17060,748,173,340,178,31,26,0,0,0,0,0
17061,3633,1517,1522,467,105,22,0,0,0,0,0
17062,2266,865,621,751,29,0,0,0,0,0,0
17063,2115,958,668,407,81,1,0,0,0,0,0
17064,748,46,614,88,0,0,0,0,0,0,0
17065,1850,673,450,514,144,43,26,0,0,0,0
17066,2981,715,1925,335,5,1,0,0,0,0,0
17067,5713,4760,829,124,0,0,0,0,0,0,0
17068,1722,482,434,627,179,0,0,0,0,0,0
17069,131,67,59,5,0,0,0,0,0,0,0
17070,6889,5367,1459,63,0,0,0,0,0,0,0
17071,174,56,65,49,4,0,0,0,0,0,0
17073,2469,1466,843,160,0,0,0,0,0,0,0
17074,3578,875,1316,1265,122,0,0,0,0,0,0
17075,97,34,63,0,0,0,0,0,0,0,0
17076,13,5,8,0,0,0,0,0,0,0,0
17077,39,26,13,0,0,0,0,0,0,0,0
17078,8482,7003,1389,90,0,0,0,0,0,0,0
17080,177,152,22,3,0,0,0,0,0,0,0
17081,203,179,24,0,0,0,0,0,0,0,0
17082,1887,801,517,544,25,0,0,0,0,0,0
17084,1977,1407,520,46,2,2,0,0,0,0,0
17086,1415,519,415,404,73,4,0,0,0,0,0
17087,1086,932,142,12,0,0,0,0,0,0,0
17088,374,298,75,1,0,0,0,0,0,0,0
17090,2140,457,418,1028,221,16,0,0,0,0,0
17093,347,313,34,0,0,0,0,0,0,0,0
17094,1243,594,397,250,2,0,0,0,0,0,0
17097,630,259,280,91,0,0,0,0,0,0,0
17098,1434,402,832,192,7,1,0,0,0,0,0
17099,621,203,400,18,0,0,0,0,0,0,0
17101,986,986,0,0,0,0,0,0,0,0,0
17102,3685,3685,0,0,0,0,0,0,0,0,0
17103,4957,4951,6,0,0,0,0,0,0,0,0
17104,7132,7102,30,0,0,0,0,0,0,0,0
17109,7563,6862,691,10,0,0,0,0,0,0,0
17110,11190,8339,2667,147,25,12,0,0,0,0,0
17111,12459,9488,2813,158,0,0,0,0,0,0,0
17112,15964,10685,3616,1439,209,15,0,0,0,0,0
17113,4682,3845,813,24,0,0,0,0,0,0,0
17120,5,5,0,0,0,0,0,0,0,0,0
17201,9844,8297,1545,2,0,0,0,0,0,0,0
17202,13155,9274,3052,688,96,39,6,0,0,0,0
17210,262,1,8,193,57,3,0,0,0,0,0
17211,584,10,38,412,123,1,0,0,0,0,0
17212,430,47,53,290,40,0,0,0,0,0,0
17213,579,102,125,346,6,0,0,0,0,0,0
17214,522,177,142,145,39,12,6,1,0,0,0
17215,166,45,66,47,8,0,0,0,0,0,0
17217,95,10,26,57,2,0,0,0,0,0,0
17219,412,60,91,255,6,0,0,0,0,0,0
17220,312,139,50,114,9,0,0,0,0,0,0
17221,528,281,164,80,3,0,0,0,0,0,0
17222,5479,2705,728,1063,722,242,19,0,0,0,0
17223,232,48,60,114,10,0,0,0,0,0,0
17224,1423,241,382,608,182,10,0,0,0,0,0
17225,8665,6083,2275,307,0,0,0,0,0,0,0
17228,683,66,99,461,43,14,0,0,0,0,0
17229,915,208,200,495,12,0,0,0,0,0,0
17232,12,12,0,0,0,0,0,0,0,0,0
17233,2823,586,892,1141,193,11,0,0,0,0,0
17235,260,228,32,0,0,0,0,0,0,0,0
17236,4620,2042,1002,828,592,150,6,0,0,0,0
17237,636,449,121,57,1,2,6,0,0,0,0
17238,992,180,162,578,72,0,0,0,0,0,0
17239,188,33,33,122,0,0,0,0,0,0,0
17240,1767,664,506,528,63,6,0,0,0,0,0
17241,5174,2157,1549,918,300,249,1,0,0,0,0
17243,1143,140,343,583,77,0,0,0,0,0,0
17244,1282,505,476,255,46,0,0,0,0,0,0
17246,120,90,30,0,0,0,0,0,0,0,0
17247,2,1,1,0,0,0,0,0,0,0,0
17249,245,105,121,19,0,0,0,0,0,0,0
17250,38,32,6,0,0,0,0,0,0,0,0
17251,101,44,45,11,1,0,0,0,0,0,0
17252,1737,1020,445,241,26,5,0,0,0,0,0
17253,181,81,61,39,0,0,0,0,0,0,0
17254,187,183,4,0,0,0,0,0,0,0,0
17255,830,122,154,533,21,0,0,0,0,0,0
17257,9756,6527,2081,545,322,252,29,0,0,0,0
17260,850,194,179,467,9,1,0,0,0,0,0
17261,3,0,0,0,2,0,1,0,0,0,0
17262,601,233,114,208,39,7,0,0,0,0,0
17263,268,253,15,0,0,0,0,0,0,0,0
17264,1869,272,414,971,212,0,0,0,0,0,0
17265,415,55,72,280,8,0,0,0,0,0,0
17266,241,221,20,0,0,0,0,0,0,0,0
17267,1793,161,194,1252,181,5,0,0,0,0,0
17268,12332,8522,1658,1204,491,415,42,0,0,0,0
17271,361,111,90,153,7,0,0,0,0,0,0
17301,1586,1073,437,76,0,0,0,0,0,0,0
17302,1641,595,800,230,16,0,0,0,0,0,0
17303,149,124,25,0,0,0,0,0,0,0,0
17304,1349,417,441,419,67,5,0,0,0,0,0
17306,179,163,15,1,0,0,0,0,0,0,0
17307,2512,1058,476,612,205,60,99,2,0,0,0
17309,1010,375,456,178,1,0,0,0,0,0,0
17311,88,87,1,0,0,0,0,0,0,0,0
17313,3662,3064,569,29,0,0,0,0,0,0,0
17314,3007,923,1616,362,97,9,0,0,0,0,0
17315,10235,6865,2352,1018,0,0,0,0,0,0,0
17316,3619,2320,1242,57,0,0,0,0,0,0,0
17317,222,103,119,0,0,0,0,0,0,0,0
17318,225,187,38,0,0,0,0,0,0,0,0
17319,4250,2088,2069,93,0,0,0,0,0,0,0
17320,5578,1511,2286,1261,369,123,28,0,0,0,0
17321,1121,494,434,193,0,0,0,0,0,0,0
17322,2733,1210,1064,457,2,0,0,0,0,0,0
17323,43,41,2,0,0,0,0,0,0,0,0
17324,2361,502,512,947,303,85,11,1,0,0,0
17325,10799,6675,3272,852,0,0,0,0,0,0,0
17327,3377,1639,1366,372,0,0,0,0,0,0,0
17329,1276,311,793,172,0,0,0,0,0,0,0
17331,22264,18345,3327,582,10,0,0,0,0,0,0
17339,3175,1361,1511,303,0,0,0,0,0,0,0
17340,4622,3345,1128,149,0,0,0,0,0,0,0
17342,123,100,23,0,0,0,0,0,0,0,0
17343,92,59,33,0,0,0,0,0,0,0,0
17344,1178,1157,21,0,0,0,0,0,0,0,0
17345,3143,2192,950,1,0,0,0,0,0,0,0
17347,2395,1716,657,21,1,0,0,0,0,0,0
17349,3376,2585,746,45,0,0,0,0,0,0,0
17350,4645,3361,1264,20,0,0,0,0,0,0,0
17352,582,290,207,85,0,0,0,0,0,0,0
17353,1778,342,220,684,422,100,10,0,0,0,0
17355,119,87,32,0,0,0,0,0,0,0,0
17356,8383,6170,1615,595,3,0,0,0,0,0,0
17360,2637,1535,1050,52,0,0,0,0,0,0,0
17361,2273,2158,115,0,0,0,0,0,0,0,0
17362,6032,3021,2112,889,10,0,0,0,0,0,0
17363,4034,2553,1411,70,0,0,0,0,0,0,0
17364,1319,605,547,152,15,0,0,0,0,0,0
17365,1333,518,722,93,0,0,0,0,0,0,0
17366,2110,1363,542,191,14,0,0,0,0,0,0
17368,3307,1336,1367,584,20,0,0,0,0,0,0
17370,2551,1195,1236,120,0,0,0,0,0,0,0
17371,122,103,19,0,0,0,0,0,0,0,0
17372,1797,700,702,386,9,0,0,0,0,0,0
17401,6132,6129,3,0,0,0,0,0,0,0,0
17402,10719,7826,2758,135,0,0,0,0,0,0,0
17403,13926,12194,1673,59,0,0,0,0,0,0,0
17404,13358,12058,1277,23,0,0,0,0,0,0,0
17406,8715,5445,2703,543,24,0,0,0,0,0,0
17407,919,505,401,13,0,0,0,0,0,0,0
17408,8397,7295,988,103,11,0,0,0,0,0,0
17501,1526,1466,60,0,0,0,0,0,0,0,0
17502,1129,613,507,9,0,0,0,0,0,0,0
17504,45,45,0,0,0,0,0,0,0,0,0
17505,518,420,97,1,0,0,0,0,0,0,0
17506,84,84,0,0,0,0,0,0,0,0,0
17507,22,13,9,0,0,0,0,0,0,0,0
17508,359,353,6,0,0,0,0,0,0,0,0
17509,1524,578,514,366,66,0,0,0,0,0,0
17512,6741,5542,947,252,0,0,0,0,0,0,0
17516,1881,403,489,810,178,1,0,0,0,0,0
17517,6034,3198,2268,567,1,0,0,0,0,0,0
17518,482,89,118,219,47,9,0,0,0,0,0
17519,2480,1763,548,169,0,0,0,0,0,0,0
17520,1977,1924,53,0,0,0,0,0,0,0,0
17522,11115,8866,2173,75,1,0,0,0,0,0,0
17527,1901,956,602,318,25,0,0,0,0,0,0
17529,1300,1041,255,4,0,0,0,0,0,0,0
17532,1341,324,300,632,84,1,0,0,0,0,0
17534,76,75,1,0,0,0,0,0,0,0,0
17535,771,506,245,20,0,0,0,0,0,0,0
17536,983,279,344,355,5,0,0,0,0,0,0
17538,2491,2323,168,0,0,0,0,0,0,0,0
17540,3341,3023,318,0,0,0,0,0,0,0,0
17543,15327,13478,1720,129,0,0,0,0,0,0,0
17545,8270,6426,1538,306,0,0,0,0,0,0,0
17547,2865,2067,797,1,0,0,0,0,0,0,0
17550,244,242,2,0,0,0,0,0,0,0,0
17551,3375,2109,1199,67,0,0,0,0,0,0,0
17552,7664,7023,634,7,0,0,0,0,0,0,0
17554,2451,2063,315,73,0,0,0,0,0,0,0
17555,2433,916,433,1011,73,0,0,0,0,0,0
17557,4853,3839,575,422,17,0,0,0,0,0,0
17560,1565,508,573,484,0,0,0,0,0,0,0
17562,1492,875,228,288,101,0,0,0,0,0,0
17563,1473,536,600,332,5,0,0,0,0,0,0
17565,1248,248,436,525,38,1,0,0,0,0,0
17566,4345,1534,2063,724,24,0,0,0,0,0,0
17568,57,45,12,0,0,0,0,0,0,0,0
17569,2522,1106,787,622,7,0,0,0,0,0,0
17570,107,107,0,0,0,0,0,0,0,0,0
17572,1140,857,197,85,1,0,0,0,0,0,0
17576,54,42,12,0,0,0,0,0,0,0,0
17578,2529,1640,697,192,0,0,0,0,0,0,0
17579,2321,1604,500,212,5,0,0,0,0,0,0
17581,75,70,5,0,0,0,0,0,0,0,0
17582,820,611,208,1,0,0,0,0,0,0,0
17584,3100,2383,493,224,0,0,0,0,0,0,0
17601,18426,16436,1952,38,0,0,0,0,0,0,0
17602,15696,14011,1680,5,0,0,0,0,0,0,0
17603,21597,18761,2558,277,1,0,0,0,0,0,0
17606,,0,0,0,0,0,0,0,0,0,0
17701,16374,10778,4558,1019,19,0,0,0,0,0,0
17702,4703,2495,1490,632,86,0,0,0,0,0,0
17720,118,24,31,54,8,1,0,0,0,0,0
17721,1425,1000,334,91,0,0,0,0,0,0,0
17723,233,84,143,6,0,0,0,0,0,0,0
17724,2682,750,845,959,128,0,0,0,0,0,0
17727,106,14,83,9,0,0,0,0,0,0,0
17728,2435,898,816,665,56,0,0,0,0,0,0
17729,713,110,326,275,2,0,0,0,0,0,0
17730,94,92,2,0,0,0,0,0,0,0,0
17731,667,183,478,6,0,0,0,0,0,0,0
17737,2820,1692,657,459,12,0,0,0,0,0,0
17739,166,17,116,33,0,0,0,0,0,0,0
17740,6533,3079,2018,1280,152,4,0,0,0,0,0
17742,28,14,12,2,0,0,0,0,0,0,0
17744,1333,558,405,348,22,0,0,0,0,0,0
17745,11096,5950,3290,1790,66,0,0,0,0,0,0
17747,2189,812,693,527,146,11,0,0,0,0,0
17748,168,34,50,83,1,0,0,0,0,0,0
17749,130,108,22,0,0,0,0,0,0,0,0
17750,63,30,33,0,0,0,0,0,0,0,0
17751,4769,2096,1778,764,121,10,0,0,0,0,0
17752,2287,1046,674,503,63,1,0,0,0,0,0
17754,5619,3596,1582,441,0,0,0,0,0,0,0
17756,5067,2618,1362,1002,84,1,0,0,0,0,0
17758,1279,355,708,211,5,0,0,0,0,0,0
17760,819,192,244,330,53,0,0,0,0,0,0
17762,217,137,79,1,0,0,0,0,0,0,0
17763,203,109,88,6,0,0,0,0,0,0,0
17764,4226,1727,1872,577,48,2,0,0,0,0,0
17765,994,143,335,441,75,0,0,0,0,0,0
17768,823,70,499,254,0,0,0,0,0,0,0
17769,186,47,109,30,0,0,0,0,0,0,0
17771,2164,490,1069,595,10,0,0,0,0,0,0
17772,1120,693,192,171,64,0,0,0,0,0,0
17774,688,135,238,311,4,0,0,0,0,0,0
17776,469,65,314,80,10,0,0,0,0,0,0
17777,3111,2175,824,112,0,0,0,0,0,0,0
17778,422,75,173,122,51,1,0,0,0,0,0
17779,136,37,87,12,0,0,0,0,0,0,0
17801,7621,4667,1829,1028,97,0,0,0,0,0,0
17810,1137,514,277,319,27,0,0,0,0,0,0
17812,1092,663,294,123,12,0,0,0,0,0,0
17813,1487,832,359,247,48,1,0,0,0,0,0
17814,3617,1374,1353,814,75,1,0,0,0,0,0
17815,11907,6510,4050,1267,77,3,0,0,0,0,0
17820,3342,1517,873,665,247,38,2,0,0,0,0
17821,8596,4321,2486,1463,322,4,0,0,0,0,0
17822,8,1,7,0,0,0,0,0,0,0,0
17823,818,335,273,169,30,11,0,0,0,0,0
17824,2261,1144,664,409,44,0,0,0,0,0,0
17827,407,334,70,1,2,0,0,0,0,0,0
17829,101,96,5,0,0,0,0,0,0,0,0
17830,1305,597,534,169,5,0,0,0,0,0,0
17832,460,0,0,330,128,2,0,0,0,0,0
17834,1857,2,0,1227,582,43,3,0,0,0,0
17835,49,18,30,1,0,0,0,0,0,0,0
17836,104,77,24,3,0,0,0,0,0,0,0
17837,7325,5418,1379,462,66,0,0,0,0,0,0
17840,206,0,0,141,57,6,2,0,0,0,0
17841,2718,832,892,855,132,7,0,0,0,0,0
17842,5184,2262,1497,1234,180,11,0,0,0,0,0
17844,5201,2931,1276,824,161,8,1,0,0,0,0
17845,1787,795,729,252,11,0,0,0,0,0,0
17846,2062,607,615,667,173,0,0,0,0,0,0
17847,5438,4338,976,118,6,0,0,0,0,0,0
17850,313,247,63,3,0,0,0,0,0,0,0
17851,4806,1527,1233,1601,343,69,30,3,0,0,0
17853,1753,627,469,609,48,0,0,0,0,0,0
17855,495,369,77,46,3,0,0,0,0,0,0
17856,1987,815,865,285,22,0,0,0,0,0,0
17857,3712,2302,1146,233,31,0,0,0,0,0,0
17858,140,0,0,22,78,40,0,0,0,0,0
17859,1610,585,634,338,52,1,0,0,0,0,0
17860,1401,298,346,591,152,14,0,0,0,0,0
17861,193,69,124,0,0,0,0,0,0,0,0
17862,184,147,37,0,0,0,0,0,0,0,0
17864,1328,553,453,320,2,0,0,0,0,0,0
17865,28,26,2,0,0,0,0,0,0,0,0
17866,4931,1111,1828,1652,259,64,9,8,0,0,0
17867,87,66,15,6,0,0,0,0,0,0,0
17868,376,299,77,0,0,0,0,0,0,0,0
17870,6824,4481,1847,485,11,0,0,0,0,0,0
17872,5972,1718,1725,1999,462,56,11,1,0,0,0
17876,1010,664,281,65,0,0,0,0,0,0,0
17878,962,292,248,372,50,0,0,0,0,0,0
17880,23,23,0,0,0,0,0,0,0,0,0
17881,905,213,428,205,52,7,0,0,0,0,0
17884,78,60,18,0,0,0,0,0,0,0,0
17885,396,98,181,116,1,0,0,0,0,0,0
17886,363,309,54,0,0,0,0,0,0,0,0
17887,83,48,35,0,0,0,0,0,0,0,0
17888,346,0,1,142,196,7,0,0,0,0,0
17889,1790,863,768,151,8,0,0,0,0,0,0
17901,13119,2481,4518,4622,1246,195,57,0,0,0,0
17920,266,0,0,233,31,2,0,0,0,0,0
17921,4365,182,534,2745,686,196,20,1,1,0,0
17922,3787,1193,1488,878,217,11,0,0,0,0,0
17923,348,3,14,287,43,1,0,0,0,0,0
17925,249,6,108,126,6,3,0,0,0,0,0
17929,788,315,365,98,10,0,0,0,0,0,0
17930,267,87,85,81,14,0,0,0,0,0,0
17931,2895,117,436,1429,834,70,9,0,0,0,0
17933,68,31,25,12,0,0,0,0,0,0,0
17934,293,91,97,99,6,0,0,0,0,0,0
17935,1259,131,297,768,42,11,10,0,0,0,0
17936,406,37,223,138,8,0,0,0,0,0,0
17938,1893,392,448,610,323,104,13,3,0,0,0
17941,809,412,191,151,46,8,1,0,0,0,0
17943,87,2,4,81,0,0,0,0,0,0,0
17944,146,25,65,54,2,0,0,0,0,0,0
17945,131,0,0,75,45,10,1,0,0,0,0
17946,82,0,0,24,43,4,11,0,0,0,0
17948,3549,52,528,2440,422,103,4,0,0,0,0
17949,301,0,0,267,34,0,0,0,0,0,0
17951,227,78,97,50,2,0,0,0,0,0,0
17952,192,0,6,164,14,8,0,0,0,0,0
17953,400,69,153,130,30,10,7,1,0,0,0
17954,2272,805,1179,281,7,0,0,0,0,0,0
17957,201,28,88,85,0,0,0,0,0,0,0
17959,934,206,229,339,115,33,8,4,0,0,0
17960,2630,445,518,1285,357,20,5,0,0,0,0
17961,3629,1239,1202,984,189,14,1,0,0,0,0
17963,5288,1494,1644,1854,284,12,0,0,0,0,0
