fips,count_property,count_firefactor1,count_firefactor2,count_firefactor3,count_firefactor4,count_firefactor5,count_firefactor6,count_firefactor7,count_firefactor8,count_firefactor9,count_firefactor10
1260,175,175,0,0,0,0,0,0,0,0,0
1262,1067,1067,0,0,0,0,0,0,0,0,0
1264,262,262,0,0,0,0,0,0,0,0,0
1266,1518,1518,0,0,0,0,0,0,0,0,0
1267,3065,283,2782,0,0,0,0,0,0,0,0
1270,807,586,221,0,0,0,0,0,0,0,0
1301,6891,6879,12,0,0,0,0,0,0,0,0
1330,1144,1082,62,0,0,0,0,0,0,0,0
1331,7006,532,6474,0,0,0,0,0,0,0,0
1337,1836,1823,13,0,0,0,0,0,0,0,0
1338,162,157,5,0,0,0,0,0,0,0,0
1339,1261,1177,84,0,0,0,0,0,0,0,0
1340,1676,1674,2,0,0,0,0,0,0,0,0
1341,1346,1321,25,0,0,0,0,0,0,0,0
1342,1168,1134,34,0,0,0,0,0,0,0,0
1343,79,54,25,0,0,0,0,0,0,0,0
1344,797,754,43,0,0,0,0,0,0,0,0
1346,835,824,11,0,0,0,0,0,0,0,0
1347,253,253,0,0,0,0,0,0,0,0,0
1349,739,690,49,0,0,0,0,0,0,0,0
1350,197,152,45,0,0,0,0,0,0,0,0
1351,1473,1233,240,0,0,0,0,0,0,0,0
1354,868,825,43,0,0,0,0,0,0,0,0
1355,835,375,460,0,0,0,0,0,0,0,0
1360,2273,1370,903,0,0,0,0,0,0,0,0
1364,3752,717,3035,0,0,0,0,0,0,0,0
1366,1129,710,419,0,0,0,0,0,0,0,0
1367,777,728,49,0,0,0,0,0,0,0,0
1368,1323,521,802,0,0,0,0,0,0,0,0
1370,2484,2478,6,0,0,0,0,0,0,0,0
1373,2765,2051,714,0,0,0,0,0,0,0,0
1375,1494,757,737,0,0,0,0,0,0,0,0
1376,2175,2175,0,0,0,0,0,0,0,0,0
1378,778,385,393,0,0,0,0,0,0,0,0
1379,932,763,169,0,0,0,0,0,0,0,0
1420,12501,142,12359,0,0,0,0,0,0,0,0
1430,3978,3057,921,0,0,0,0,0,0,0,0
1431,1754,787,967,0,0,0,0,0,0,0,0
1432,2714,0,2127,587,0,0,0,0,0,0,0
1434,33,0,27,6,0,0,0,0,0,0,0
1436,1363,18,1345,0,0,0,0,0,0,0,0
1438,272,26,246,0,0,0,0,0,0,0,0
1440,6679,2726,3953,0,0,0,0,0,0,0,0
1450,4711,0,4185,526,0,0,0,0,0,0,0
1451,2366,0,1728,638,0,0,0,0,0,0,0
1452,2505,1683,822,0,0,0,0,0,0,0,0
1453,12743,248,12286,209,0,0,0,0,0,0,0
1460,4292,0,4140,152,0,0,0,0,0,0,0
1462,4683,0,4424,259,0,0,0,0,0,0,0
1463,4291,0,4291,0,0,0,0,0,0,0,0
1464,2479,0,1073,1406,0,0,0,0,0,0,0
1467,170,0,69,101,0,0,0,0,0,0,0
1468,2257,887,1370,0,0,0,0,0,0,0,0
1469,2836,0,2836,0,0,0,0,0,0,0,0
1473,3903,750,3153,0,0,0,0,0,0,0,0
1474,973,1,972,0,0,0,0,0,0,0,0
1475,4934,3321,1613,0,0,0,0,0,0,0,0
1501,6576,5324,1252,0,0,0,0,0,0,0,0
1503,1478,0,1264,214,0,0,0,0,0,0,0
1504,3461,3461,0,0,0,0,0,0,0,0,0
1505,2109,0,2107,2,0,0,0,0,0,0,0
1506,1560,1560,0,0,0,0,0,0,0,0,0
1507,6364,6364,0,0,0,0,0,0,0,0,0
1510,3995,0,3002,993,0,0,0,0,0,0,0
1515,1384,1384,0,0,0,0,0,0,0,0,0
1516,4396,4396,0,0,0,0,0,0,0,0,0
1518,1440,1440,0,0,0,0,0,0,0,0,0
1519,2440,1771,669,0,0,0,0,0,0,0,0
1520,6248,1746,4502,0,0,0,0,0,0,0,0
1521,2429,2429,0,0,0,0,0,0,0,0,0
1522,1628,829,799,0,0,0,0,0,0,0,0
1523,2917,0,1409,1507,1,0,0,0,0,0,0
1524,3048,3047,1,0,0,0,0,0,0,0,0
1525,86,86,0,0,0,0,0,0,0,0,0
1527,5229,3624,1605,0,0,0,0,0,0,0,0
1529,1284,1284,0,0,0,0,0,0,0,0,0
1531,755,746,9,0,0,0,0,0,0,0,0
1532,5464,1,5463,0,0,0,0,0,0,0,0
1534,2125,2121,4,0,0,0,0,0,0,0,0
1535,2330,2309,21,0,0,0,0,0,0,0,0
1536,2553,2029,524,0,0,0,0,0,0,0,0
1537,953,953,0,0,0,0,0,0,0,0,0
1540,4486,4486,0,0,0,0,0,0,0,0,0
1541,1919,636,1283,0,0,0,0,0,0,0,0
1542,924,922,2,0,0,0,0,0,0,0,0
1543,4185,3756,429,0,0,0,0,0,0,0,0
1545,11429,4939,6490,0,0,0,0,0,0,0,0
1550,5670,5670,0,0,0,0,0,0,0,0,0
1560,1193,647,546,0,0,0,0,0,0,0,0
1561,70,0,65,5,0,0,0,0,0,0,0
1562,5193,5167,26,0,0,0,0,0,0,0,0
1564,3716,0,3438,278,0,0,0,0,0,0,0
1566,3073,3073,0,0,0,0,0,0,0,0,0
1568,3089,2456,633,0,0,0,0,0,0,0,0
1569,5269,5269,0,0,0,0,0,0,0,0,0
1570,6408,6408,0,0,0,0,0,0,0,0,0
1571,5077,5077,0,0,0,0,0,0,0,0,0
1581,5371,280,5091,0,0,0,0,0,0,0,0
1583,2796,1,2772,23,0,0,0,0,0,0,0
1585,2965,2965,0,0,0,0,0,0,0,0,0
1588,3177,3177,0,0,0,0,0,0,0,0,0
1590,4496,4496,0,0,0,0,0,0,0,0,0
1602,6826,5296,1530,0,0,0,0,0,0,0,0
1603,4869,2855,2014,0,0,0,0,0,0,0,0
1604,8911,8911,0,0,0,0,0,0,0,0,0
1605,5024,4080,944,0,0,0,0,0,0,0,0
1606,6605,4130,2475,0,0,0,0,0,0,0,0
1607,2184,2184,0,0,0,0,0,0,0,0,0
1608,332,332,0,0,0,0,0,0,0,0,0
1609,4058,3803,255,0,0,0,0,0,0,0,0
1610,3313,3313,0,0,0,0,0,0,0,0,0
1611,1117,485,632,0,0,0,0,0,0,0,0
1612,1981,1960,21,0,0,0,0,0,0,0,0
1701,11069,96,10973,0,0,0,0,0,0,0,0
1702,6530,2389,4141,0,0,0,0,0,0,0,0
1718,5,0,5,0,0,0,0,0,0,0,0
1719,1746,0,705,1041,0,0,0,0,0,0,0
1720,6892,0,6111,781,0,0,0,0,0,0,0
1721,4933,1491,3442,0,0,0,0,0,0,0,0
1730,4363,2176,2187,0,0,0,0,0,0,0,0
1731,7,0,7,0,0,0,0,0,0,0,0
1740,2358,0,1657,700,1,0,0,0,0,0,0
1741,2131,0,2131,0,0,0,0,0,0,0,0
1742,6147,0,6147,0,0,0,0,0,0,0,0
1745,187,19,168,0,0,0,0,0,0,0,0
1746,5701,189,5512,0,0,0,0,0,0,0,0
1747,2247,2247,0,0,0,0,0,0,0,0,0
1748,5801,3452,2349,0,0,0,0,0,0,0,0
1749,5879,0,5774,105,0,0,0,0,0,0,0
1752,10526,1,10525,0,0,0,0,0,0,0,0
1754,3486,0,3460,26,0,0,0,0,0,0,0
1756,2809,2809,0,0,0,0,0,0,0,0,0
1757,8844,7778,1066,0,0,0,0,0,0,0,0
1760,11416,2252,9164,0,0,0,0,0,0,0,0
1770,1878,0,1878,0,0,0,0,0,0,0,0
1772,3559,666,2893,0,0,0,0,0,0,0,0
1773,2311,6,2305,0,0,0,0,0,0,0,0
1775,2730,0,1448,1282,0,0,0,0,0,0,0
1776,6592,0,6592,0,0,0,0,0,0,0,0
1778,5130,0,5130,0,0,0,0,0,0,0,0
1801,11351,7332,4019,0,0,0,0,0,0,0,0
1803,7636,2658,4978,0,0,0,0,0,0,0,0
1810,11115,1369,9746,0,0,0,0,0,0,0,0
1821,10690,8338,2352,0,0,0,0,0,0,0,0
1824,8703,2563,6140,0,0,0,0,0,0,0,0
1826,9954,3925,6029,0,0,0,0,0,0,0,0
1827,1504,15,1489,0,0,0,0,0,0,0,0
1830,7071,1712,5359,0,0,0,0,0,0,0,0
1832,5875,1445,4430,0,0,0,0,0,0,0,0
1833,3123,0,3123,0,0,0,0,0,0,0,0
1834,2478,0,2478,0,0,0,0,0,0,0,0
1835,4062,1800,2262,0,0,0,0,0,0,0,0
1840,681,675,6,0,0,0,0,0,0,0,0
1841,6833,6354,479,0,0,0,0,0,0,0,0
1843,4808,3516,1292,0,0,0,0,0,0,0,0
1844,14759,5687,9072,0,0,0,0,0,0,0,0
1845,8299,657,7642,0,0,0,0,0,0,0,0
1850,3479,3247,232,0,0,0,0,0,0,0,0
1851,5834,5821,13,0,0,0,0,0,0,0,0
1852,7701,6649,1052,0,0,0,0,0,0,0,0
1854,4878,2053,2825,0,0,0,0,0,0,0,0
1860,2236,1779,457,0,0,0,0,0,0,0,0
1862,3538,1746,1792,0,0,0,0,0,0,0,0
1863,2465,194,2271,0,0,0,0,0,0,0,0
1864,5382,1,5381,0,0,0,0,0,0,0,0
1867,7816,1530,6286,0,0,0,0,0,0,0,0
1876,9333,3506,5827,0,0,0,0,0,0,0,0
1879,4105,127,3978,0,0,0,0,0,0,0,0
1880,8504,2827,5677,0,0,0,0,0,0,0,0
1886,8043,0,7999,44,0,0,0,0,0,0,0
1887,8999,931,8068,0,0,0,0,0,0,0,0
1890,6859,1656,5203,0,0,0,0,0,0,0,0
1901,216,216,0,0,0,0,0,0,0,0,0
1902,7870,6287,1583,0,0,0,0,0,0,0,0
1904,6091,569,5522,0,0,0,0,0,0,0,0
1905,5163,912,4251,0,0,0,0,0,0,0,0
1906,9713,3007,6706,0,0,0,0,0,0,0,0
1907,4658,4322,336,0,0,0,0,0,0,0,0
1908,1399,1399,0,0,0,0,0,0,0,0,0
1913,5270,3194,2076,0,0,0,0,0,0,0,0
1915,11639,5054,6585,0,0,0,0,0,0,0,0
1921,3186,29,3157,0,0,0,0,0,0,0,0
1922,1180,6,1174,0,0,0,0,0,0,0,0
1923,8002,3799,4203,0,0,0,0,0,0,0,0
1929,2149,238,1911,0,0,0,0,0,0,0,0
1930,13024,8224,4800,0,0,0,0,0,0,0,0
1937,1,0,1,0,0,0,0,0,0,0,0
1938,5375,374,5001,0,0,0,0,0,0,0,0
1940,4483,43,4440,0,0,0,0,0,0,0,0
1944,2368,1065,1303,0,0,0,0,0,0,0,0
1945,7985,7561,424,0,0,0,0,0,0,0,0
1949,2947,0,2947,0,0,0,0,0,0,0,0
1950,6496,3140,3356,0,0,0,0,0,0,0,0
1951,2277,1815,462,0,0,0,0,0,0,0,0
1952,4327,3643,684,0,0,0,0,0,0,0,0
1960,14338,4217,10121,0,0,0,0,0,0,0,0
1966,4005,3867,138,0,0,0,0,0,0,0,0
1969,2650,155,2495,0,0,0,0,0,0,0,0
1970,9589,8260,1329,0,0,0,0,0,0,0,0
1982,2800,0,2800,0,0,0,0,0,0,0,0
1983,2334,0,2334,0,0,0,0,0,0,0,0
1984,1490,4,1486,0,0,0,0,0,0,0,0
1985,1908,437,1471,0,0,0,0,0,0,0,0
2019,6111,6107,4,0,0,0,0,0,0,0,0
2021,7039,1938,5101,0,0,0,0,0,0,0,0
2025,3104,2192,912,0,0,0,0,0,0,0,0
2026,8549,345,8204,0,0,0,0,0,0,0,0
2030,2503,0,2503,0,0,0,0,0,0,0,0
2032,1562,48,1514,0,0,0,0,0,0,0,0
2035,5924,2920,3004,0,0,0,0,0,0,0,0
2038,9949,8854,1095,0,0,0,0,0,0,0,0
2043,7613,5427,2186,0,0,0,0,0,0,0,0
2045,4785,4780,5,0,0,0,0,0,0,0,0
2047,323,298,25,0,0,0,0,0,0,0,0
2048,7293,7255,38,0,0,0,0,0,0,0,0
2050,12274,10356,1918,0,0,0,0,0,0,0,0
2052,4317,770,3547,0,0,0,0,0,0,0,0
2053,4768,883,3885,0,0,0,0,0,0,0,0
2054,3159,8,3151,0,0,0,0,0,0,0,0
2056,3857,2216,1641,0,0,0,0,0,0,0,0
2061,4425,3722,703,0,0,0,0,0,0,0,0
2062,8074,1148,6926,0,0,0,0,0,0,0,0
2066,7916,4569,3347,0,0,0,0,0,0,0,0
2067,6422,906,5516,0,0,0,0,0,0,0,0
2071,348,19,329,0,0,0,0,0,0,0,0
2072,9401,2918,6483,0,0,0,0,0,0,0,0
2081,6830,67,6763,0,0,0,0,0,0,0,0
2090,5151,0,5151,0,0,0,0,0,0,0,0
2093,4338,4338,0,0,0,0,0,0,0,0,0
2108,609,609,0,0,0,0,0,0,0,0,0
2109,346,346,0,0,0,0,0,0,0,0,0
2110,192,192,0,0,0,0,0,0,0,0,0
2111,450,450,0,0,0,0,0,0,0,0,0
2113,931,931,0,0,0,0,0,0,0,0,0
2114,1073,1073,0,0,0,0,0,0,0,0,0
2115,1192,1041,151,0,0,0,0,0,0,0,0
2116,2118,2118,0,0,0,0,0,0,0,0,0
2118,2398,2398,0,0,0,0,0,0,0,0,0
2119,4819,4819,0,0,0,0,0,0,0,0,0
2120,1390,1390,0,0,0,0,0,0,0,0,0
2121,3804,3800,4,0,0,0,0,0,0,0,0
2122,4633,4633,0,0,0,0,0,0,0,0,0
2124,9104,8032,1072,0,0,0,0,0,0,0,0
2125,5469,5469,0,0,0,0,0,0,0,0,0
2126,5737,4877,860,0,0,0,0,0,0,0,0
2127,6356,6356,0,0,0,0,0,0,0,0,0
2128,6524,6524,0,0,0,0,0,0,0,0,0
2129,3081,3081,0,0,0,0,0,0,0,0,0
2130,6461,3570,2891,0,0,0,0,0,0,0,0
2131,6934,5540,1394,0,0,0,0,0,0,0,0
2132,9598,1379,8219,0,0,0,0,0,0,0,0
2134,2180,2179,1,0,0,0,0,0,0,0,0
2135,5252,5252,0,0,0,0,0,0,0,0,0
2136,6984,2416,4568,0,0,0,0,0,0,0,0
2138,4616,4616,0,0,0,0,0,0,0,0,0
2139,3981,3964,17,0,0,0,0,0,0,0,0
2140,2688,2688,0,0,0,0,0,0,0,0,0
2141,1725,1725,0,0,0,0,0,0,0,0,0
2142,123,123,0,0,0,0,0,0,0,0,0
2143,4353,4353,0,0,0,0,0,0,0,0,0
2144,4641,3548,1093,0,0,0,0,0,0,0,0
2145,4287,4287,0,0,0,0,0,0,0,0,0
2148,11577,9225,2352,0,0,0,0,0,0,0,0
2149,7902,7902,0,0,0,0,0,0,0,0,0
2150,4935,4935,0,0,0,0,0,0,0,0,0
2151,12838,12757,81,0,0,0,0,0,0,0,0
2152,4595,4595,0,0,0,0,0,0,0,0,0
2155,14842,3205,11637,0,0,0,0,0,0,0,0
2163,5,5,0,0,0,0,0,0,0,0,0
2169,12467,8623,3844,0,0,0,0,0,0,0,0
2170,4834,4822,12,0,0,0,0,0,0,0,0
2171,3965,3963,2,0,0,0,0,0,0,0,0
2176,8485,5027,3458,0,0,0,0,0,0,0,0
2180,6336,4827,1509,0,0,0,0,0,0,0,0
2184,11648,3490,8158,0,0,0,0,0,0,0,0
2186,8471,2786,5685,0,0,0,0,0,0,0,0
2188,4167,1948,2219,0,0,0,0,0,0,0,0
2189,4183,1373,2810,0,0,0,0,0,0,0,0
2190,5411,4310,1101,0,0,0,0,0,0,0,0
2191,3098,3096,2,0,0,0,0,0,0,0,0
2199,12,12,0,0,0,0,0,0,0,0,0
2203,11,11,0,0,0,0,0,0,0,0,0
2210,349,349,0,0,0,0,0,0,0,0,0
2215,897,788,109,0,0,0,0,0,0,0,0
2301,14542,13780,762,0,0,0,0,0,0,0,0
2302,10583,7205,3378,0,0,0,0,0,0,0,0
2322,1948,1158,790,0,0,0,0,0,0,0,0
2324,8076,8076,0,0,0,0,0,0,0,0,0
2330,4615,4056,559,0,0,0,0,0,0,0,0
2332,6232,6232,0,0,0,0,0,0,0,0,0
2333,6081,5179,902,0,0,0,0,0,0,0,0
2338,3040,2967,73,0,0,0,0,0,0,0,0
2339,5163,3967,1196,0,0,0,0,0,0,0,0
2341,4096,3215,881,0,0,0,0,0,0,0,0
2343,4825,2786,2039,0,0,0,0,0,0,0,0
2346,9345,9264,81,0,0,0,0,0,0,0,0
2347,5111,5111,0,0,0,0,0,0,0,0,0
2351,5173,3831,1342,0,0,0,0,0,0,0,0
2356,4581,3829,752,0,0,0,0,0,0,0,0
2357,8,8,0,0,0,0,0,0,0,0,0
2359,6661,5806,855,0,0,0,0,0,0,0,0
2360,26027,8395,17414,218,0,0,0,0,0,0,0
2364,5488,5488,0,0,0,0,0,0,0,0,0
2367,1398,1398,0,0,0,0,0,0,0,0,0
2368,9277,1432,7845,0,0,0,0,0,0,0,0
2370,5279,3563,1716,0,0,0,0,0,0,0,0
2375,3447,3446,1,0,0,0,0,0,0,0,0
2379,3149,3086,63,0,0,0,0,0,0,0,0
2382,4719,2673,2046,0,0,0,0,0,0,0,0
2420,4967,1347,3620,0,0,0,0,0,0,0,0
2421,6369,1189,5180,0,0,0,0,0,0,0,0
2445,3495,3337,158,0,0,0,0,0,0,0,0
2446,2760,2760,0,0,0,0,0,0,0,0,0
2451,5061,197,4864,0,0,0,0,0,0,0,0
2452,2306,445,1861,0,0,0,0,0,0,0,0
2453,5945,3014,2931,0,0,0,0,0,0,0,0
2457,7,0,7,0,0,0,0,0,0,0,0
2458,3442,3439,3,0,0,0,0,0,0,0,0
2459,5616,3118,2498,0,0,0,0,0,0,0,0
2460,2449,2345,104,0,0,0,0,0,0,0,0
2461,2350,1594,756,0,0,0,0,0,0,0,0
2462,504,166,338,0,0,0,0,0,0,0,0
2464,781,303,478,0,0,0,0,0,0,0,0
2465,3930,3715,215,0,0,0,0,0,0,0,0
2466,1841,1044,797,0,0,0,0,0,0,0,0
2467,3586,1159,2427,0,0,0,0,0,0,0,0
2468,2005,1676,329,0,0,0,0,0,0,0,0
2472,7727,7290,437,0,0,0,0,0,0,0,0
2474,7454,6778,676,0,0,0,0,0,0,0,0
2476,5134,3335,1799,0,0,0,0,0,0,0,0
2478,7296,4790,2506,0,0,0,0,0,0,0,0
2481,5010,639,4371,0,0,0,0,0,0,0,0
2482,3365,317,3048,0,0,0,0,0,0,0,0
2492,6734,0,6734,0,0,0,0,0,0,0,0
2493,4043,0,4043,0,0,0,0,0,0,0,0
2494,3036,159,2877,0,0,0,0,0,0,0,0
2532,6381,1308,5073,0,0,0,0,0,0,0,0
2534,928,27,901,0,0,0,0,0,0,0,0
2535,3583,3583,0,0,0,0,0,0,0,0,0
2536,13208,5416,7792,0,0,0,0,0,0,0,0
2537,3581,36,3544,1,0,0,0,0,0,0,0
2538,2209,4,2204,1,0,0,0,0,0,0,0
2539,6302,6302,0,0,0,0,0,0,0,0,0
2540,6081,4081,2000,0,0,0,0,0,0,0,0
2542,16,0,16,0,0,0,0,0,0,0,0
2543,936,936,0,0,0,0,0,0,0,0,0
2553,195,68,127,0,0,0,0,0,0,0,0
2554,12121,12121,0,0,0,0,0,0,0,0,0
2556,2983,205,2778,0,0,0,0,0,0,0,0
2557,4993,4993,0,0,0,0,0,0,0,0,0
2558,1702,603,1099,0,0,0,0,0,0,0,0
2559,2786,302,2484,0,0,0,0,0,0,0,0
2561,282,0,282,0,0,0,0,0,0,0,0
2562,1793,0,1793,0,0,0,0,0,0,0,0
2563,5172,16,5105,51,0,0,0,0,0,0,0
2564,1445,1445,0,0,0,0,0,0,0,0,0
2568,3363,3363,0,0,0,0,0,0,0,0,0
2571,6744,2109,4628,7,0,0,0,0,0,0,0
2575,2792,2792,0,0,0,0,0,0,0,0,0
2576,2142,612,1530,0,0,0,0,0,0,0,0
2584,14,14,0,0,0,0,0,0,0,0,0
2601,6529,3010,3519,0,0,0,0,0,0,0,0
2630,1336,105,1231,0,0,0,0,0,0,0,0
2631,7386,7386,0,0,0,0,0,0,0,0,0
2632,6395,2270,4125,0,0,0,0,0,0,0,0
2633,4671,4671,0,0,0,0,0,0,0,0,0
2635,2593,198,2395,0,0,0,0,0,0,0,0
2637,207,7,200,0,0,0,0,0,0,0,0
2638,3357,3357,0,0,0,0,0,0,0,0,0
2639,3685,3685,0,0,0,0,0,0,0,0,0
2641,784,784,0,0,0,0,0,0,0,0,0
2642,6427,6427,0,0,0,0,0,0,0,0,0
2643,117,117,0,0,0,0,0,0,0,0,0
2644,1747,0,1698,49,0,0,0,0,0,0,0
2645,7567,7567,0,0,0,0,0,0,0,0,0
2646,2553,2553,0,0,0,0,0,0,0,0,0
2647,277,173,104,0,0,0,0,0,0,0,0
2648,3581,0,3581,0,0,0,0,0,0,0,0
2649,9529,299,9230,0,0,0,0,0,0,0,0
2650,894,894,0,0,0,0,0,0,0,0,0
2651,37,37,0,0,0,0,0,0,0,0,0
2652,1599,1599,0,0,0,0,0,0,0,0,0
2653,5409,5409,0,0,0,0,0,0,0,0,0
2655,3052,568,2484,0,0,0,0,0,0,0,0
2657,2370,2370,0,0,0,0,0,0,0,0,0
2659,1419,1419,0,0,0,0,0,0,0,0,0
2660,4793,4793,0,0,0,0,0,0,0,0,0
2663,526,526,0,0,0,0,0,0,0,0,0
2664,6472,5491,981,0,0,0,0,0,0,0,0
2666,1751,1751,0,0,0,0,0,0,0,0,0
2667,4504,4504,0,0,0,0,0,0,0,0,0
2668,2155,81,2074,0,0,0,0,0,0,0,0
2669,587,587,0,0,0,0,0,0,0,0,0
2670,2270,2270,0,0,0,0,0,0,0,0,0
2671,1302,1302,0,0,0,0,0,0,0,0,0
2672,346,346,0,0,0,0,0,0,0,0,0
2673,5850,3695,2155,0,0,0,0,0,0,0,0
2675,3766,2671,1095,0,0,0,0,0,0,0,0
2702,1863,1863,0,0,0,0,0,0,0,0,0
2703,14454,14454,0,0,0,0,0,0,0,0,0
2713,205,205,0,0,0,0,0,0,0,0,0
2715,1904,1904,0,0,0,0,0,0,0,0,0
2717,2321,2321,0,0,0,0,0,0,0,0,0
2718,2479,2479,0,0,0,0,0,0,0,0,0
2719,7746,7420,326,0,0,0,0,0,0,0,0
2720,6960,6960,0,0,0,0,0,0,0,0,0
2721,6006,6006,0,0,0,0,0,0,0,0,0
2723,3056,3056,0,0,0,0,0,0,0,0,0
2724,3719,3719,0,0,0,0,0,0,0,0,0
2725,1129,1129,0,0,0,0,0,0,0,0,0
2726,6164,6164,0,0,0,0,0,0,0,0,0
2738,3499,1632,1867,0,0,0,0,0,0,0,0
2739,4773,3365,1408,0,0,0,0,0,0,0,0
2740,11405,11405,0,0,0,0,0,0,0,0,0
2743,4667,4667,0,0,0,0,0,0,0,0,0
2744,2691,2691,0,0,0,0,0,0,0,0,0
